block,order,arm,run,pid,elapsed_ms,rss_kib,hwm_kib,smaps_rss_kib,private_clean_kib,private_dirty_kib,private_total_kib
4,BA,B,9,3164256,1086,36924,36924,36924,24572,12344,36916
4,BA,B,9,3164256,1128,36932,36932,36932,24572,12352,36924
4,BA,B,9,3164256,1170,37192,37192,37192,24572,12612,37184
4,BA,B,9,3164256,1213,37192,37192,37192,24572,12612,37184
4,BA,B,9,3164256,1255,37268,37268,37268,24572,12688,37260
4,BA,B,9,3164256,1297,37268,37268,37268,24572,12688,37260
4,BA,B,9,3164256,1341,37268,37268,37268,24572,12688,37260
4,BA,B,9,3164256,1383,37364,37364,37364,24572,12784,37356
4,BA,B,9,3164256,1426,37364,37364,37364,24572,12784,37356
4,BA,B,9,3164256,1468,37564,37564,37564,24572,12984,37556
4,BA,B,9,3164256,1511,37604,37604,37604,24572,13024,37596
4,BA,B,9,3164256,1554,37620,37620,37620,24572,13040,37612
4,BA,B,9,3164256,1596,37656,37656,37656,24572,13076,37648
4,BA,B,9,3164256,1638,37660,37660,37660,24572,13080,37652
4,BA,B,9,3164256,1681,37740,37740,37740,24572,13160,37732
4,BA,B,9,3164256,1725,37820,37820,37868,24572,13288,37860
4,BA,B,9,3164256,1768,40712,40712,40712,24572,16132,40704
4,BA,B,9,3164256,1811,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,1854,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,1898,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,1940,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,1984,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,2025,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,2069,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,2112,42420,42420,42420,24572,17840,42412
4,BA,B,9,3164256,2155,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2199,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2243,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2287,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2330,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2372,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2414,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2458,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2501,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2545,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2588,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2632,42424,42424,42424,24572,17844,42416
4,BA,B,9,3164256,2677,43112,43112,43112,24572,18532,43104
4,BA,B,9,3164256,2720,47324,47324,47340,24572,22760,47332
4,BA,B,9,3164256,2763,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,2807,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,2850,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,2892,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,2936,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,2980,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3022,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3066,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3109,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3153,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3196,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3240,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3284,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3327,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3370,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3414,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3457,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3500,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3544,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3587,47340,47340,47340,24572,22760,47332
4,BA,B,9,3164256,3630,48096,48096,48096,24572,23516,48088
4,BA,B,9,3164256,3673,51904,51904,51904,24572,27324,51896
4,BA,B,9,3164256,3717,49040,51736,49040,24572,24460,49032
4,BA,B,9,3164256,3761,49660,51736,49660,24572,25080,49652
4,BA,B,9,3164256,3804,50032,51736,50576,24572,25996,50568
4,BA,B,9,3164256,3848,50928,51736,50928,24572,26348,50920
4,BA,B,9,3164256,3891,51636,51736,51636,24572,27056,51628
4,BA,B,9,3164256,3935,52508,52508,52508,24572,27928,52500
4,BA,B,9,3164256,3980,52856,52856,52856,24572,28276,52848
4,BA,B,9,3164256,4024,53540,53540,53540,24572,28960,53532
4,BA,B,9,3164256,4067,54208,54208,54208,24572,29628,54200
4,BA,B,9,3164256,4111,54368,54368,54368,24572,29788,54360
4,BA,B,9,3164256,4158,55184,55184,55184,24572,30604,55176
4,BA,B,9,3164256,4202,55984,55984,55984,24572,31404,55976
4,BA,B,9,3164256,4247,56620,56620,56620,24572,32040,56612
4,BA,B,9,3164256,4290,57100,57100,57100,24572,32520,57092
4,BA,B,9,3164256,4334,57740,57740,57740,24572,33160,57732
4,BA,B,9,3164256,4379,58380,58380,58380,24572,33800,58372
4,BA,B,9,3164256,4422,58860,58860,58860,24572,34280,58852
4,BA,B,9,3164256,4466,59656,59656,59656,24572,35076,59648
4,BA,B,9,3164256,4511,60296,60296,60296,24572,35716,60288
4,BA,B,9,3164256,4555,60456,60456,61256,24572,36676,61248
4,BA,B,9,3164256,4599,61256,61256,61256,24572,36676,61248
4,BA,B,9,3164256,4643,61576,61576,61576,24572,36996,61568
4,BA,B,9,3164256,4688,62852,62852,62852,24572,38272,62844
4,BA,B,9,3164256,4732,63172,63172,63172,24572,38592,63164
4,BA,B,9,3164256,4777,64132,64132,64132,24572,39552,64124
4,BA,B,9,3164256,4821,64608,64608,64608,24572,40028,64600
4,BA,B,9,3164256,4866,64928,64928,64928,24572,40348,64920
4,BA,B,9,3164256,4910,66048,66048,66048,24572,41468,66040
4,BA,B,9,3164256,4954,66524,66524,66524,24572,41944,66516
4,BA,B,9,3164256,4998,67004,67004,67004,24572,42424,66996
4,BA,B,9,3164256,5042,67324,67324,67388,24572,42808,67380
4,BA,B,9,3164256,5087,67388,67388,67404,24572,42824,67396
4,BA,B,9,3164256,5131,67404,67404,67404,24572,42824,67396
4,BA,B,9,3164256,5175,67728,67728,70080,24572,45500,70072
4,BA,B,9,3164256,5218,71500,71500,71500,24612,46880,71492
4,BA,B,9,3164256,5262,71500,71500,71500,24612,46880,71492
4,BA,B,9,3164256,5304,71500,71500,71500,24612,46880,71492
4,BA,B,9,3164256,5348,71500,71500,71500,24612,46880,71492
4,BA,B,9,3164256,5391,71500,71500,71500,24612,46880,71492
4,BA,B,9,3164256,5434,59284,75408,59284,27572,31704,59276
5,AB,B,12,3166563,9,20464,20464,20588,18948,1632,20580
5,AB,B,12,3166563,51,29296,29296,29620,24564,5048,29612
5,AB,B,12,3166563,93,31596,31596,31728,24664,7056,31720
5,AB,B,12,3166563,136,32512,32512,32812,24664,8140,32804
5,AB,B,12,3166563,178,33684,33684,33684,25268,8408,33676
5,AB,B,12,3166563,220,33684,33684,33684,25268,8408,33676
5,AB,B,12,3166563,263,33920,33920,33920,25268,8644,33912
5,AB,B,12,3166563,306,34200,34200,34200,25268,8924,34192
5,AB,B,12,3166563,348,34200,34200,34200,25268,8924,34192
5,AB,B,12,3166563,391,34408,34408,34408,25268,9132,34400
5,AB,B,12,3166563,435,34408,34408,34408,25268,9132,34400
5,AB,B,12,3166563,478,34408,34408,34408,25268,9132,34400
5,AB,B,12,3166563,520,34408,34408,34408,25268,9132,34400
5,AB,B,12,3166563,562,34508,34508,34508,25268,9232,34500
5,AB,B,12,3166563,603,34512,34512,34512,25268,9236,34504
5,AB,B,12,3166563,645,34528,34528,34560,25268,9284,34552
5,AB,B,12,3166563,686,34560,34560,34560,25268,9284,34552
5,AB,B,12,3166563,727,34632,34632,34632,25268,9356,34624
5,AB,B,12,3166563,769,34728,34728,34728,25268,9452,34720
5,AB,B,12,3166563,809,34780,34780,34780,25268,9504,34772
5,AB,B,12,3166563,850,34924,34924,35868,25332,10528,35860
5,AB,B,12,3166563,891,35664,37272,35664,25332,10324,35656
5,AB,B,12,3166563,934,36920,37272,36920,25332,11580,36912
5,AB,B,12,3166563,976,36960,37272,36960,25332,11620,36952
5,AB,B,12,3166563,1019,36960,37272,36960,25332,11620,36952
5,AB,B,12,3166563,1060,37640,37640,37684,25332,12344,37676
5,AB,B,12,3166563,1102,37684,37684,37684,25332,12344,37676
5,AB,B,12,3166563,1144,37684,37684,37684,25332,12344,37676
5,AB,B,12,3166563,1186,37696,37696,37696,25332,12356,37688
5,AB,B,12,3166563,1228,37944,37944,37944,25332,12604,37936
5,AB,B,12,3166563,1270,37944,37944,37944,25332,12604,37936
5,AB,B,12,3166563,1312,38132,38132,38132,25332,12792,38124
5,AB,B,12,3166563,1354,38140,38140,38140,25332,12800,38132
5,AB,B,12,3166563,1396,38140,38140,38140,25332,12800,38132
5,AB,B,12,3166563,1437,38144,38144,38144,25332,12804,38136
5,AB,B,12,3166563,1479,38144,38144,38144,25332,12804,38136
5,AB,B,12,3166563,1522,38340,38340,38340,25332,13000,38332
5,AB,B,12,3166563,1562,38340,38340,38340,25332,13000,38332
5,AB,B,12,3166563,1604,38376,38376,38376,25332,13036,38368
5,AB,B,12,3166563,1648,38376,38376,38376,25332,13036,38368
5,AB,B,12,3166563,1691,38412,38412,38412,25332,13072,38404
5,AB,B,12,3166563,1735,38460,38460,38460,25332,13120,38452
5,AB,B,12,3166563,1778,38552,38552,38552,25332,13212,38544
5,AB,B,12,3166563,1822,39560,39560,39772,25332,14432,39764
5,AB,B,12,3166563,1864,41604,41604,42256,25332,16916,42248
5,AB,B,12,3166563,1906,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,1950,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,1993,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,2037,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,2081,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,2124,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,2166,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,2210,43256,43256,43256,25332,17916,43248
5,AB,B,12,3166563,2254,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2297,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2341,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2382,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2425,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2468,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2512,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2555,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2600,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2644,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2686,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2729,43260,43260,43260,25332,17920,43252
5,AB,B,12,3166563,2772,45244,45244,45244,25332,19904,45236
5,AB,B,12,3166563,2814,48068,48068,48072,25332,22732,48064
5,AB,B,12,3166563,2856,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,2899,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,2941,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,2983,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3026,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3070,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3112,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3154,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3196,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3239,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3281,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3323,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3365,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3407,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3449,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3492,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3533,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3574,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3616,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3658,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3700,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3742,48072,48072,48072,25332,22732,48064
5,AB,B,12,3166563,3783,52620,52620,52620,25332,27280,52612
5,AB,B,12,3166563,3825,52620,52620,52620,25332,27280,52612
5,AB,B,12,3166563,3867,49972,52560,49972,25332,24632,49964
5,AB,B,12,3166563,3906,50404,52560,50404,25332,25064,50396
5,AB,B,12,3166563,3946,50776,52560,51324,25332,25984,51316
5,AB,B,12,3166563,3986,51856,52560,51856,25332,26516,51848
5,AB,B,12,3166563,4028,52568,52568,52568,25332,27228,52560
5,AB,B,12,3166563,4071,52740,52740,52740,25332,27400,52732
5,AB,B,12,3166563,4111,53612,53612,53612,25332,28272,53604
5,AB,B,12,3166563,4157,54136,54136,54136,25332,28796,54128
5,AB,B,12,3166563,4199,54472,54472,54472,25332,29132,54464
5,AB,B,12,3166563,4241,55284,55284,55476,25332,30136,55468
5,AB,B,12,3166563,4285,56112,56112,56112,25332,30772,56104
5,AB,B,12,3166563,4327,56272,56272,56272,25332,30932,56264
5,AB,B,12,3166563,4370,56752,56752,56752,25332,31412,56744
5,AB,B,12,3166563,4412,57552,57552,57552,25332,32212,57544
5,AB,B,12,3166563,4453,58032,58032,58032,25332,32692,58024
5,AB,B,12,3166563,4496,58352,58352,58352,25332,33012,58344
5,AB,B,12,3166563,4536,58828,58828,58828,25332,33488,58820
5,AB,B,12,3166563,4578,59628,59628,59628,25332,34288,59620
5,AB,B,12,3166563,4620,59948,59948,59948,25332,34608,59940
5,AB,B,12,3166563,4663,60428,60428,60428,25332,35088,60420
5,AB,B,12,3166563,4705,60908,60908,61388,25332,36048,61380
5,AB,B,12,3166563,4747,62028,62028,62028,25332,36688,62020
5,AB,B,12,3166563,4789,62344,62344,62344,25332,37004,62336
5,AB,B,12,3166563,4830,62984,62984,62984,25332,37644,62976
5,AB,B,12,3166563,4873,63144,63144,63144,25332,37804,63136
5,AB,B,12,3166563,4915,64104,64104,64104,25332,38764,64096
5,AB,B,12,3166563,4958,64584,64584,64584,25332,39244,64576
5,AB,B,12,3166563,5000,64900,64900,64900,25332,39560,64892
5,AB,B,12,3166563,5043,65700,65700,66020,25332,40680,66012
5,AB,B,12,3166563,5086,66340,66340,66340,25332,41000,66332
5,AB,B,12,3166563,5129,66976,66976,66976,25332,41636,66968
5,AB,B,12,3166563,5171,67456,67456,67456,25332,42116,67448
5,AB,B,12,3166563,5213,68096,68096,68256,25332,42916,68248
5,AB,B,12,3166563,5259,68732,68732,68732,25332,43392,68724
5,AB,B,12,3166563,5301,68796,68796,68796,25332,43456,68788
5,AB,B,12,3166563,5344,68876,68876,68876,25396,43472,68868
5,AB,B,12,3166563,5385,68876,68876,68876,25396,43472,68868
5,AB,B,12,3166563,5427,72932,72932,72932,25396,47528,72924
5,AB,B,12,3166563,5469,72932,72932,72932,25396,47528,72924
5,AB,B,12,3166563,5510,72932,72932,72932,25396,47528,72924
5,AB,B,12,3166563,5552,72932,72932,72932,25396,47528,72924
5,AB,B,12,3166563,5594,72932,72932,72932,25396,47528,72924
5,AB,B,12,3166563,5635,72932,72932,72932,25396,47528,72924
5,AB,B,12,3166563,5678,62388,76860,62388,27208,35172,62380
6,BA,B,13,3168812,10,21372,21372,21496,19860,1628,21488
6,BA,B,13,3168812,52,27936,27936,29484,24656,4820,29476
6,BA,B,13,3168812,94,31236,31236,31236,24720,6508,31228
6,BA,B,13,3168812,135,32328,32328,32328,24720,7600,32320
6,BA,B,13,3168812,177,32988,33240,32992,24720,8264,32984
6,BA,B,13,3168812,219,33260,33260,33260,24848,8404,33252
6,BA,B,13,3168812,260,33260,33260,33260,24848,8404,33252
6,BA,B,13,3168812,302,33500,33500,33748,24848,8892,33740
6,BA,B,13,3168812,344,33904,33904,33904,24976,8920,33896
6,BA,B,13,3168812,385,33904,33904,33904,24976,8920,33896
6,BA,B,13,3168812,427,34112,34112,34112,24976,9128,34104
6,BA,B,13,3168812,469,34112,34112,34112,24976,9128,34104
6,BA,B,13,3168812,511,34112,34112,34112,24976,9128,34104
6,BA,B,13,3168812,552,34112,34112,34112,24976,9128,34104
6,BA,B,13,3168812,595,34112,34112,34212,24976,9228,34204
6,BA,B,13,3168812,639,34216,34216,34216,24976,9232,34208
6,BA,B,13,3168812,682,34232,34232,34264,24976,9280,34256
6,BA,B,13,3168812,725,34264,34264,34264,24976,9280,34256
6,BA,B,13,3168812,769,34336,34336,34336,24976,9352,34328
6,BA,B,13,3168812,813,34432,34432,34432,24976,9448,34424
6,BA,B,13,3168812,856,34488,34488,34488,24976,9504,34480
6,BA,B,13,3168812,899,36988,36988,35304,24976,10320,35296
6,BA,B,13,3168812,942,36504,36848,36504,24976,11520,36496
6,BA,B,13,3168812,985,36580,36848,36580,24976,11596,36572
6,BA,B,13,3168812,1028,36600,36848,36600,24976,11616,36592
6,BA,B,13,3168812,1072,37276,37276,37276,24976,12292,37268
6,BA,B,13,3168812,1117,37324,37324,37324,24976,12340,37316
6,BA,B,13,3168812,1160,37324,37324,37324,24976,12340,37316
6,BA,B,13,3168812,1203,37568,37568,37584,24976,12600,37576
6,BA,B,13,3168812,1247,37584,37584,37584,24976,12600,37576
6,BA,B,13,3168812,1291,37584,37584,37584,24976,12600,37576
6,BA,B,13,3168812,1333,37856,37856,37856,24976,12872,37848
6,BA,B,13,3168812,1375,37856,37856,37856,24976,12872,37848
6,BA,B,13,3168812,1419,37916,37916,37916,24976,12932,37908
6,BA,B,13,3168812,1464,37916,37916,37916,24976,12932,37908
6,BA,B,13,3168812,1507,37924,37924,37924,24976,12940,37916
6,BA,B,13,3168812,1552,37924,37924,37924,24976,12940,37916
6,BA,B,13,3168812,1595,37944,37944,37944,24976,12960,37936
6,BA,B,13,3168812,1638,37944,37944,37944,24976,12960,37936
6,BA,B,13,3168812,1681,38008,38008,38008,24976,13024,38000
6,BA,B,13,3168812,1725,38096,38096,38096,24976,13112,38088
6,BA,B,13,3168812,1768,38140,38140,38140,24976,13156,38132
6,BA,B,13,3168812,1811,39444,39444,39916,24976,14932,39908
6,BA,B,13,3168812,1855,42648,42648,42648,24976,17664,42640
6,BA,B,13,3168812,1898,42772,42772,42772,24976,17788,42764
6,BA,B,13,3168812,1942,42772,42772,42772,24976,17788,42764
6,BA,B,13,3168812,1986,42772,42772,42772,24976,17788,42764
6,BA,B,13,3168812,2030,42772,42772,42772,24976,17788,42764
6,BA,B,13,3168812,2075,42772,42772,42772,24976,17788,42764
6,BA,B,13,3168812,2118,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2162,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2205,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2249,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2294,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2338,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2381,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2424,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2468,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2512,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2555,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2598,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2643,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2686,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2730,42776,42776,42776,24976,17792,42768
6,BA,B,13,3168812,2775,44356,44356,44356,24976,19372,44348
6,BA,B,13,3168812,2819,47472,47472,47472,24976,22488,47464
6,BA,B,13,3168812,2862,47472,47472,47472,24976,22488,47464
6,BA,B,13,3168812,2905,47472,47472,47472,24976,22488,47464
6,BA,B,13,3168812,2949,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,2993,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3037,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3081,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3126,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3169,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3213,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3257,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3301,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3345,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3388,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3432,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3476,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3520,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3565,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3609,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3654,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3698,47572,47572,47572,24976,22588,47564
6,BA,B,13,3168812,3742,52128,52128,52128,24976,27144,52120
6,BA,B,13,3168812,3785,52128,52128,45668,24976,20684,45660
6,BA,B,13,3168812,3828,49496,52008,49496,24976,24512,49488
6,BA,B,13,3168812,3873,50556,52008,50556,24976,25572,50548
6,BA,B,13,3168812,3917,50928,52008,50928,24976,25944,50920
6,BA,B,13,3168812,3961,51984,52008,51984,24976,27000,51976
6,BA,B,13,3168812,4005,52336,52336,52336,24976,27352,52328
6,BA,B,13,3168812,4048,52856,52856,52856,24976,27872,52848
6,BA,B,13,3168812,4092,53904,53904,53904,24976,28920,53896
6,BA,B,13,3168812,4136,54064,54064,54064,24976,29080,54056
6,BA,B,13,3168812,4180,54732,54732,54892,24976,29908,54884
6,BA,B,13,3168812,4225,55708,55708,55708,24976,30724,55700
6,BA,B,13,3168812,4269,55868,55868,55868,24976,30884,55860
6,BA,B,13,3168812,4313,56824,56824,56824,24976,31840,56816
6,BA,B,13,3168812,4356,57304,57304,57304,24976,32320,57296
6,BA,B,13,3168812,4400,57624,57624,58104,24976,33120,58096
6,BA,B,13,3168812,4445,58584,58584,58584,24976,33600,58576
6,BA,B,13,3168812,4489,59220,59220,59220,24976,34236,59212
6,BA,B,13,3168812,4534,60180,60180,60180,24976,35196,60172
6,BA,B,13,3168812,4579,60340,60340,60340,24976,35356,60332
6,BA,B,13,3168812,4623,61300,61300,61300,24976,36316,61292
6,BA,B,13,3168812,4667,61940,61940,61940,24976,36956,61932
6,BA,B,13,3168812,4712,62100,62100,62100,24976,37116,62092
6,BA,B,13,3168812,4759,63056,63056,63056,24976,38072,63048
6,BA,B,13,3168812,4803,63376,63376,63376,24976,38392,63368
6,BA,B,13,3168812,4848,64336,64336,64336,24976,39352,64328
6,BA,B,13,3168812,4893,64972,64972,64972,24976,39988,64964
6,BA,B,13,3168812,4937,65452,65452,65452,24976,40468,65444
6,BA,B,13,3168812,4982,65772,65772,65772,24976,40788,65764
6,BA,B,13,3168812,5026,66728,66728,66728,24976,41744,66720
6,BA,B,13,3168812,5070,67208,67208,67208,24976,42224,67200
6,BA,B,13,3168812,5113,68168,68168,68168,24976,43184,68160
6,BA,B,13,3168812,5157,68612,68612,68612,25040,43564,68604
6,BA,B,13,3168812,5202,68628,68628,68628,25040,43580,68620
6,BA,B,13,3168812,5246,68628,68628,68628,25040,43580,68620
6,BA,B,13,3168812,5290,72684,72684,72684,25040,47636,72676
6,BA,B,13,3168812,5334,72684,72684,72684,25040,47636,72676
6,BA,B,13,3168812,5377,72684,72684,72684,25040,47636,72676
6,BA,B,13,3168812,5420,72684,72684,72684,25040,47636,72676
6,BA,B,13,3168812,5462,72684,72684,72684,25040,47636,72676
6,BA,B,13,3168812,5506,72684,72684,72684,25040,47636,72676
6,BA,B,13,3168812,5549,70904,76708,71288,27728,43552,71280
7,AB,B,16,3171170,10,20360,20360,21380,19740,1632,21372
7,AB,B,16,3171170,53,29208,29208,29652,24396,5248,29644
7,AB,B,16,3171170,96,31460,31460,31460,24396,7056,31452
7,AB,B,16,3171170,139,32544,32544,32544,24396,8140,32536
7,AB,B,16,3171170,182,33380,33380,33380,24964,8408,33372
7,AB,B,16,3171170,224,33380,33380,33380,24964,8408,33372
7,AB,B,16,3171170,267,33616,33616,33616,24964,8644,33608
7,AB,B,16,3171170,310,33896,33896,33896,24964,8924,33888
7,AB,B,16,3171170,353,33896,33896,33896,24964,8924,33888
7,AB,B,16,3171170,397,34104,34104,34104,24964,9132,34096
7,AB,B,16,3171170,440,34104,34104,34104,24964,9132,34096
7,AB,B,16,3171170,485,34104,34104,34104,24964,9132,34096
7,AB,B,16,3171170,527,34104,34104,34104,24964,9132,34096
7,AB,B,16,3171170,569,34208,34208,34208,24964,9236,34200
7,AB,B,16,3171170,613,34208,34208,34208,24964,9236,34200
7,AB,B,16,3171170,657,34256,34256,34256,24964,9284,34248
7,AB,B,16,3171170,700,34324,34324,34324,24964,9352,34316
7,AB,B,16,3171170,743,34356,34356,34356,24964,9384,34348
7,AB,B,16,3171170,786,34464,34464,34464,24964,9492,34456
7,AB,B,16,3171170,828,34620,34620,34620,25028,9584,34612
7,AB,B,16,3171170,871,35424,37032,35424,25092,10324,35416
7,AB,B,16,3171170,915,36680,37032,36680,25092,11580,36672
7,AB,B,16,3171170,959,36720,37032,36720,25092,11620,36712
7,AB,B,16,3171170,1002,36944,37032,36944,25092,11844,36936
7,AB,B,16,3171170,1046,37444,37444,37444,25092,12344,37436
7,AB,B,16,3171170,1090,37444,37444,37444,25092,12344,37436
7,AB,B,16,3171170,1133,37448,37448,37448,25092,12348,37440
7,AB,B,16,3171170,1177,37700,37700,37700,25092,12600,37692
7,AB,B,16,3171170,1220,37700,37700,37700,25092,12600,37692
7,AB,B,16,3171170,1264,37888,37888,37888,25092,12788,37880
7,AB,B,16,3171170,1308,37892,37892,37892,25092,12792,37884
7,AB,B,16,3171170,1352,37892,37892,37892,25092,12792,37884
7,AB,B,16,3171170,1395,37896,37896,37896,25092,12796,37888
7,AB,B,16,3171170,1440,37896,37896,37896,25092,12796,37888
7,AB,B,16,3171170,1485,38000,38000,38000,25092,12900,37992
7,AB,B,16,3171170,1529,38000,38000,38000,25092,12900,37992
7,AB,B,16,3171170,1572,38048,38048,38048,25092,12948,38040
7,AB,B,16,3171170,1617,38116,38116,38116,25092,13016,38108
7,AB,B,16,3171170,1661,38136,38136,38136,25092,13036,38128
7,AB,B,16,3171170,1704,38220,38220,38260,25092,13160,38252
7,AB,B,16,3171170,1746,38260,38260,38260,25092,13160,38252
7,AB,B,16,3171170,1789,41184,41184,41184,25092,16084,41176
7,AB,B,16,3171170,1832,42696,42696,42724,25092,17624,42716
7,AB,B,16,3171170,1876,42724,42724,42724,25092,17624,42716
7,AB,B,16,3171170,1918,42724,42724,42724,25092,17624,42716
7,AB,B,16,3171170,1961,42724,42724,42724,25092,17624,42716
7,AB,B,16,3171170,2005,42724,42724,42724,25092,17624,42716
