record_id,year,season,species,site,transition,threshold_stage,interval_start_date,interval_start_doy,interval_end_date,interval_end_doy,role,source_object_id
CAL0405-HB-2014-SPRING-ACSA3-7T-HALF_EXPANSION,2014,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-ACSA3-HQ-HALF_EXPANSION,2014,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,2014-05-12,132,2014-05-19,139,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-1B-HALF_EXPANSION,2014,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-4B-HALF_EXPANSION,2014,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-4T-HALF_EXPANSION,2014,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-5B-HALF_EXPANSION,2014,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-5T-HALF_EXPANSION,2014,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-6T-HALF_EXPANSION,2014,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-7B-HALF_EXPANSION,2014,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-7T-HALF_EXPANSION,2014,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-BEAL2-HQ-HALF_EXPANSION,2014,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,2014-05-12,132,2014-05-19,139,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-1B-HALF_EXPANSION,2014,SPRING,FAGR,1B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-4B-HALF_EXPANSION,2014,SPRING,FAGR,4B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-4T-HALF_EXPANSION,2014,SPRING,FAGR,4T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-5B-HALF_EXPANSION,2014,SPRING,FAGR,5B,HALF_EXPANSION,3.0,2014-05-19,139,2014-05-27,147,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-5T-HALF_EXPANSION,2014,SPRING,FAGR,5T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-6T-HALF_EXPANSION,2014,SPRING,FAGR,6T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-7B-HALF_EXPANSION,2014,SPRING,FAGR,7B,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-7T-HALF_EXPANSION,2014,SPRING,FAGR,7T,HALF_EXPANSION,3.0,2014-05-27,147,2014-06-02,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2014-SPRING-FAGR-HQ-HALF_EXPANSION,2014,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,2014-05-12,132,2014-05-19,139,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-1B-HALF_EXPANSION,2015,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-4B-HALF_EXPANSION,2015,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-4T-HALF_EXPANSION,2015,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-5B-HALF_EXPANSION,2015,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-5T-HALF_EXPANSION,2015,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,2015-05-18,138,2015-05-26,146,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-6T-HALF_EXPANSION,2015,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-7B-HALF_EXPANSION,2015,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-7T-HALF_EXPANSION,2015,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-ACSA3-HQ-HALF_EXPANSION,2015,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-1B-HALF_EXPANSION,2015,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-4B-HALF_EXPANSION,2015,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-4T-HALF_EXPANSION,2015,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-5B-HALF_EXPANSION,2015,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-5T-HALF_EXPANSION,2015,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-6T-HALF_EXPANSION,2015,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-7B-HALF_EXPANSION,2015,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-7T-HALF_EXPANSION,2015,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,2015-05-18,138,2015-05-26,146,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-BEAL2-HQ-HALF_EXPANSION,2015,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-1B-HALF_EXPANSION,2015,SPRING,FAGR,1B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-4B-HALF_EXPANSION,2015,SPRING,FAGR,4B,HALF_EXPANSION,3.0,2015-05-05,125,2015-05-13,133,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-4T-HALF_EXPANSION,2015,SPRING,FAGR,4T,HALF_EXPANSION,3.0,2015-05-18,138,2015-05-26,146,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-5B-HALF_EXPANSION,2015,SPRING,FAGR,5B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-5T-HALF_EXPANSION,2015,SPRING,FAGR,5T,HALF_EXPANSION,3.0,2015-05-18,138,2015-05-26,146,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-6T-HALF_EXPANSION,2015,SPRING,FAGR,6T,HALF_EXPANSION,3.0,2015-05-18,138,2015-05-26,146,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-7B-HALF_EXPANSION,2015,SPRING,FAGR,7B,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-7T-HALF_EXPANSION,2015,SPRING,FAGR,7T,HALF_EXPANSION,3.0,2015-05-26,146,2015-06-03,154,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2015-SPRING-FAGR-HQ-HALF_EXPANSION,2015,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,2015-05-13,133,2015-05-18,138,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-1B-HALF_EXPANSION,2016,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-4B-HALF_EXPANSION,2016,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,2016-05-09,131,2016-05-16,139,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-4T-HALF_EXPANSION,2016,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-5B-HALF_EXPANSION,2016,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-5T-HALF_EXPANSION,2016,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-6T-HALF_EXPANSION,2016,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-7B-HALF_EXPANSION,2016,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-7T-HALF_EXPANSION,2016,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-ACSA3-HQ-HALF_EXPANSION,2016,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,2016-05-09,131,2016-05-16,139,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-1B-HALF_EXPANSION,2016,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-4B-HALF_EXPANSION,2016,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-4T-HALF_EXPANSION,2016,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-5B-HALF_EXPANSION,2016,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-5T-HALF_EXPANSION,2016,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-6T-HALF_EXPANSION,2016,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-7B-HALF_EXPANSION,2016,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-7T-HALF_EXPANSION,2016,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-BEAL2-HQ-HALF_EXPANSION,2016,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-1B-HALF_EXPANSION,2016,SPRING,FAGR,1B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-4B-HALF_EXPANSION,2016,SPRING,FAGR,4B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-4T-HALF_EXPANSION,2016,SPRING,FAGR,4T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-5B-HALF_EXPANSION,2016,SPRING,FAGR,5B,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-5T-HALF_EXPANSION,2016,SPRING,FAGR,5T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-6T-HALF_EXPANSION,2016,SPRING,FAGR,6T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-7B-HALF_EXPANSION,2016,SPRING,FAGR,7B,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-7T-HALF_EXPANSION,2016,SPRING,FAGR,7T,HALF_EXPANSION,3.0,2016-05-23,144,2016-06-01,153,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2016-SPRING-FAGR-HQ-HALF_EXPANSION,2016,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,2016-05-16,139,2016-05-23,144,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-1B-HALF_EXPANSION,2017,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-4B-HALF_EXPANSION,2017,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,2017-05-08,128,2017-05-16,136,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-4T-HALF_EXPANSION,2017,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-5B-HALF_EXPANSION,2017,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-5T-HALF_EXPANSION,2017,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-6T-HALF_EXPANSION,2017,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-7B-HALF_EXPANSION,2017,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-7T-HALF_EXPANSION,2017,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-ACSA3-HQ-HALF_EXPANSION,2017,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,2017-05-08,128,2017-05-16,136,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-1B-HALF_EXPANSION,2017,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-4B-HALF_EXPANSION,2017,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-4T-HALF_EXPANSION,2017,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-5B-HALF_EXPANSION,2017,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-5T-HALF_EXPANSION,2017,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-6T-HALF_EXPANSION,2017,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-7B-HALF_EXPANSION,2017,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-7T-HALF_EXPANSION,2017,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-BEAL2-HQ-HALF_EXPANSION,2017,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-1B-HALF_EXPANSION,2017,SPRING,FAGR,1B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-4B-HALF_EXPANSION,2017,SPRING,FAGR,4B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-4T-HALF_EXPANSION,2017,SPRING,FAGR,4T,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-5B-HALF_EXPANSION,2017,SPRING,FAGR,5B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-5T-HALF_EXPANSION,2017,SPRING,FAGR,5T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-6T-HALF_EXPANSION,2017,SPRING,FAGR,6T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-7B-HALF_EXPANSION,2017,SPRING,FAGR,7B,HALF_EXPANSION,3.0,2017-05-16,136,2017-05-22,142,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-7T-HALF_EXPANSION,2017,SPRING,FAGR,7T,HALF_EXPANSION,3.0,2017-05-22,142,2017-05-30,150,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2017-SPRING-FAGR-HQ-HALF_EXPANSION,2017,SPRING,FAGR,HQ,HALF_EXPANSION,3.0,2017-05-08,128,2017-05-16,136,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-1B-HALF_EXPANSION,2018,SPRING,ACSA3,1B,HALF_EXPANSION,3.0,2018-05-07,127,2018-05-14,134,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-4B-HALF_EXPANSION,2018,SPRING,ACSA3,4B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-4T-HALF_EXPANSION,2018,SPRING,ACSA3,4T,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-5B-HALF_EXPANSION,2018,SPRING,ACSA3,5B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-5T-HALF_EXPANSION,2018,SPRING,ACSA3,5T,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-6T-HALF_EXPANSION,2018,SPRING,ACSA3,6T,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-7B-HALF_EXPANSION,2018,SPRING,ACSA3,7B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-7T-HALF_EXPANSION,2018,SPRING,ACSA3,7T,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-ACSA3-HQ-HALF_EXPANSION,2018,SPRING,ACSA3,HQ,HALF_EXPANSION,3.0,2018-05-07,127,2018-05-14,134,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-1B-HALF_EXPANSION,2018,SPRING,BEAL2,1B,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-4B-HALF_EXPANSION,2018,SPRING,BEAL2,4B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-4T-HALF_EXPANSION,2018,SPRING,BEAL2,4T,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-5B-HALF_EXPANSION,2018,SPRING,BEAL2,5B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-5T-HALF_EXPANSION,2018,SPRING,BEAL2,5T,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-6T-HALF_EXPANSION,2018,SPRING,BEAL2,6T,HALF_EXPANSION,3.0,2018-05-21,141,2018-05-29,149,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-7B-HALF_EXPANSION,2018,SPRING,BEAL2,7B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-7T-HALF_EXPANSION,2018,SPRING,BEAL2,7T,HALF_EXPANSION,3.0,2018-05-29,149,2018-06-04,155,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-BEAL2-HQ-HALF_EXPANSION,2018,SPRING,BEAL2,HQ,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-FAGR-1B-HALF_EXPANSION,2018,SPRING,FAGR,1B,HALF_EXPANSION,3.0,2018-05-07,127,2018-05-14,134,CALIBRATION,SRC-HB-PHENO-EDI-51-16
CAL0405-HB-2018-SPRING-FAGR-4B-HALF_EXPANSION,2018,SPRING,FAGR,4B,HALF_EXPANSION,3.0,2018-05-14,134,2018-05-21,141,CALIBRATION,SRC-HB-PHENO-EDI-51-16
