prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,wat_flux_balance_mm,initial_storage_mm,final_storage_mm,rm_mm,irr_mm,interception_mm,q_mm,ep_mm,es_mm,er_mm,dp_mm,latqcc_mm,tile_mm,ledger
p2,4,-4.39648317751562e-14,4.39648317751562e-14,-0.5770799568911684,-0.5770799568912124,134.62201100081327,134.0449310439221,1132.0329750419444,0.0,102.08406391576321,1029.9489111261812,0.5770799568912124,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,5,-5.190292640122607e-14,5.190292640122607e-14,-0.34092958292930575,-0.34092958292935766,134.0449310439221,133.7040014609928,810.4366666666667,0.0,95.57127668258909,714.8653899840776,0.34092958292935766,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,6,-1.7263968032921184e-14,1.7263968032921184e-14,-0.22720025593022797,-0.22720025593024523,133.7040014609928,133.47680120506257,750.7,0.0,91.2840639157632,659.4159360842368,0.22720025593024523,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p2,7,-1.6231460620019789e-13,1.6231460620019789e-13,-0.16208998459134705,-0.16208998459150936,133.47680120506257,133.31471122047122,732.0419084384423,0.0,95.99800008163375,636.0439083568086,0.16208998459139567,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,1,-0.9295536754833051,0.9295536754833051,-268.9067448407244,-269.8362985162077,554.8511975036711,285.9444526629467,1011.2,0.0,93.75848944941498,917.441510550585,259.8787749668146,0.14593771069412367,0.0,9.81158583869899,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,2,-1.6697754290362354e-13,1.6697754290362354e-13,-12.20811604782989,-12.208116047830057,285.9444526629467,273.7363366151168,969.2162088031613,0.0,87.40963838211141,881.80657042105,12.208116047829943,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,3,-5.284661597215745e-14,5.284661597215745e-14,-3.5999244634431307,-3.5999244634431835,273.7363366151168,270.13641215167365,887.7191865995632,0.0,76.81423411289717,810.904952486666,3.59992446344307,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,4,-5.3290705182007514e-14,5.3290705182007514e-14,-1.2633266582426472,-1.2633266582427005,270.13641215167365,268.873085493431,1133.427937930609,0.0,102.08406391576321,1031.3438740148458,1.2633266582427005,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,5,5.972999872483342e-14,5.972999872483342e-14,-0.6300796688251467,-0.6300796688250869,268.873085493431,268.24300582460586,810.4366666666667,0.0,95.48794334925576,714.9487233174109,0.6300796688252006,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,6,3.430589146091734e-14,3.430589146091734e-14,-0.3776069249425973,-0.377606924942563,268.24300582460586,267.86539889966326,750.7,0.0,91.2840639157632,659.4159360842368,0.377606924942563,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p3,7,-8.93729534823251e-14,8.93729534823251e-14,-0.2520809027268456,-0.25208090272693495,267.86539889966326,267.6133179969364,718.48202753806,0.0,95.06078731480784,623.4212402232523,0.25208090272682127,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,1,-7.371773382655107,7.371773382655107,-135.0363850883225,-142.4081584709776,372.3548262270944,237.3184411387719,1011.2,0.0,105.40370668500316,905.7962933149969,49.72165963589614,26.63393180284237,0.0,42.495754829327915,23.556812202911175,0.0,independent_wat_flux_minus_additive_storage_delta
p4,2,-1.1723955140041653e-13,1.1723955140041653e-13,-23.811050764595137,-23.811050764595254,237.3184411387719,213.50739037417677,1018.7669189072363,0.0,54.95845243133979,963.8084664758967,23.81105076459514,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,3,-4.085620730620576e-14,4.085620730620576e-14,-8.744892059642893,-8.744892059642934,213.50739037417677,204.76249831453387,850.7645387621703,0.0,110.83686277676838,739.927675985402,8.744892059642934,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,4,-2.3447910280083306e-13,2.3447910280083306e-13,-5.9997453733249415,-5.999745373325176,204.76249831453387,198.76275294120893,1120.8318756639264,0.0,65.96807771344166,1054.863797950485,5.999745373324949,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,5,-1.1457501614131615e-13,1.1457501614131615e-13,-4.4296193603451,-4.429619360345215,198.76275294120893,194.33313358086383,810.8785614794263,0.0,135.92984508358256,674.9487163958438,4.429619360345101,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,6,-5.728750807065808e-14,5.728750807065808e-14,-1.8344309988287932,-1.8344309988288505,194.33313358086383,192.49870258203504,750.2581051872405,0.0,54.43485064418687,695.8232545430536,1.8344309988288505,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p4,7,-1.5365486660812167e-13,1.5365486660812167e-13,-3.6613736055252275,-3.661373605525381,192.49870258203504,188.8373289765098,747.2662421819563,0.0,87.48158350397877,659.7846586779776,3.6613736055252675,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,1,-18.60418355422857,18.60418355422857,-165.6039275562419,-184.20811111047047,605.789371604914,440.1854440486721,1011.2,0.0,105.40370668500316,905.7962933149969,65.55605445989166,30.036337559287016,0.0,84.79155748981822,3.824161601473564,0.0,independent_wat_flux_minus_additive_storage_delta
p5,2,-3.552713678800501e-15,3.552713678800501e-15,-27.28618468677263,-27.286184686772632,440.1854440486721,412.89925936189945,1001.7579852588149,0.0,54.95845243133979,946.7995328274751,27.286184686772632,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,3,-1.7763568394002505e-14,1.7763568394002505e-14,-10.136028634924514,-10.136028634924532,412.89925936189945,402.76323072697494,865.3352589522027,0.0,110.83686277676838,754.4983961754343,10.136028634924532,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,4,-4.3520742565306136e-14,4.3520742565306136e-14,-6.362523815800387,-6.36252381580043,402.76323072697494,396.40070691117455,1123.2700891223158,0.0,65.96807771344166,1057.302011408874,6.36252381580043,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,5,-1.3322676295501878e-14,1.3322676295501878e-14,-7.462830092886918,-7.462830092886931,396.40070691117455,388.93787681828763,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462830092886931,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,6,-1.312283615106935e-13,1.312283615106935e-13,-1.5872859639978287,-1.58728596399796,388.93787681828763,387.3505908542898,750.7,0.0,54.43485064418687,696.2651493558133,1.5872859639978463,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p5,7,-6.039613253960852e-14,6.039613253960852e-14,-6.560382720460666,-6.560382720460726,387.3505908542898,380.79020813382914,745.2527019176825,0.0,87.48158350397877,657.7711184137038,6.560382720460726,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,1,-18.747023773804074,18.747023773804074,-165.60222714850636,-184.34925092231043,605.7876703583436,440.1854432098372,1011.2,0.0,105.40370668500316,905.7962933149969,65.55621448958351,30.036177348914787,0.0,82.90909617330476,5.84776291050737,0.0,independent_wat_flux_minus_additive_storage_delta
p6,2,1.5276668818842154e-13,1.5276668818842154e-13,-27.286184738640202,-27.28618473864005,440.1854432098372,412.899258471197,1001.8592149842091,0.0,54.95845243133979,946.9007625528692,27.286184738640163,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,3,-9.059419880941277e-14,9.059419880941277e-14,-10.136028658381008,-10.136028658381099,412.899258471197,402.763229812816,865.2289744700549,0.0,110.83686277676838,754.3921116932866,10.136028658381099,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,4,-5.329070518200751e-15,5.329070518200751e-15,-6.3625238372859485,-6.362523837285954,402.763229812816,396.40070597553006,1123.2751438790692,0.0,65.96807771344166,1057.3070661656275,6.362523837285954,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
p6,5,-3.019806626980426e-14,3.019806626980426e-14,-7.4628300485667864,-7.462830048566817,396.40070597553006,388.9378759269633,810.4366666666667,0.0,135.92984508358256,674.5068215830842,7.462830048566817,0.0,0.0,0.0,0.0,0.0,independent_wat_flux_minus_additive_storage_delta
