prefix,legacy_max_depth_mm,openwepp_max_depth_mm,max_depth_delta_mm_open_minus_legacy,depth_mae_mm,depth_rmse_mm,depth_corr,legacy_depth_nonzero_days,openwepp_depth_nonzero_days,legacy_frozen_days_wat,openwepp_frozen_days_wat,frozen_days_delta_open_minus_legacy,open_days_above_200mm,open_full_wat_days_above_200mm,profile_depth_mm,margin_to_profile_mm,pinned_profile_bound,overlap_days,metric_basis
p27,420.0,479.4248251443172,59.4248251443172,52.95049651301143,102.76738454043507,0.7726751172012359,763,773,754,824,70,405,446,1800.0,1320.5751748556827,False,1230,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p28,435.6,530.1953994158703,94.59539941587025,58.93976804936124,114.68570822553538,0.7473698340905905,777,779,768,836,68,355,400,1800.0,1269.8046005841297,False,1228,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p29,420.0,479.59946848022764,59.59946848022764,51.86612243769053,101.7354135720957,0.771456971925786,760,774,751,825,74,405,446,1800.0,1320.4005315197724,False,1230,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p30,420.0,479.151643642971,59.15164364297101,52.28769273886672,102.21656205881821,0.772160426113008,764,772,754,823,69,404,445,1800.0,1320.848356357029,False,1230,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p31,428.1,479.5760731279385,51.47607312793849,50.81242055905687,101.68862960587848,0.7727662384277367,770,774,763,825,62,405,446,1800.0,1320.4239268720614,False,1229,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p32,403.3,574.1616735917205,170.8616735917205,57.54494501406903,90.00271951949158,0.9489252302668572,784,809,781,820,39,472,483,1800.0,1225.8383264082795,False,1263,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p33,400.0,407.67013243879404,7.670132438794042,45.83563753798098,91.22856557048007,0.6984159608313809,768,781,756,841,85,258,300,1800.0,1392.329867561206,False,1227,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p34,420.0,470.68316622991296,50.683166229912956,46.857035000921584,97.00299683792963,0.7550367592781239,769,781,761,839,78,345,391,1800.0,1329.316833770087,False,1228,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p35,400.0,407.27981963962924,7.279819639629238,39.59165765291631,84.57333842586388,0.7344247704370932,765,781,755,840,85,255,297,1800.0,1392.7201803603707,False,1227,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p36,406.3,470.54161781036765,64.24161781036764,45.29771124255697,96.36154702134797,0.7555563158768763,771,781,764,839,75,345,390,1800.0,1329.4583821896324,False,1228,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p37,420.0,470.15416291951357,50.15416291951357,49.31543916730955,99.99515395196883,0.7366965375903306,761,777,755,835,80,342,388,1800.0,1329.8458370804865,False,1227,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p38,400.0,407.7255264793059,7.725526479305927,41.89733953299469,86.66198575448314,0.7280046990925838,763,779,750,841,91,258,301,1800.0,1392.274473520694,False,1225,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p39,405.4,470.4511336883794,65.05113368837942,50.80012022709701,101.6609122917009,0.733985825304238,763,779,756,839,83,343,390,1800.0,1329.5488663116207,False,1226,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p40,400.0,407.95206792770426,7.952067927704263,51.57958700069627,96.13208515309603,0.6767686655644719,760,777,746,841,95,260,305,1800.0,1392.0479320722957,False,1223,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p41,404.6,470.43739908155516,65.83739908155513,46.22830162440699,97.1106003581913,0.7541523453145402,768,781,760,839,79,345,391,1800.0,1329.5626009184448,False,1228,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p42,400.0,407.49057324545896,7.490573245458961,40.01150884106333,85.62994578103195,0.7288975452443512,768,781,756,841,85,258,300,1800.0,1392.509426754541,False,1227,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
p43,420.0,470.43567002704646,50.435670027046456,45.58457466882046,96.48212949707366,0.755009172403823,780,782,770,839,69,345,391,1800.0,1329.5643299729536,False,1229,legacy FDMC01 winter-depth pairs joined to Dg forced legacy-snow WAT frdp by sim_day_index; duration uses full WAT frozwt days
