prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,flux_balance_mm,initial_storage_mm,final_storage_mm
p33,2,-2.1316282072803006e-14,2.1316282072803006e-14,-26.102075564815095,-26.102075564815074,460.15949187340107,434.05741630858597
p33,3,1.0658141036401503e-13,1.0658141036401503e-13,-9.944398667330859,-9.944398667330965,434.05741630858597,424.1130176412551
p33,4,7.105427357601002e-15,7.105427357601002e-15,-6.0739076849209255,-6.073907684920933,424.1130176412551,418.0391099563342
p33,5,1.2079226507921703e-13,1.2079226507921703e-13,-7.457575056772498,-7.457575056772619,418.0391099563342,410.5815348995617
p33,6,1.2612133559741778e-13,1.2612133559741778e-13,-1.437408717588994,-1.4374087175891201,410.5815348995617,409.1441261819727
p33,7,0.0,0.0,-4.905517999154654,-4.905517999154654,409.1441261819727,404.23860818281804
p34,1,1.0249750559404163,1.0249750559404163,-165.5986578909068,-166.6236329468472,605.7832834438436,440.18462555293684
p34,2,-7.105427357601002e-14,7.105427357601002e-14,-27.285437418540482,-27.28543741854041,440.18462555293684,412.89918813439635
p34,3,4.973799150320701e-14,4.973799150320701e-14,-10.135987533023126,-10.135987533023176,412.89918813439635,402.7632006013732
p34,4,-2.1316282072803006e-14,2.1316282072803006e-14,-6.362509427195619,-6.362509427195597,402.7632006013732,396.4006911741776
p34,5,-1.4210854715202004e-14,1.4210854715202004e-14,-7.462825292335651,-7.462825292335637,396.4006911741776,388.93786588184196
p34,6,7.638334409421077e-14,7.638334409421077e-14,-1.5872841923505803,-1.5872841923506567,388.93786588184196,387.3505816894914
p34,7,4.973799150320701e-14,4.973799150320701e-14,-4.948144093304563,-4.948144093304613,387.3505816894914,382.4024375961868
p35,1,0.9454070510809629,0.9454070510809629,-154.88198006380964,-155.8273871148906,615.0414592179764,460.1594791541667
p35,2,-9.237055564881302e-14,9.237055564881302e-14,-26.102063902005227,-26.102063902005135,460.1594791541667,434.0574152521615
p35,3,1.0658141036401503e-13,1.0658141036401503e-13,-9.944398009954966,-9.944398009955073,434.0574152521615,424.1130172422065
p35,4,9.237055564881302e-14,9.237055564881302e-14,-6.073907471045118,-6.07390747104521,424.1130172422065,418.0391097711614
p35,5,1.0658141036401503e-13,1.0658141036401503e-13,-7.457574990936905,-7.457574990937012,418.0391097711614,410.5815347802245
p35,6,1.9539925233402755e-14,1.9539925233402755e-14,-1.4374086950429046,-1.4374086950429241,410.5815347802245,409.1441260851816
p35,7,-2.1316282072803006e-14,2.1316282072803006e-14,-4.905517978319665,-4.905517978319644,409.1441260851816,404.23860810686193
p36,1,1.0209105236617972,1.0209105236617972,-165.6027188154875,-166.6236293391493,605.7873479761258,440.18462916063834
p36,2,-1.1368683772161603e-13,1.1368683772161603e-13,-27.285440715420236,-27.285440715420123,440.18462916063834,412.8991884452181
p36,3,1.6342482922482304e-13,1.6342482922482304e-13,-10.13598771406157,-10.135987714061734,412.8991884452181,402.76320073115653
p36,4,-4.973799150320701e-14,4.973799150320701e-14,-6.362509490609,-6.36250949060895,402.76320073115653,396.40069124054753
p36,5,5.684341886080802e-14,5.684341886080802e-14,-7.4628253131457996,-7.462825313145856,396.40069124054753,388.93786592740173
p36,6,3.375077994860476e-14,3.375077994860476e-14,-1.5872842001956542,-1.587284200195688,388.93786592740173,387.3505817272061
p36,7,0.0,0.0,-4.9481441002855036,-4.9481441002855036,387.3505817272061,382.4024376269206
p37,1,1.0247042285566579,1.0247042285566579,-165.5989297298059,-166.62363395836255,605.783554271229,440.18462454142315
p37,2,-1.4210854715202004e-14,1.4210854715202004e-14,-27.28543649248354,-27.285436492483527,440.18462454142315,412.8991880489396
p37,3,-7.105427357601002e-15,7.105427357601002e-15,-10.135987482174357,-10.13598748217435,412.8991880489396,402.76320056676525
p37,4,-2.1316282072803006e-14,2.1316282072803006e-14,-6.36250940938703,-6.362509409387009,402.76320056676525,396.4006911573782
p37,5,3.552713678800501e-14,3.552713678800501e-14,-7.462825286495104,-7.462825286495139,396.4006911573782,388.9378658708831
p37,6,-8.881784197001252e-15,8.881784197001252e-15,-1.5872841901475567,-1.5872841901475478,388.9378658708831,387.35058168073556
p37,7,1.6342482922482304e-13,1.6342482922482304e-13,-4.948144091345625,-4.948144091345789,387.35058168073556,382.40243758938993
p38,1,0.9453744826731452,0.9453744826731452,-154.88200031682481,-155.82737479949796,615.0414917863833,460.1594914695585
p38,2,-1.2079226507921703e-13,1.2079226507921703e-13,-26.10207519917634,-26.10207519917622,460.1594914695585,434.05741627038213
p38,3,6.394884621840902e-14,6.394884621840902e-14,-9.944398646720572,-9.944398646720636,434.05741627038213,424.11301762366156
p38,4,-7.105427357601002e-15,7.105427357601002e-15,-6.073907678216983,-6.073907678216976,424.11301762366156,418.0391099454446
p38,5,6.394884621840902e-14,6.394884621840902e-14,-7.457575054707149,-7.457575054707213,418.0391099454446,410.58153489073743
p38,6,4.796163466380676e-14,4.796163466380676e-14,-1.4374087168827714,-1.4374087168828193,410.58153489073743,409.14412617385466
p38,7,-7.105427357601002e-15,7.105427357601002e-15,-4.905517998500386,-4.905517998500379,409.14412617385466,404.2386081753543
p39,1,1.0200274320202425,1.0200274320202425,-165.60360302400363,-166.62363045602388,605.7882310677691,440.18462804376543
p39,2,0.0,0.0,-27.28543969266292,-27.28543969266292,440.18462804376543,412.8991883511025
p39,3,7.815970093361102e-14,7.815970093361102e-14,-10.135987657897147,-10.135987657897225,412.8991883511025,402.76320069320536
p39,4,-7.815970093361102e-14,7.815970093361102e-14,-6.362509470934583,-6.362509470934505,402.76320069320536,396.4006912222708
p39,5,1.2079226507921703e-13,1.2079226507921703e-13,-7.462825306689297,-7.4628253066894175,396.4006912222708,388.9378659155815
p39,6,-2.3092638912203256e-14,2.3092638912203256e-14,-1.5872841977613916,-1.5872841977613685,388.9378659155815,387.3505817178201
p39,7,2.1316282072803006e-14,2.1316282072803006e-14,-4.948144098119656,-4.948144098119677,387.3505817178201,382.40243761970044
p40,1,0.9455438919782182,0.9455438919782182,-154.8818307998074,-155.82737469178562,615.0413223770781,460.1594915772707
p40,2,-4.263256414560601e-14,4.263256414560601e-14,-26.102075290130927,-26.102075290130884,460.1594915772707,434.0574162871398
p40,3,-4.973799150320701e-14,4.973799150320701e-14,-9.944398651847678,-9.944398651847628,434.0574162871398,424.1130176352921
p40,4,6.394884621840902e-14,6.394884621840902e-14,-6.073907679886645,-6.073907679886709,424.1130176352921,418.0391099554055
p40,5,7.815970093361102e-14,7.815970093361102e-14,-7.457575055224424,-7.457575055224503,418.0391099554055,410.58153490018105
p40,6,1.0480505352461478e-13,1.0480505352461478e-13,-1.437408717058588,-1.4374087170586929,410.58153490018105,409.14412618312247
p40,7,-2.1316282072803006e-14,2.1316282072803006e-14,-4.905517998664891,-4.90551799866487,409.14412618312247,404.2386081844576
p41,1,1.0176985269297631,1.0176985269297631,-165.60593084247262,-166.62362936940238,605.790559972859,440.1846291303864
p41,2,-1.1368683772161603e-13,1.1368683772161603e-13,-27.285440693885903,-27.28544069388579,440.1846291303864,412.8991884365005
p41,3,-2.1316282072803006e-14,2.1316282072803006e-14,-10.135987712880478,-10.135987712880457,412.8991884365005,402.76320072362
p41,4,6.394884621840902e-14,6.394884621840902e-14,-6.362509490195976,-6.3625094901960395,402.76320072362,396.400691233424
p41,5,7.105427357601002e-14,7.105427357601002e-14,-7.462825313011024,-7.462825313011095,396.400691233424,388.937865920413
p41,6,6.927791673660977e-14,6.927791673660977e-14,-1.5872842001446656,-1.587284200144735,388.937865920413,387.35058172026834
p41,7,7.105427357601002e-14,7.105427357601002e-14,-4.948144100240768,-4.948144100240839,387.35058172026834,382.40243762002757
p42,1,0.9454095765854618,0.9454095765854618,-154.88196495507214,-155.8273745316576,615.0414566924711,460.159491737399
p42,2,3.552713678800501e-14,3.552713678800501e-14,-26.1020754440342,-26.102075444034234,460.159491737399,434.0574162933648
p42,3,-2.1316282072803006e-14,2.1316282072803006e-14,-9.944398660523007,-9.944398660522985,434.0574162933648,424.1130176328418
p42,4,-4.973799150320701e-14,4.973799150320701e-14,-6.073907682704544,-6.073907682704494,424.1130176328418,418.03910995013723
p42,5,1.2079226507921703e-13,1.2079226507921703e-13,-7.457575056088956,-7.457575056089077,418.03910995013723,410.5815348940483
p42,6,2.6645352591003757e-14,2.6645352591003757e-14,-1.4374087173553676,-1.4374087173553942,410.5815348940483,409.1441261766929
p42,7,2.842170943040401e-14,2.842170943040401e-14,-4.9055179989380235,-4.905517998938052,409.1441261766929,404.2386081777549
p43,1,1.033298586390714,1.033298586390714,-165.59033317650096,-166.62363176289168,605.7749599133933,440.18462673689237
p43,2,-1.4210854715202004e-14,1.4210854715202004e-14,-27.28543850314145,-27.285438503141435,440.18462673689237,412.8991882337509
p43,3,6.394884621840902e-14,6.394884621840902e-14,-10.135987592579966,-10.13598759258003,412.8991882337509,402.76320064117095
p43,4,-4.973799150320701e-14,4.973799150320701e-14,-6.36250944805812,-6.36250944805807,402.76320064117095,396.40069119311283
p43,5,4.263256414560601e-14,4.263256414560601e-14,-7.462825299184431,-7.462825299184473,396.40069119311283,388.9378658939284
p43,6,1.0480505352461478e-13,1.0480505352461478e-13,-1.5872841949315557,-1.5872841949316605,388.9378658939284,387.35058169899685
p43,7,7.105427357601002e-15,7.105427357601002e-15,-4.948144095603084,-4.948144095603091,387.35058169899685,382.40243760339376
