prefix,year,inputs,outputs,initial_soil_water_total,final_soil_water_total,delta_soil_water_total,residual_soil_only,abs_residual_soil_only,initial_total_soil_plus_frozwt,final_total_soil_plus_frozwt,delta_total_soil_plus_frozwt,residual_total_soil_plus_frozwt,abs_residual_total_soil_plus_frozwt
p42,3,865.4230298550315,962.0022199821265,795.9217904587817,699.3426003316889,-96.57919012709283,-2.1600499167107046e-12,2.1600499167107046e-12,795.9217904587817,699.3426003316889,-96.57919012709283,-2.1600499167107046e-12,2.1600499167107046e-12
p42,4,1123.306166999107,1099.1317198083987,699.3426003316889,637.1725308378058,-62.17006949388315,86.34451668459155,86.34451668459155,699.3426003316889,723.5170475224018,24.17444719071284,-4.433786671143025e-12,4.433786671143025e-12
p42,5,810.4366666666667,843.7770791274025,637.1725308378058,569.8323128827421,-67.34021795506362,33.9998054943278,33.9998054943278,723.5170475224018,690.1766350616681,-33.34041246073366,-2.1600499167107046e-12,2.1600499167107046e-12
p42,6,750.7,758.7952089700892,569.8323128827421,633.6023802719162,63.77006738917407,-71.86527635926325,71.86527635926325,690.1766350616681,682.0814260915828,-8.09520897008531,-3.865352482534945e-12,3.865352482534945e-12
p42,7,745.2976021425397,768.7008262218086,633.6023802719162,545.2806995295571,-88.32168074235915,64.9184566630903,64.9184566630903,682.0814260915828,658.6782020123184,-23.40322407926442,-4.433786671143025e-12,4.433786671143025e-12
p43,2,1002.626445068739,921.3976815006653,572.3434235012047,729.0964895667478,156.75306606554307,-75.52430249746931,75.52430249746931,647.867725998646,729.0964895667478,81.22876356810173,-2.7966962079517543e-11,2.7966962079517543e-11
p43,3,864.5799540354592,976.4871441250275,729.0964895667478,617.1892994772064,-111.90719008954136,-2.6943780540023e-11,2.6943780540023e-11,729.0964895667478,617.1892994772064,-111.90719008954136,-2.6943780540023e-11,2.6943780540023e-11
p43,4,1123.156934229135,1068.3187743441945,617.1892994772064,571.7320780290138,-45.45722144819263,100.29538133313315,100.29538133313315,617.1892994772064,672.0274593621739,54.83815988496747,-2.6943780540023e-11,2.6943780540023e-11
p43,5,810.4366666666667,927.0936789373119,571.7320780290138,420.7014999508256,-151.03057807818817,34.373565807543,34.373565807543,672.0274593621739,555.370447091557,-116.65701227061686,-2.830802259268239e-11,2.830802259268239e-11
p43,6,750.7,803.953487812967,420.7014999508256,427.4841299390746,6.782629988248971,-60.03611780121588,60.03611780121588,555.370447091557,502.116959278621,-53.253487812936044,-3.086597644141875e-11,3.086597644141875e-11
p43,7,745.3806656962655,760.8496493354373,427.4841299390746,369.68533796492386,-57.79879197415073,42.32980833497891,42.32980833497891,502.116959278621,486.64797563947536,-15.46898363914562,-2.6204816094832495e-11,2.6204816094832495e-11
