prefix,year,residual_mm,abs_residual_mm,storage_delta_mm,flux_balance_mm,initial_storage_mm,final_storage_mm
p33,2,-3.481659405224491e-12,3.481659405224491e-12,96.23587972968153,96.23587972967805,698.6528586734091,794.8887384030907
p33,3,-2.7426949600339867e-12,2.7426949600339867e-12,-96.95475155266251,-96.95475155266526,794.8887384030907,697.9339868504281
p33,4,-4.1104897263721796e-12,4.1104897263721796e-12,24.51802332966247,24.51802332965836,697.9339868504281,722.4520101800906
p33,5,-2.8990143619012088e-12,2.8990143619012088e-12,-34.65541951173532,-34.655419511738216,722.4520101800906,687.7965906683553
p33,6,-4.352074256530614e-12,4.352074256530614e-12,-8.752451971033679,-8.752451971038031,687.7965906683553,679.0441386973216
p33,7,-4.575895218295045e-12,4.575895218295045e-12,-21.37316906415765,-21.373169064162227,679.0441386973216,657.670969633164
p34,1,-1.0249750559556503,1.0249750559556503,59.94299522728829,58.91802017133264,605.7832834438439,665.7262786711321
p34,2,-2.7995383788947947e-11,2.7995383788947947e-11,93.31821323631198,93.31821323628398,665.7262786711321,759.0444919074441
p34,3,-2.6616930881573353e-11,2.6616930881573353e-11,-105.36623542326572,-105.36623542329234,759.0444919074441,653.6782564841784
p34,4,-2.6332713787269313e-11,2.6332713787269313e-11,37.92365179909825,37.92365179907192,653.6782564841784,691.6019082832767
p34,5,-2.6972202249453403e-11,2.6972202249453403e-11,-83.21819599363232,-83.2181959936593,691.6019082832767,608.3837122896443
p34,6,-2.9750424346275395e-11,2.9750424346275395e-11,-55.3820356632483,-55.38203566327805,608.3837122896443,553.001676626396
p34,7,-2.83790768662584e-11,2.83790768662584e-11,-31.842160419759807,-31.842160419788186,553.001676626396,521.1595162066362
p35,1,-0.9454070510798971,0.9454070510798971,84.57941671424624,83.63400966316634,615.0414592179764,699.6208759322226
p35,2,-1.5347723092418164e-12,1.5347723092418164e-12,96.46577166488191,96.46577166488038,699.6208759322226,796.0866475971045
p35,3,-2.5721647034515627e-12,2.5721647034515627e-12,-96.35683015003644,-96.35683015003902,796.0866475971045,699.7298174470681
p35,4,-3.154809746774845e-12,3.154809746774845e-12,24.03572598415758,24.035725984154425,699.7298174470681,723.7655434312256
p35,5,-3.723243935382925e-12,3.723243935382925e-12,-32.97900590762788,-32.9790059076316,723.7655434312256,690.7865375235978
p35,6,-3.7481129311345285e-12,3.7481129311345285e-12,-7.899735132757542,-7.89973513276129,690.7865375235978,682.8868023908402
p35,7,-3.232969447708456e-12,3.232969447708456e-12,-23.99619375693021,-23.996193756933444,682.8868023908402,658.89060863391
p36,1,-1.0209105236755818,1.0209105236755818,68.95379285672254,67.93288233304696,605.7873479761258,674.7411408328484
p36,2,-2.7213786779611837e-11,2.7213786779611837e-11,95.77109266466039,95.77109266463317,674.7411408328484,770.5122334975088
p36,3,-2.5067947717616335e-11,2.5067947717616335e-11,-100.1329048856453,-100.13290488567037,770.5122334975088,670.3793286118635
p36,4,-2.708588908717502e-11,2.708588908717502e-11,31.465533445324127,31.46553344529704,670.3793286118635,701.8448620571876
p36,5,-2.7462476737127872e-11,2.7462476737127872e-11,-62.536423257191814,-62.536423257219276,701.8448620571876,639.3084387999958
p36,6,-3.0880187296133954e-11,3.0880187296133954e-11,-42.83347055777426,-42.83347055780514,639.3084387999958,596.4749682422215
p36,7,-3.023359340659226e-11,3.023359340659226e-11,-30.61258489649947,-30.612584896529704,596.4749682422215,565.862383345722
p37,1,-1.0247042285707693,1.0247042285707693,60.534218964029606,59.509514735458836,605.783554271229,666.3177732352586
p37,2,-2.610534011182608e-11,2.610534011182608e-11,92.80753608239183,92.80753608236573,666.3177732352586,759.1253093176505
p37,3,-2.488320660631871e-11,2.488320660631871e-11,-104.23591531733973,-104.23591531736461,759.1253093176505,654.8893940003107
p37,4,-2.7057467377744615e-11,2.7057467377744615e-11,37.37413070378159,37.37413070375453,654.8893940003107,692.2635247040923
p37,5,-2.5579538487363607e-11,2.5579538487363607e-11,-81.85069841735003,-81.85069841737561,692.2635247040923,610.4128262867423
p37,6,-2.9480418106686557e-11,2.9480418106686557e-11,-54.820383813835406,-54.820383813864886,610.4128262867423,555.5924424729069
p37,7,-2.894040562750888e-11,2.894040562750888e-11,-32.84875721327478,-32.84875721330372,555.5924424729069,522.7436852596321
p38,1,-0.945374482673131,0.945374482673131,87.26016415327774,86.31478967060461,615.0414917863833,702.301655939661
p38,2,-2.4868995751603507e-12,2.4868995751603507e-12,97.39625280561518,97.39625280561269,702.301655939661,799.6979087452762
p38,3,-1.9610979506978765e-12,1.9610979506978765e-12,-94.79222642364118,-94.79222642364314,799.6979087452762,704.905682321635
p38,4,-3.5704772471945034e-12,3.5704772471945034e-12,22.668796970912126,22.668796970908556,704.905682321635,727.5744792925472
p38,5,-3.893774191965349e-12,3.893774191965349e-12,-29.5581017563062,-29.558101756310094,727.5744792925472,698.016377536241
p38,6,-3.4132696669075813e-12,3.4132696669075813e-12,-5.7326449140211935,-5.732644914024607,698.016377536241,692.2837326222198
p38,7,-3.652189661806915e-12,3.652189661806915e-12,-30.194276602719697,-30.19427660272335,692.2837326222198,662.0894560195001
p39,1,-1.0200274320335723,1.0200274320335723,70.94742289452415,69.92739546249058,605.7882310677691,676.7356539622932
p39,2,-2.7753799258789513e-11,2.7753799258789513e-11,96.02015137711953,96.02015137709178,676.7356539622932,772.7558053394127
p39,3,-2.717115421546623e-11,2.717115421546623e-11,-99.04518889848453,-99.0451888985117,772.7558053394127,673.7106164409282
p39,4,-2.7547741865419084e-11,2.7547741865419084e-11,30.4451830671195,30.445183067091953,673.7106164409282,704.1557995080477
p39,5,-2.5899282718455652e-11,2.5899282718455652e-11,-58.908274965247756,-58.908274965273655,704.1557995080477,645.2475245428
p39,6,-3.0041746867937036e-11,3.0041746867937036e-11,-38.82349798896121,-38.82349798899125,645.2475245428,606.4240265538388
p39,7,-3.004885229529464e-11,3.004885229529464e-11,-28.444073707681127,-28.444073707711176,606.4240265538388,577.9799528461576
p40,1,-0.9455438919784882,0.9455438919784882,73.93143091489469,72.9858870229162,615.0413223770781,688.9727532919728
p40,2,-3.893774191965349e-12,3.893774191965349e-12,94.22891881548378,94.22891881547989,688.9727532919728,783.2016721074566
p40,3,-3.694822225952521e-12,3.694822225952521e-12,-102.14159324048035,-102.14159324048404,783.2016721074566,681.0600788669763
p40,4,-3.794298208958935e-12,3.794298208958935e-12,28.793248093087186,28.793248093083392,681.0600788669763,709.8533269600634
p40,5,-4.860112312599085e-12,4.860112312599085e-12,-50.075421731628694,-50.075421731633554,709.8533269600634,659.7779052284347
p40,6,-4.941824727211497e-12,4.941824727211497e-12,-18.04906991362259,-18.04906991362753,659.7779052284347,641.7288353148122
p40,7,-4.916955731459893e-12,4.916955731459893e-12,-11.878398270592697,-11.878398270597614,641.7288353148122,629.8504370442195
p41,1,-1.0176985269417855,1.0176985269417855,76.2938579100047,75.27615938306292,605.7905599728591,682.0844178828638
p41,2,-2.7000623958883807e-11,2.7000623958883807e-11,97.60662618623451,97.6066261862075,682.0844178828638,779.6910440690983
p41,3,-2.7071678232459817e-11,2.7071678232459817e-11,-96.68909436181525,-96.68909436184232,779.6910440690983,683.0019497072831
p41,4,-2.681943556126498e-11,2.681943556126498e-11,27.442601769012185,27.442601768985366,683.0019497072831,710.4445514762953
p41,5,-2.6780355710798176e-11,2.6780355710798176e-11,-48.742023363723774,-48.742023363750555,710.4445514762953,661.7025281125715
p41,6,-2.8421709430404007e-11,2.8421709430404007e-11,-29.270106541495466,-29.270106541523887,661.7025281125715,632.432421571076
p41,7,-2.723155034800584e-11,2.723155034800584e-11,-19.545349197738574,-19.545349197765805,632.432421571076,612.8870723733374
p42,1,-0.9454095765843533,0.9454095765843533,84.3815883252837,83.43617874869935,615.0414566924711,699.4230450177548
p42,2,-2.4442670110147446e-12,2.4442670110147446e-12,96.49874544102693,96.49874544102448,699.4230450177548,795.9217904587817
p42,3,-2.2026824808563106e-12,2.2026824808563106e-12,-96.57919012709283,-96.57919012709503,795.9217904587817,699.3426003316889
p42,4,-4.444444812179427e-12,4.444444812179427e-12,24.17444719071284,24.174447190708396,699.3426003316889,723.5170475224018
p42,5,-2.1671553440683056e-12,2.1671553440683056e-12,-33.34041246073366,-33.34041246073583,723.5170475224018,690.1766350616681
p42,6,-3.893774191965349e-12,3.893774191965349e-12,-8.09520897008531,-8.095208970089203,690.1766350616681,682.0814260915828
p42,7,-4.494182803682634e-12,4.494182803682634e-12,-23.40322407926442,-23.403224079268913,682.0814260915828,658.6782020123184
p43,1,-1.0332985864075965,1.0332985864075965,42.092766085252606,41.05946749884501,605.7749599133934,647.867725998646
p43,2,-2.7966962079517543e-11,2.7966962079517543e-11,81.22876356810173,81.22876356807376,647.867725998646,729.0964895667478
p43,3,-2.6943780540023e-11,2.6943780540023e-11,-111.90719008954136,-111.9071900895683,729.0964895667478,617.1892994772064
p43,4,-2.7128521651320625e-11,2.7128521651320625e-11,54.83815988496747,54.83815988494034,617.1892994772064,672.0274593621739
p43,5,-2.822275746439118e-11,2.822275746439118e-11,-116.65701227061686,-116.65701227064508,672.0274593621739,555.370447091557
p43,6,-3.083755473198835e-11,3.083755473198835e-11,-53.253487812936044,-53.25348781296688,555.370447091557,502.116959278621
p43,7,-2.6147972675971687e-11,2.6147972675971687e-11,-15.46898363914562,-15.468983639171768,502.116959278621,486.64797563947536
