prefix,sim_day_index,sim_year,julian,legacy_frdp_mm,open_proxy_frdp_mm,legacy_wat_frozwt_mm,open_wat_frozwt_mm
p36,2228,7,37,206.7,200.0,53.38,29.8
p36,2229,7,38,207.7,200.0,53.66,29.8
p36,2230,7,39,208.5,200.0,53.87,29.8
p36,2231,7,40,209.3,200.0,54.1,29.8
p36,2232,7,41,209.6,200.0,54.2,29.8
p36,2233,7,42,210.2,200.0,54.38,29.8
p36,2234,7,43,211.9,200.0,54.86,29.8
p36,2235,7,44,213.2,200.0,55.21,29.8
p36,2236,7,45,214.5,200.0,55.58,29.8
p36,2237,7,46,215.9,200.0,55.98,29.8
p36,2238,7,47,219.0,200.0,56.86,29.8
p36,2239,7,48,221.4,200.0,57.78,29.8
p36,2240,7,49,224.1,200.0,58.53,29.8
p36,2241,7,50,225.1,200.0,58.82,29.8
p36,2242,7,51,226.1,200.0,59.11,29.8
p36,2243,7,52,227.6,200.0,59.53,29.8
p36,2244,7,53,228.4,200.0,59.77,29.8
p36,2245,7,54,228.5,200.0,59.78,29.8
p36,2246,7,55,229.4,200.0,60.05,29.8
p36,2247,7,56,230.2,200.0,60.26,29.8
p36,2248,7,57,231.6,200.0,60.67,29.8
p36,2249,7,58,236.1,200.0,61.97,29.8
p36,2250,7,59,243.6,200.0,64.33,29.8
p36,2251,7,60,252.9,200.0,66.97,29.8
p36,2252,7,61,258.5,200.0,68.56,29.8
p36,2253,7,62,265.9,200.0,70.96,29.8
p36,2254,7,63,275.4,200.0,73.65,29.8
p36,2255,7,64,280.0,200.0,75.08,29.8
p36,2256,7,65,282.8,200.0,75.95,29.8
p36,2257,7,66,288.3,200.0,77.54,29.8
p36,2258,7,67,296.6,200.0,79.91,29.8
p36,2259,7,68,303.5,200.0,82.1,29.8
p36,2260,7,69,309.7,200.0,83.88,29.8
p36,2261,7,70,312.7,200.0,84.72,29.8
p36,2262,7,71,313.3,200.0,84.91,29.8
p36,2263,7,72,313.4,0.0,84.93,0.0
p36,2264,7,73,314.1,0.0,74.11,0.0
p36,2265,7,74,314.1,0.0,59.42,0.0
p36,2266,7,75,314.1,0.0,48.54,0.0
p36,2267,7,76,314.1,0.0,38.75,0.0
p36,2268,7,77,314.1,0.0,28.48,0.0
p36,2269,7,78,314.1,0.0,24.61,0.0
p36,2270,7,79,314.1,10.000000000000002,22.94,1.4900000000000002
p36,2271,7,80,314.1,75.00000000000001,24.01,11.175
p36,2272,7,81,314.1,166.66666666666669,29.38,24.833333333333336
p36,2273,7,82,314.1,166.66666666666669,21.95,24.833333333333336
p36,2274,7,83,314.1,166.66666666666669,21.0,24.833333333333336
p36,2275,7,84,314.1,166.66666666666669,14.11,24.833333333333336
p36,2276,7,85,314.1,200.0,30.44,29.8
p36,2277,7,86,314.1,200.0,32.45,29.8
p36,2278,7,87,314.1,200.0,33.49,29.8
p36,2279,7,88,314.1,200.0,34.27,29.8
p36,2280,7,89,314.1,200.0,34.55,29.8
p36,2281,7,90,314.1,200.0,25.6,29.8
p36,2282,7,91,314.1,200.0,20.79,29.8
p36,2283,7,92,314.1,200.0,10.99,29.8
p36,2284,7,93,320.0,200.0,0.63,29.8
p36,2285,7,94,320.0,200.0,0.0,29.8
p36,2286,7,95,22.9,200.0,1.16,29.8
p36,2287,7,96,23.9,200.0,0.87,29.8
p36,2288,7,97,12.3,200.0,2.69,29.8
p36,2289,7,98,24.6,200.0,5.52,29.8
p36,2290,7,99,30.0,200.0,0.08,29.8
p36,2291,7,100,17.2,200.0,0.3,29.8
p36,2292,7,101,10.0,200.0,0.0,29.8
p36,2295,7,104,20.0,0.0,0.13,0.0
p36,2296,7,105,6.8,0.0,0.0,0.0
p36,2297,7,106,6.2,0.0,0.0,0.0
p36,2298,7,107,10.0,0.0,0.0,0.0
p36,2299,7,108,10.0,0.0,0.0,0.0
p36,2305,7,114,10.0,0.0,0.0,0.0
p36,2308,7,117,12.7,0.0,0.0,0.0
p36,2309,7,118,10.0,0.0,0.0,0.0
p36,2310,7,119,5.0,0.0,0.0,0.0
p36,2312,7,121,2.7,0.0,0.0,0.0
p36,2449,7,258,13.0,0.0,0.0,0.0
p36,2467,7,276,21.1,0.0,0.0,0.0
p36,2468,7,277,65.8,0.0,0.0,0.0
p36,2469,7,278,14.3,0.0,0.0,0.0
p36,2473,7,282,15.5,0.0,0.0,0.0
p36,2475,7,284,61.3,0.0,0.0,0.0
p36,2476,7,285,50.0,0.0,0.0,0.0
p36,2483,7,292,0.0,0.0,0.0,0.0
p36,2484,7,293,0.0,0.0,0.0,0.0
p36,2489,7,298,0.0,0.0,0.0,0.0
p36,2493,7,302,0.0,0.0,0.0,0.0
p36,2495,7,304,0.0,0.0,0.0,0.0
p36,2496,7,305,0.0,111.66666666666667,0.0,16.638333333333335
p36,2497,7,306,0.0,140.0,0.0,20.86
p36,2498,7,307,0.0,140.0,0.0,20.86
p36,2499,7,308,0.0,140.0,0.0,20.86
p36,2500,7,309,0.0,140.0,0.0,20.86
p36,2501,7,310,0.0,0.0,0.0,0.0
p36,2503,7,312,0.0,0.0,0.0,0.0
p36,2504,7,313,0.0,0.0,0.0,0.0
p36,2505,7,314,0.0,63.333333333333336,0.0,9.436666666666667
p36,2506,7,315,0.0,166.66666666666669,0.0,24.833333333333336
p36,2507,7,316,5.0,200.0,0.0,29.8
p36,2508,7,317,5.0,200.0,0.23,29.8
p36,2509,7,318,5.0,200.0,0.02,29.8
p36,2510,7,319,5.0,200.0,0.19,29.8
p36,2511,7,320,5.0,200.0,0.0,29.8
p36,2512,7,321,0.0,61.66666666666665,0.0,9.188333333333329
p36,2513,7,322,0.0,61.66666666666665,0.0,9.188333333333329
p36,2514,7,323,0.0,140.0,0.0,20.86
p36,2515,7,324,0.0,166.66666666666669,0.0,24.833333333333336
p36,2516,7,325,0.0,166.66666666666669,0.0,24.833333333333336
p36,2517,7,326,0.0,195.0,0.0,29.055
p36,2518,7,327,0.0,195.0,0.0,29.055
p36,2519,7,328,0.0,195.0,0.0,29.055
p36,2520,7,329,0.0,200.0,0.0,29.8
p36,2521,7,330,0.0,200.0,0.0,29.8
p36,2522,7,331,0.0,200.0,0.0,29.8
p36,2523,7,332,0.0,200.0,0.0,29.8
p36,2524,7,333,0.0,200.0,0.0,29.8
p36,2525,7,334,0.0,200.0,0.0,29.8
p36,2526,7,335,0.0,200.0,0.0,29.8
p36,2527,7,336,0.0,200.0,0.0,29.8
p36,2528,7,337,0.0,200.0,0.0,29.8
p36,2529,7,338,0.0,200.0,0.0,29.8
p36,2530,7,339,0.0,200.0,0.0,29.8
p36,2531,7,340,0.0,200.0,0.0,29.8
p36,2532,7,341,0.0,200.0,0.0,29.8
p36,2533,7,342,0.0,200.0,0.0,29.8
p36,2534,7,343,0.0,200.0,0.0,29.8
p36,2535,7,344,0.0,200.0,0.0,29.8
p36,2536,7,345,0.0,200.0,0.0,29.8
p36,2537,7,346,0.0,200.0,0.0,29.8
p36,2538,7,347,0.0,200.0,0.0,29.8
p36,2539,7,348,0.0,200.0,0.0,29.8
p36,2540,7,349,0.0,200.0,0.0,29.8
p36,2541,7,350,0.0,200.0,0.0,29.8
p36,2542,7,351,0.0,200.0,0.0,29.8
p36,2543,7,352,5.0,200.0,0.0,29.8
p36,2544,7,353,5.0,200.0,0.01,29.8
p36,2545,7,354,5.0,200.0,0.33,29.8
p36,2546,7,355,5.0,200.0,0.42,29.8
p36,2547,7,356,5.0,200.0,0.24,29.8
p36,2548,7,357,5.0,200.0,0.05,29.8
p36,2549,7,358,5.0,200.0,0.0,29.8
p36,2550,7,359,5.0,200.0,0.66,29.8
p36,2551,7,360,7.1,200.0,1.7,29.8
p36,2552,7,361,12.2,200.0,3.02,29.8
p36,2553,7,362,14.8,200.0,3.5,29.8
p36,2554,7,363,17.7,200.0,4.06,29.8
p36,2555,7,364,22.2,200.0,5.36,29.8
p36,2556,7,365,24.8,200.0,5.88,29.8
p36,2557,7,366,27.0,200.0,6.34,29.8
p37,1,1,1,5.0,200.0,1.27,29.8
p37,2,1,2,7.0,200.0,2.16,29.8
p37,3,1,3,10.0,200.0,3.19,29.8
p37,4,1,4,15.3,200.0,4.77,29.8
p37,5,1,5,20.0,200.0,6.31,29.8
p37,6,1,6,26.4,200.0,7.94,29.8
p37,7,1,7,30.0,200.0,8.78,29.8
p37,8,1,8,30.0,200.0,9.23,29.8
p37,9,1,9,34.0,200.0,10.09,29.8
p37,10,1,10,37.3,200.0,10.85,29.8
p37,11,1,11,38.7,200.0,11.17,29.8
p37,12,1,12,44.4,200.0,12.74,29.8
p37,13,1,13,51.4,200.0,14.52,29.8
p37,14,1,14,55.3,200.0,15.38,29.8
p37,15,1,15,58.6,200.0,16.09,29.8
p37,16,1,16,60.0,200.0,16.71,29.8
p37,17,1,17,61.4,200.0,16.73,29.8
p37,18,1,18,62.7,200.0,17.29,29.8
p37,19,1,19,65.6,200.0,17.78,29.8
p37,20,1,20,66.2,200.0,17.98,29.8
p37,21,1,21,70.0,200.0,19.27,29.8
p37,22,1,22,72.2,200.0,19.92,29.8
p37,23,1,23,73.3,200.0,20.2,29.8
p37,24,1,24,75.5,200.0,20.8,29.8
p37,25,1,25,78.6,200.0,21.66,29.8
p37,26,1,26,81.8,200.0,22.74,29.8
p37,27,1,27,84.0,200.0,23.27,29.8
p37,28,1,28,87.7,200.0,24.0,29.8
p37,29,1,29,90.0,200.0,24.79,29.8
p37,30,1,30,96.4,200.0,25.84,29.8
p37,31,1,31,101.7,200.0,27.05,29.8
p37,32,1,32,105.9,200.0,28.16,29.8
p37,33,1,33,110.0,200.0,29.42,29.8
p37,34,1,34,113.6,200.0,30.49,29.8
p37,35,1,35,117.1,200.0,31.42,29.8
p37,36,1,36,118.7,200.0,31.85,29.8
p37,37,1,37,122.1,200.0,33.01,29.8
p37,38,1,38,124.2,200.0,33.57,29.8
p37,39,1,39,126.3,200.0,34.15,29.8
p37,40,1,40,128.3,200.0,34.72,29.8
p37,41,1,41,132.5,200.0,36.13,29.8
p37,42,1,42,135.1,200.0,36.87,29.8
p37,43,1,43,136.4,200.0,36.48,29.8
p37,44,1,44,136.9,200.0,37.33,29.8
p37,45,1,45,142.8,200.0,39.34,29.8
p37,46,1,46,146.2,200.0,40.3,29.8
p37,47,1,47,148.8,200.0,41.03,29.8
p37,48,1,48,152.4,200.0,42.27,29.8
p37,49,1,49,155.0,200.0,42.98,29.8
p37,50,1,50,160.0,200.0,44.37,29.8
p37,51,1,51,162.3,200.0,45.26,29.8
p37,52,1,52,163.7,200.0,45.64,29.8
p37,53,1,53,164.6,200.0,45.87,29.8
p37,54,1,54,165.7,200.0,46.18,29.8
p37,55,1,55,168.6,200.0,46.97,29.8
p37,56,1,56,172.4,200.0,48.25,29.8
p37,57,1,57,174.2,200.0,48.75,29.8
p37,58,1,58,176.3,200.0,49.32,29.8
p37,59,1,59,178.6,200.0,49.95,29.8
p37,60,1,60,180.0,200.0,50.47,29.8
p37,61,1,61,180.0,200.0,50.76,29.8
p37,62,1,62,184.4,200.0,51.8,29.8
p37,63,1,63,186.4,200.0,52.33,29.8
p37,64,1,64,188.5,200.0,52.97,29.8
p37,65,1,65,190.0,200.0,53.7,29.8
p37,66,1,66,191.8,200.0,54.12,29.8
p37,67,1,67,192.2,200.0,54.24,29.8
p37,68,1,68,192.7,200.0,53.84,29.8
p37,69,1,69,192.7,200.0,52.36,29.8
p37,70,1,70,192.7,0.0,49.04,0.0
p37,71,1,71,192.7,0.0,45.23,0.0
p37,72,1,72,192.7,0.0,42.32,0.0
p37,73,1,73,192.7,0.0,39.1,0.0
p37,74,1,74,192.7,0.0,37.3,0.0
p37,75,1,75,192.7,0.0,36.02,0.0
p37,76,1,76,192.7,0.0,35.73,0.0
p37,77,1,77,192.7,101.66666666666667,36.02,15.148333333333333
p37,78,1,78,192.7,138.33333333333337,36.23,20.61166666666667
p37,79,1,79,192.7,138.33333333333337,35.45,20.61166666666667
p37,80,1,80,192.7,138.33333333333337,32.99,20.61166666666667
p37,81,1,81,192.7,138.33333333333337,32.29,20.61166666666667
p37,82,1,82,192.7,193.33333333333337,33.07,28.80666666666667
p37,83,1,83,192.7,193.33333333333337,33.26,28.80666666666667
p37,84,1,84,192.7,193.33333333333337,32.76,28.80666666666667
p37,85,1,85,192.7,193.33333333333337,32.2,28.80666666666667
p37,86,1,86,192.7,193.33333333333337,30.85,28.80666666666667
p37,87,1,87,192.7,193.33333333333337,29.73,28.80666666666667
p37,88,1,88,192.7,6.66666666666671,27.76,0.9933333333333397
p37,89,1,89,192.7,6.66666666666671,25.32,0.9933333333333397
p37,90,1,90,192.7,0.0,23.33,0.0
p37,91,1,91,192.7,0.0,21.93,0.0
p37,92,1,92,192.7,0.0,21.09,0.0
p37,93,1,93,192.7,0.0,19.25,0.0
p37,94,1,94,192.7,0.0,17.29,0.0
p37,95,1,95,192.7,0.0,16.22,0.0
p37,96,1,96,190.0,101.66666666666667,15.82,15.148333333333333
p37,97,1,97,190.0,101.66666666666667,14.06,15.148333333333333
p37,98,1,98,190.0,101.66666666666667,11.07,15.148333333333333
p37,99,1,99,190.0,0.0,8.47,0.0
p37,100,1,100,190.0,0.0,6.87,0.0
p37,101,1,101,190.0,36.66666666666667,5.92,5.463333333333334
p37,102,1,102,190.0,36.66666666666667,4.29,5.463333333333334
p37,103,1,103,180.0,36.66666666666667,2.33,5.463333333333334
p37,104,1,104,180.0,36.66666666666667,0.0,5.463333333333334
p37,105,1,105,0.0,36.66666666666667,0.0,5.463333333333334
p37,106,1,106,0.0,36.66666666666667,0.0,5.463333333333334
p37,107,1,107,5.0,36.66666666666667,0.0,5.463333333333334
p37,108,1,108,5.0,36.66666666666667,0.0,5.463333333333334
p37,120,1,120,0.0,0.0,0.0,0.0
p37,121,1,121,0.0,0.0,0.0,0.0
p37,284,1,284,5.0,0.0,0.0,0.0
p37,291,1,291,0.0,0.0,0.0,0.0
p37,292,1,292,0.0,0.0,0.0,0.0
p37,295,1,295,0.0,0.0,0.0,0.0
p37,297,1,297,0.0,0.0,0.0,0.0
p37,299,1,299,0.0,0.0,0.0,0.0
p37,301,1,301,0.0,0.0,0.0,0.0
p37,302,1,302,0.0,0.0,0.0,0.0
p37,307,1,307,0.0,0.0,0.0,0.0
p37,308,1,308,0.0,26.66666666666668,0.0,3.973333333333335
p37,309,1,309,0.0,26.66666666666668,0.0,3.973333333333335
p37,310,1,310,0.0,26.66666666666668,0.0,3.973333333333335
p37,311,1,311,0.0,185.0,0.0,27.564999999999998
p37,312,1,312,0.0,185.0,0.0,27.564999999999998
p37,313,1,313,0.0,185.0,0.0,27.564999999999998
p37,314,1,314,0.0,185.0,0.0,27.564999999999998
p37,315,1,315,0.0,185.0,0.0,27.564999999999998
p37,316,1,316,0.0,185.0,0.0,27.564999999999998
p37,317,1,317,0.0,185.0,0.0,27.564999999999998
p37,318,1,318,0.0,185.0,0.0,27.564999999999998
p37,320,1,320,0.0,0.0,0.0,0.0
p37,321,1,321,0.0,0.0,0.0,0.0
p37,322,1,322,0.0,0.0,0.0,0.0
p37,323,1,323,0.0,0.0,0.0,0.0
p37,326,1,326,0.0,0.0,0.0,0.0
p37,327,1,327,0.0,0.0,0.0,0.0
p37,328,1,328,0.0,0.0,0.0,0.0
p37,329,1,329,5.0,19.99999999999999,0.0,2.979999999999998
p37,330,1,330,5.0,19.99999999999999,0.0,2.979999999999998
p37,331,1,331,0.0,19.99999999999999,0.0,2.979999999999998
p37,332,1,332,5.0,130.0,0.0,19.369999999999997
p37,333,1,333,5.0,130.0,0.0,19.369999999999997
p37,334,1,334,0.0,130.0,0.0,19.369999999999997
p37,335,1,335,5.0,130.0,0.0,19.369999999999997
p37,336,1,336,5.0,130.0,0.0,19.369999999999997
p37,337,1,337,0.0,156.66666666666669,0.0,23.343333333333334
p37,338,1,338,0.0,200.0,0.0,29.8
p37,339,1,339,0.0,200.0,0.0,29.8
p37,340,1,340,0.0,200.0,0.0,29.8
p37,341,1,341,0.0,200.0,0.0,29.8
p37,342,1,342,0.0,200.0,0.0,29.8
p37,343,1,343,0.0,200.0,0.0,29.8
p37,344,1,344,0.0,200.0,0.0,29.8
p37,345,1,345,0.0,200.0,0.0,29.8
p37,346,1,346,0.0,200.0,0.0,29.8
p37,347,1,347,0.0,200.0,0.0,29.8
p37,348,1,348,0.0,200.0,0.0,29.8
p37,349,1,349,0.0,200.0,0.0,29.8
p37,350,1,350,0.0,200.0,0.0,29.8
p37,351,1,351,0.0,200.0,0.0,29.8
p37,352,1,352,0.0,200.0,0.0,29.8
p37,353,1,353,0.0,200.0,0.0,29.8
p37,354,1,354,0.0,200.0,0.0,29.8
p37,355,1,355,5.0,200.0,0.02,29.8
p37,356,1,356,5.0,200.0,0.16,29.8
p37,357,1,357,5.0,200.0,0.16,29.8
p37,358,1,358,5.0,200.0,0.16,29.8
p37,359,1,359,5.0,200.0,0.16,29.8
p37,360,1,360,5.0,200.0,0.16,29.8
p37,361,1,361,5.0,200.0,0.16,29.8
p37,362,1,362,5.0,200.0,0.16,29.8
p37,363,1,363,5.0,200.0,0.16,29.8
p37,364,1,364,5.0,200.0,0.16,29.8
p37,365,1,365,5.0,200.0,0.16,29.8
p37,366,2,1,5.0,200.0,0.16,29.8
p37,367,2,2,5.0,200.0,0.16,29.8
p37,368,2,3,5.0,200.0,0.16,29.8
p37,369,2,4,5.0,200.0,0.16,29.8
p37,370,2,5,5.0,200.0,0.16,29.8
p37,371,2,6,5.0,200.0,0.16,29.8
p37,372,2,7,5.0,200.0,0.16,29.8
p37,373,2,8,5.0,200.0,0.16,29.8
p37,374,2,9,5.0,200.0,0.16,29.8
p37,375,2,10,5.0,200.0,0.16,29.8
p37,376,2,11,5.0,200.0,0.16,29.8
p37,377,2,12,5.0,200.0,0.16,29.8
p37,378,2,13,5.0,200.0,0.16,29.8
p37,379,2,14,5.0,200.0,0.16,29.8
p37,380,2,15,5.0,200.0,0.16,29.8
p37,381,2,16,5.0,200.0,0.16,29.8
p37,382,2,17,5.0,200.0,0.16,29.8
p37,383,2,18,5.0,200.0,0.16,29.8
p37,384,2,19,5.0,200.0,0.16,29.8
p37,385,2,20,5.0,200.0,0.16,29.8
p37,386,2,21,5.0,200.0,0.16,29.8
p37,387,2,22,5.0,200.0,0.16,29.8
p37,388,2,23,5.0,200.0,0.16,29.8
p37,389,2,24,5.0,200.0,0.16,29.8
p37,390,2,25,5.0,200.0,0.16,29.8
p37,391,2,26,5.0,200.0,0.16,29.8
p37,392,2,27,5.0,200.0,0.16,29.8
p37,393,2,28,5.0,200.0,0.16,29.8
p37,394,2,29,5.0,200.0,0.16,29.8
p37,395,2,30,5.0,200.0,0.16,29.8
p37,396,2,31,5.0,200.0,0.16,29.8
p37,397,2,32,5.0,200.0,0.16,29.8
p37,398,2,33,5.0,200.0,0.16,29.8
p37,399,2,34,5.0,200.0,0.16,29.8
p37,400,2,35,5.0,200.0,0.16,29.8
p37,401,2,36,5.0,200.0,0.16,29.8
p37,402,2,37,5.0,200.0,0.16,29.8
p37,403,2,38,5.0,200.0,0.16,29.8
p37,404,2,39,5.0,200.0,0.16,29.8
p37,405,2,40,5.0,200.0,0.16,29.8
p37,406,2,41,5.0,200.0,0.16,29.8
p37,407,2,42,5.0,200.0,0.16,29.8
p37,408,2,43,5.0,200.0,0.16,29.8
p37,409,2,44,5.0,200.0,0.16,29.8
p37,410,2,45,5.0,200.0,0.16,29.8
p37,411,2,46,5.0,200.0,0.16,29.8
p37,412,2,47,5.0,200.0,0.16,29.8
p37,413,2,48,5.0,200.0,0.16,29.8
p37,414,2,49,5.0,200.0,0.16,29.8
p37,415,2,50,5.0,200.0,0.16,29.8
p37,416,2,51,5.0,200.0,0.16,29.8
p37,417,2,52,5.0,200.0,0.16,29.8
p37,418,2,53,5.0,200.0,0.16,29.8
p37,419,2,54,5.0,200.0,0.16,29.8
p37,420,2,55,5.0,200.0,0.16,29.8
p37,421,2,56,5.0,200.0,0.16,29.8
p37,422,2,57,5.0,200.0,0.16,29.8
p37,423,2,58,5.0,200.0,0.16,29.8
p37,424,2,59,5.0,200.0,0.16,29.8
p37,425,2,60,5.0,200.0,0.16,29.8
p37,426,2,61,5.0,200.0,0.16,29.8
p37,427,2,62,5.0,200.0,0.16,29.8
p37,428,2,63,5.0,200.0,0.16,29.8
p37,429,2,64,5.0,200.0,0.16,29.8
p37,430,2,65,5.0,200.0,0.16,29.8
p37,431,2,66,5.0,200.0,0.16,29.8
p37,432,2,67,5.0,200.0,0.16,29.8
p37,433,2,68,5.0,200.0,0.43,29.8
p37,434,2,69,5.0,200.0,0.43,29.8
p37,435,2,70,5.0,200.0,0.55,29.8
p37,436,2,71,2.3,200.0,0.8,29.8
p37,437,2,72,3.5,200.0,1.06,29.8
p37,438,2,73,5.8,200.0,1.53,29.8
p37,439,2,74,7.5,200.0,1.85,29.8
p37,440,2,75,8.1,200.0,1.96,29.8
p37,441,2,76,8.3,200.0,2.0,29.8
p37,442,2,77,8.6,200.0,2.04,29.8
p37,443,2,78,10.0,200.0,2.41,29.8
p37,444,2,79,10.0,0.0,0.71,0.0
p37,445,2,80,10.0,0.0,0.0,0.0
p37,447,2,82,5.0,0.0,0.0,0.0
p37,448,2,83,5.0,0.0,0.0,0.0
p37,449,2,84,0.0,0.0,0.0,0.0
p37,451,2,86,5.0,0.0,0.0,0.0
p37,452,2,87,5.0,45.00000000000001,0.11,6.705000000000001
p37,453,2,88,10.0,120.0,0.49,17.88
p37,454,2,89,5.3,120.0,1.37,17.88
p37,455,2,90,10.0,120.0,0.0,17.88
p37,456,2,91,5.0,120.0,0.0,17.88
p37,457,2,92,5.0,120.0,0.0,17.88
p37,465,2,100,5.0,0.0,0.0,0.0
p37,466,2,101,0.0,0.0,0.0,0.0
p37,467,2,102,0.0,0.0,0.0,0.0
p37,468,2,103,0.0,0.0,0.0,0.0
p37,628,2,263,0.0,0.0,0.0,0.0
p37,629,2,264,0.0,0.0,0.0,0.0
p37,634,2,269,0.0,0.0,0.0,0.0
p37,635,2,270,0.0,0.0,0.0,0.0
p37,636,2,271,0.0,0.0,0.0,0.0
p37,645,2,280,5.0,0.0,0.0,0.0
p37,648,2,283,0.0,0.0,0.0,0.0
p37,653,2,288,5.0,0.0,0.0,0.0
p37,654,2,289,0.0,0.0,0.0,0.0
p37,656,2,291,5.0,0.0,0.0,0.0
p37,657,2,292,13.1,0.0,0.0,0.0
p37,658,2,293,5.0,0.0,0.0,0.0
p37,667,2,302,5.0,0.0,0.0,0.0
p37,668,2,303,11.6,148.33333333333334,0.0,22.10166666666667
p37,669,2,304,0.0,148.33333333333334,0.0,22.10166666666667
p37,670,2,305,0.0,148.33333333333334,0.0,22.10166666666667
p37,671,2,306,0.0,200.0,0.0,29.8
p37,672,2,307,0.0,200.0,0.0,29.8
p37,673,2,308,0.0,200.0,0.0,29.8
p37,674,2,309,0.0,200.0,0.0,29.8
p37,675,2,310,0.0,200.0,0.0,29.8
p37,676,2,311,0.0,200.0,0.0,29.8
p37,677,2,312,0.0,200.0,0.0,29.8
p37,678,2,313,0.0,200.0,0.0,29.8
p37,679,2,314,0.0,200.0,0.0,29.8
p37,680,2,315,0.0,200.0,0.0,29.8
p37,681,2,316,0.0,200.0,0.0,29.8
p37,682,2,317,0.0,200.0,0.0,29.8
p37,683,2,318,0.0,200.0,0.0,29.8
p37,684,2,319,0.0,200.0,0.0,29.8
p37,685,2,320,0.0,200.0,0.0,29.8
p37,686,2,321,0.0,200.0,0.0,29.8
p37,687,2,322,0.0,0.0,0.0,0.0
p37,688,2,323,0.0,0.0,0.0,0.0
p37,689,2,324,0.0,0.0,0.0,0.0
p37,690,2,325,0.0,0.0,0.0,0.0
p37,691,2,326,0.0,0.0,0.0,0.0
p37,692,2,327,5.0,166.66666666666669,0.0,24.833333333333336
p37,693,2,328,0.0,200.0,0.0,29.8
p37,694,2,329,0.0,200.0,0.0,29.8
p37,695,2,330,0.0,200.0,0.0,29.8
p37,696,2,331,0.0,200.0,0.0,29.8
p37,697,2,332,0.0,200.0,0.0,29.8
p37,698,2,333,0.0,200.0,0.0,29.8
p37,699,2,334,0.0,200.0,0.0,29.8
p37,700,2,335,0.0,200.0,0.0,29.8
p37,701,2,336,0.0,200.0,0.0,29.8
p37,702,2,337,0.0,200.0,0.0,29.8
p37,703,2,338,0.0,200.0,0.0,29.8
p37,704,2,339,0.0,200.0,0.0,29.8
p37,705,2,340,0.0,200.0,0.0,29.8
p37,706,2,341,0.0,200.0,0.0,29.8
p37,707,2,342,0.0,200.0,0.0,29.8
p37,708,2,343,0.0,200.0,0.0,29.8
p37,709,2,344,0.0,200.0,0.0,29.8
p37,710,2,345,0.0,200.0,0.0,29.8
p37,711,2,346,0.0,200.0,0.0,29.8
p37,712,2,347,0.0,200.0,0.0,29.8
p37,713,2,348,0.0,200.0,0.0,29.8
p37,714,2,349,0.0,200.0,0.0,29.8
p37,715,2,350,0.0,200.0,0.0,29.8
p37,716,2,351,0.0,200.0,0.0,29.8
p37,717,2,352,5.0,200.0,0.01,29.8
p37,718,2,353,5.0,200.0,0.0,29.8
