   Compiling openwepp-hillslope-orchestrator v0.1.0 (/home/workdir/openWEPP/crates/openwepp-hillslope-orchestrator)
   Compiling openwepp-runner v0.1.0 (/home/workdir/openWEPP/crates/openwepp-runner)
   Compiling openwepp v0.1.0 (/home/workdir/openWEPP)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 16.35s
────────────
 Nextest run ID 13081259-620a-4831-8061-12023232d79e with nextest profile: default
    Starting 1 test across 1 binary
       START [         ] (1/1) openwepp::erod16_wave1_continuity_fixture_conservation erod16_wave1_continuity_conserves_on_mckenzie_clay_loam_storm_forcing

running 1 test
EB04W2C_SOLVE,399, 1.49713428524777589e-2, 7.47760525624797461e-7, 2.00215742064858678e4, 1.11036826191042000e1, 2.09333777519526976e0, 1.37328035754849128e-5, 4.50653842567293086e-4
EB04W2C_SOLVE,410, 2.92993249218464445e-2, 1.61131938596742730e-6, 1.81834372359737317e4, 1.57084205181594179e1, 3.57831050217060387e0, 5.05325734847140052e-5, 3.90612563707742671e-3
EB04W2C_SOLVE,411, 5.17023171807174525e-2, 3.33287912384231420e-6, 1.55128089737357077e4, 2.17906421376075592e1, 5.92949600971119306e0, 1.73463851462317837e-4, 1.67110465618661619e-3
EB04W2C_SOLVE,412, 2.33639198516713831e-2, 1.11964594826672630e-6, 2.08672392266859169e4, 1.33276335074047285e1, 2.77605780184308237e0, 2.72442060418217085e-5, 1.94891118527634906e-4
EB04W2C_SOLVE,415, 2.29285633903089855e-2, 8.61062004101996239e-7, 2.66282373174986897e4, 1.18356502428376569e1, 2.31060075284881306e0, 1.74476767571585638e-5, 5.25821018164511315e-3
EB04W2C_SOLVE,416, 1.43468253761464271e-2, 4.69072954387383503e-7, 3.05854883381277068e4, 8.98905677294781391e0, 1.47234791635776885e0, 6.22413686348278574e-6, 1.24512928824112613e-2
EB04W2C_SOLVE,418, 2.15035427751676250e-2, 7.58548436857893886e-7, 2.83482790686919434e4, 1.11759034435553009e1, 2.11444067629097177e0, 1.40707056062542124e-5, 4.82488983769900821e-4
EB04W2C_SOLVE,446, 1.38920165094320730e-2, 5.65198334515803675e-7, 2.45790117575861950e4, 9.78168742718342621e0, 1.71153685372996023e0, 8.54022020018314165e-6, 3.51270673227248005e-3
EB04W2C_SOLVE,626, 2.96909009190414706e-2, 4.81422712331363071e-6, 6.16732450682659874e3, 2.57033135758638664e1, 7.64965692503213113e0, 3.23766406334740720e-4, 1.41432758030124277e-4
EB04W2C_SOLVE,667, 2.02634607576535897e-2, 1.53470207518872138e-6, 1.32035142750177129e4, 1.53669309199049096e1, 3.45891357793925769e0, 4.65229291585395437e-5, 3.82837337599325036e-3
EB04W2C_SOLVE,673, 2.49019625106608224e-2, 1.33451686822567126e-6, 1.86599083934919727e4, 1.44274661317173631e1, 3.13783250724134000e0, 3.66994139567432349e-5, 1.95494513314165773e-4
EB04W2C_SOLVE,674, 1.11471914910460344e-2, 5.55655112847848896e-7, 2.00613496273152996e4, 9.70649557534225060e0, 1.68817254087963819e0, 8.29695635842911686e-6, 3.03324827361146302e-3
EB04W2C_SOLVE,675, 2.03056520307551940e-2, 8.12889271839105061e-7, 2.49796039069565741e4, 1.15313566747377987e1, 2.21937305686789044e0, 1.58236787945061629e-5, 6.76219301263217320e-4
EB04W2C_SOLVE,678, 1.60483169166144926e-2, 8.97307856827971620e-7, 1.78849619943662365e4, 1.20584595284654128e1, 2.37820774402361135e0, 1.87122435656368567e-5, 6.20487657747046447e-3
EB04W2C_SOLVE,679, 4.37057891719675462e-2, 2.06764420128675077e-6, 2.11379642323221051e4, 1.75774591997855794e1, 4.25640733803493010e0, 7.71519011413197207e-5, 3.64640697375942253e-3
EB04W2C_SOLVE,680, 3.37756146969784010e-2, 2.28784769224301220e-6, 1.47630521085364271e4, 1.83973215106431098e1, 4.56663763570446246e0, 9.16077023193246102e-5, 1.85010710433765980e-4
EB04W2C_SOLVE,681, 2.10100824407007114e-2, 9.04108751449706980e-7, 2.32384460464648473e4, 1.20997089674024547e1, 2.39079848476547996e0, 1.89535545108103154e-5, 6.38337078540026845e-3
EB04W2C_SOLVE,684, 1.25367900080988436e-2, 7.58786936132890982e-7, 1.65221479325827495e4, 1.11774936810532868e1, 2.11490617260007863e0, 1.40782140347205837e-5, 4.83217871676607988e-4
EB04W2C_SOLVE,688, 1.15259460096979755e-2, 8.01105163368555928e-7, 1.43875567612530249e4, 1.14554149715415470e1, 2.19680594774098203e0, 1.54363749969318723e-5, 6.29575271699601784e-4
EB04W2C_SOLVE,692, 1.53666673665267053e-2, 4.66303330315583773e-7, 3.29542303635851931e4, 8.96494951301780496e0, 1.46532053298653797e0, 6.16190019998178129e-6, 1.17082464128508562e-2
EB04W2C_SOLVE,695, 1.17901185457229708e-2, 5.45512458092313768e-7, 2.16129226213341608e4, 9.62579685827411424e0, 1.66325351623028417e0, 8.04158611139418661e-6, 2.57353918894470592e-3
EB04W2C_SOLVE,696, 1.44030370976486050e-2, 8.32281769729078630e-7, 1.73054818950762674e4, 1.16550192825791861e1, 2.25629273883123460e0, 1.64695989801760845e-5, 4.52378281820141944e-3
EB04W2C_SOLVE,709, 1.14588522600339859e-2, 3.20817365518554742e-7, 3.57176808104274969e4, 7.56565115710647440e0, 1.08289142735612698e0, 3.26665890219568091e-6, 3.55662675259149196e-3
EB04W2C_SOLVE,710, 5.76286847891413281e-2, 6.84676234846288469e-7, 8.41692494293731579e4, 1.06693663986714338e1, 1.96799635392648553e0, 1.18250411856205195e-5, 3.07905847963759458e-4
EB04W2C_SOLVE,711, 1.94134811520653219e-2, 3.57532628089045083e-7, 5.42984881011483740e4, 7.94715297394182496e0, 1.18214608602475812e0, 3.92609584488060102e-6, 4.21113199815040360e-4
EB04W2C_SOLVE,712, 1.36365260486078273e-2, 3.40279746408059716e-7, 4.00744569506498228e4, 7.77070516494190411e0, 1.13576819428997289e0, 3.61002366552587186e-6, 1.00017673436642238e-2
EB04W2C_SOLVE,715, 1.61830995794433122e-2, 3.48570700206849418e-7, 4.64270220355294077e4, 7.85609697535919338e0, 1.15811163119875138e0, 3.76055381347996963e-6, 1.47801927091294107e-2
