year,project,archive,contact,type,plot,lat,long,obs.exp,treatment,treat.year,tract,transect,distance.m,size.class,count,d2q,a,dens,volume,mass
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,4,2,1,3,0.000172,1.11,0.39,0.000353286,137.7813557
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,5,2,2,1,0.001758,1.03,0.342,0.001116887,381.9753767
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,5,2,1,5,0.000172,1.11,0.39,0.000588809,229.6355929
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,6,2,2,0,0.001758,1.03,0.342,0,0
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,6,2,1,2,0.000172,1.11,0.39,0.000235524,91.85423715
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,7,2,2,1,0.001758,1.03,0.342,0.001116887,381.9753767
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,7,2,1,3,0.000172,1.11,0.39,0.000353286,137.7813557
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,8,2,2,0,0.001758,1.03,0.342,0,0
2011,hf-here,hf125,barker.plotkin,AcerBetula,8,42.46583351,-72.2182264,obs,hardwood control,NA,simes,8,2,1,2,0.000172,1.11,0.39,0.000235524,91.85423715
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s1,10,2,6,0.001758,1.03,0.342,0.001340264,458.370452
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s1,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s1,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s10,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s11,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s11,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s13,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s13,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s14,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s15,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s15,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s2,10,2,11,0.001758,1.03,0.342,0.002457152,840.3458286
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s2,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s2,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s3,10,2,12,0.001758,1.03,0.342,0.002680529,916.740904
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s3,10,1,4,0.000172,1.11,0.39,9.42E-05,36.74169486
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s3,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s4,10,2,6,0.001758,1.03,0.342,0.001340264,458.370452
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s4,10,1,2,0.000172,1.11,0.39,4.71E-05,18.37084743
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s4,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s5,10,2,16,0.001758,1.03,0.342,0.003574039,1222.321205
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s5,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s5,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s6,10,2,15,0.001758,1.03,0.342,0.003350661,1145.92613
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s6,10,1,2,0.000172,1.11,0.39,4.71E-05,18.37084743
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s6,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s6,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s8,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s8,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s9,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s1,10,2,11,0.001758,1.03,0.342,0.002457152,840.3458286
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s1,10,1,4,0.000172,1.11,0.39,9.42E-05,36.74169486
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s1,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s10,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s11,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s11,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s2,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s2,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s3,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s3,10,1,5,0.000172,1.11,0.39,0.000117762,45.92711858
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s3,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s3,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s4,10,2,11,0.001758,1.03,0.342,0.002457152,840.3458286
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s4,10,1,2,0.000172,1.11,0.39,4.71E-05,18.37084743
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s4,10,2,8,0.001735,1.03,0.444,0.00176364,783.0560024
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s4,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s5,10,2,10,0.001758,1.03,0.342,0.002233774,763.9507533
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s5,10,1,4,0.000172,1.11,0.39,9.42E-05,36.74169486
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s5,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s6,10,2,11,0.001758,1.03,0.342,0.002457152,840.3458286
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s6,10,1,2,0.000172,1.11,0.39,4.71E-05,18.37084743
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s6,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s7,10,2,8,0.001758,1.03,0.342,0.001787019,611.1606027
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s7,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s8,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s8,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2001,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s9,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s1,10,2,11,0.001758,1.03,0.342,0.002457152,840.3458286
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s2,10,2,4,0.001758,1.03,0.342,0.00089351,305.5803013
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s3,10,2,16,0.001758,1.03,0.342,0.003574039,1222.321205
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s3,10,1,3,0.000172,1.11,0.39,7.07E-05,27.55627115
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s4,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s5,10,2,7,0.001758,1.03,0.342,0.001563642,534.7655273
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s6,10,2,12,0.001758,1.03,0.342,0.002680529,916.740904
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,3s6,10,1,3,0.000172,1.11,0.39,7.07E-05,27.55627115
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s1,10,2,46,0.001758,1.03,0.342,0.010275361,3514.173465
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s1,10,1,8,0.000172,1.11,0.39,0.000188419,73.48338972
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s2,10,2,32,0.001758,1.03,0.342,0.007148077,2444.642411
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s2,10,1,10,0.000172,1.11,0.39,0.000235524,91.85423715
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s3,10,2,28,0.001758,1.03,0.342,0.006254568,2139.062109
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s3,10,1,8,0.000172,1.11,0.39,0.000188419,73.48338972
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s4,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s4,10,2,16,0.001758,1.03,0.342,0.003574039,1222.321205
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s4,10,1,5,0.000172,1.11,0.39,0.000117762,45.92711858
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s5,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s5,10,1,3,0.000172,1.11,0.39,7.07E-05,27.55627115
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s6,10,2,13,0.001758,1.03,0.342,0.002903906,993.1359793
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s6,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s7,10,2,4,0.001758,1.03,0.342,0.00089351,305.5803013
2001,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,4s7,10,1,5,0.000172,1.11,0.39,0.000117762,45.92711858
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s1,10,2,12,0.001758,1.03,0.342,0.002680529,916.740904
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s1,10,1,5,0.000172,1.11,0.39,0.000117762,45.92711858
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s1,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s1,10,1,6,0.000175,1.11,0.427,0.000143779,61.39363033
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s10,10,2,6,0.001758,1.03,0.342,0.001340264,458.370452
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s10,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s10,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s11,10,2,5,0.001758,1.03,0.342,0.001116887,381.9753767
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s11,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s11,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s11,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s12,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s12,10,2,4,0.001758,1.03,0.342,0.00089351,305.5803013
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s12,10,2,9,0.001735,1.03,0.444,0.001984095,880.9380027
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s12,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s13,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s13,10,2,6,0.001735,1.03,0.444,0.00132273,587.2920018
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s13,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s14,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s14,10,1,2,0.000172,1.11,0.39,4.71E-05,18.37084743
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s14,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s14,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s15,10,2,4,0.001758,1.03,0.342,0.00089351,305.5803013
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s15,10,2,5,0.001735,1.03,0.444,0.001102275,489.4100015
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s16,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s16,10,2,9,0.001758,1.03,0.342,0.002010397,687.555678
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s16,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s16,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s17,10,2,11,0.001758,1.03,0.342,0.002457152,840.3458286
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s17,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s17,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s18,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s18,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s2,10,2,8,0.001758,1.03,0.342,0.001787019,611.1606027
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s2,10,1,6,0.000172,1.11,0.39,0.000141314,55.11254229
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s2,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s2,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s3,10,2,20,0.001758,1.03,0.342,0.004467548,1527.901507
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s3,10,1,5,0.000172,1.11,0.39,0.000117762,45.92711858
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s3,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s4,10,2,5,0.001758,1.03,0.342,0.001116887,381.9753767
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s4,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s4,10,1,3,0.000175,1.11,0.427,7.19E-05,30.69681517
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s5,10,2,6,0.001758,1.03,0.342,0.001340264,458.370452
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s5,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s6,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s6,10,2,8,0.001758,1.03,0.342,0.001787019,611.1606027
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s6,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s6,10,2,3,0.001735,1.03,0.444,0.000661365,293.6460009
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s6,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s7,10,2,2,0.001758,1.03,0.342,0.000446755,152.7901507
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s7,10,1,4,0.000172,1.11,0.39,9.42E-05,36.74169486
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s7,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s8,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s8,10,2,7,0.001758,1.03,0.342,0.001563642,534.7655273
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s8,10,1,4,0.000172,1.11,0.39,9.42E-05,36.74169486
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s8,10,2,4,0.001735,1.03,0.444,0.00088182,391.5280012
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s8,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s9,10,2,1,0.001758,1.03,0.342,0.000223377,76.39507533
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s9,10,2,5,0.001758,1.03,0.342,0.001116887,381.9753767
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,1s9,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,1s9,10,2,1,0.001735,1.03,0.444,0.000220455,97.8820003
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s1,10,2,6,0.001758,1.03,0.342,0.001340264,458.370452
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s1,10,1,8,0.000172,1.11,0.39,0.000188419,73.48338972
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s1,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s1,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s10,10,2,8,0.001758,1.03,0.342,0.001787019,611.1606027
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s10,10,1,1,0.000172,1.11,0.39,2.36E-05,9.185423715
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s10,10,1,1,0.000175,1.11,0.427,2.40E-05,10.23227172
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s11,10,2,3,0.001758,1.03,0.342,0.000670132,229.185226
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s11,10,2,2,0.001735,1.03,0.444,0.00044091,195.7640006
2003,ems,hf069,munger,Quercus,NA,42.54,-72.17,obs,NA,NA,prospect hill,2s11,10,1,2,0.000175,1.11,0.427,4.79E-05,20.46454344
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s12,10,2,12,0.001758,1.03,0.342,0.002680529,916.740904
2003,ems,hf069,munger,AcerBetula,NA,42.54,-72.17,exp,selective harvest,2000,prospect hill,2s12,10,1,5,0.000172,1.11,0.39,0.000117762,45.92711858
