year,month,day,doy,project,archive,contact,lat,long,plot,site,type,obs.exp,treatment,treat.year,tract,species,sample,sublot.replicate,horizon,depth,soil.mass,bulk.density,rock.volume,per.om,n,per.c,per.c.se,per.n,per.n.se,c.mass,c.mass.rocks,use.not,notes
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,22,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.718,7.5133,15.144,1,7.765,NA,0.408,NA,8.358,7.729764625,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,23,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.782,7.5133,8.609,1,6.666,NA,0.347,NA,7.816,7.22907463,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,23,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.813,7.5133,7.971,1,4.689,NA,0.185,NA,5.721,5.291557303,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,23,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.685,7.5133,15.535,1,4.708,NA,0.193,NA,4.838,4.474782084,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,24,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.858,7.5133,9.77,1,4.28,NA,0.175,NA,5.51,5.095965078,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,24,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.492,7.5133,19.671,1,9.326,NA,0.431,NA,6.886,6.368288103,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,24,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.632,7.5133,17.891,1,5.047,NA,0.276,NA,4.781,4.421861737,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,25,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.826,7.5133,10.703,1,5.527,NA,0.293,NA,6.844,6.32996834,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,25,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.802,7.5133,11.216,1,8.676,NA,0.489,NA,10.431,9.647171825,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,25,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.683,7.5133,16.158,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,26,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.819,7.5133,10.55,1,5.395,NA,0.282,NA,6.627,6.129420018,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,26,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.84,7.5133,10.43,1,4.895,NA,0.263,NA,6.17,5.70639394,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,26,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.883,7.5133,9.37,1,5.166,NA,0.266,NA,6.846,6.331266185,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,27,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.834,7.5133,8.632,1,4.16,NA,0.174,NA,5.206,4.814605454,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,27,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.826,7.5133,7.874,1,3.684,NA,0.153,NA,4.562,4.219611755,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,27,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.702,7.5133,12.374,1,6.456,NA,0.324,NA,6.8,6.28931051,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,28,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.811,7.5133,10.148,1,4.804,NA,0.191,NA,5.846,5.406626635,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,28,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.85,7.5133,9.619,1,6.33,NA,0.239,NA,8.07,7.463427118,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,28,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.668,7.5133,12.759,1,4.858,NA,0.197,NA,4.869,4.502725789,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,30,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.681,7.5133,12.764,1,12.136,NA,0.408,NA,12.404,11.47176614,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,30,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.7,7.5133,9.573,1,4.715,NA,0.198,NA,4.951,4.57916192,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,30,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.612,7.5133,18.191,1,7.506,NA,0.265,NA,6.893,6.374661857,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,31,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.609,7.5133,20.203,1,10.611,NA,0.36,NA,9.688,8.960190082,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,31,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.983,7.5133,7.557,1,7.208,NA,0.306,NA,10.628,9.82964591,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,31,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.635,7.5133,14.464,1,4.045,NA,0.126,NA,3.85,3.561181567,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,34,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.983,7.5133,8.772,1,4.298,NA,0.182,NA,6.339,5.862728181,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,34,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.962,7.5133,8.503,1,5.052,NA,0.24,NA,7.29,6.741960019,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,34,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.779,7.5133,10.609,1,3.549,NA,0.161,NA,4.148,3.836162842,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,35,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.671,7.5133,15.895,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,35,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.595,7.5133,16.512,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,35,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.529,7.5133,9.791,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,37,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.717,7.5133,13.365,1,6.832,NA,0.42,NA,7.351,6.798310762,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,37,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.629,7.5133,15.059,1,6.859,NA,0.353,NA,6.469,5.982819669,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,37,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.711,7.5133,12.716,1,8.141,NA,0.537,NA,8.683,8.030667683,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,38,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.584,7.5133,19.095,1,6.777,NA,0.277,NA,5.941,5.494327632,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,38,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.71,7.5133,13.514,1,9.84,NA,0.442,NA,10.485,9.696892058,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,38,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.572,7.5133,12.442,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,39,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.843,7.5133,9.33,1,4.122,NA,0.16,NA,5.214,4.82213421,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,39,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.831,7.5133,7.841,1,3.938,NA,0.172,NA,4.91,4.540905776,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,39,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.814,7.5133,7.734,1,3.042,NA,0.113,NA,3.715,3.435487457,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,40,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.721,7.5133,11.525,1,7.425,NA,0.329,NA,8.028,7.425069877,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,40,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.747,7.5133,15.172,1,5.96,NA,0.275,NA,6.677,6.175186178,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,40,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.709,7.5133,12.308,1,5.482,NA,0.31,NA,5.828,5.389787568,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,41,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.567,7.5133,19.082,1,10.75,NA,0.489,NA,9.145,8.45761275,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,41,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.681,7.5133,15.224,1,4.311,NA,0.195,NA,4.407,4.075599301,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,41,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.567,7.5133,20.544,1,11.157,NA,0.452,NA,9.493,8.77958796,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,43,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.812,7.5133,10.287,1,3.777,NA,0.141,NA,4.602,4.256227976,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,43,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.879,7.5133,6.722,1,3.096,NA,0.131,NA,4.083,3.776150131,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,43,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.812,7.5133,7.711,1,4.77,NA,0.177,NA,5.811,5.374013708,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,45,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.883,7.5133,6.842,1,3.913,NA,0.174,NA,5.184,4.794789863,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,45,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.795,7.5133,9.422,1,3.496,NA,0.142,NA,4.168,3.854931209,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,45,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.754,7.5133,9.082,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,46,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.678,7.5133,10.611,1,4.112,NA,0.164,NA,4.181,3.86674645,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,46,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.883,7.5133,6.73,1,2.995,NA,0.134,NA,3.965,3.666954837,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,46,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.749,7.5133,9.578,1,4.389,NA,0.191,NA,4.928,4.55746941,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,47,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.779,7.5133,10.096,1,4.891,NA,0.244,NA,5.714,5.284526884,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,47,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.721,7.5133,9.395,1,4.404,NA,0.171,NA,4.763,4.405204425,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,47,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.83,7.5133,9.137,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,48,PH,conifer,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.686,7.5133,12.43,1,6.323,NA,0.221,NA,6.506,6.01675554,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,48,PH,conifer,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.652,7.5133,15.323,1,7.249,NA,0.277,NA,7.084,6.55180855,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,48,PH,conifer,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.667,7.5133,12.596,1,6.032,NA,0.185,NA,6.035,5.582015546,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,50,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.766,7.5133,9.547,1,3.887,NA,0.183,NA,4.465,4.129884928,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,50,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.865,7.5133,8.99,1,3.76,NA,0.174,NA,4.879,4.512434814,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,50,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.833,7.5133,8.557,1,4.664,NA,0.212,NA,5.826,5.388528411,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,51,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.809,7.5133,7.3,1,3.356,NA,0.139,NA,4.07,3.764497811,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,51,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.804,7.5133,9.129,1,4.292,NA,0.188,NA,5.174,4.785467878,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,51,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.884,7.5133,9.951,1,5,NA,0.21,NA,6.631,6.132773248,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,52,PH,conifer,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.726,7.5133,14.428,1,9.117,NA,0.386,NA,9.931,9.184474649,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,52,PH,conifer,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.629,7.5133,15.849,1,9.449,NA,0.339,NA,8.917,8.247267783,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,52,PH,conifer,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.669,7.5133,13.664,1,7.936,NA,0.275,NA,7.965,7.366535178,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,55,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.693,7.5133,14.039,1,5.488,NA,0.26,NA,5.701,5.272812798,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,55,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.768,7.5133,13.53,1,6.355,NA,0.306,NA,7.318,6.768166229,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,55,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.804,7.5133,10.898,1,6.21,NA,0.343,NA,7.485,6.922499879,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,56,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.972,7.5133,6.167,1,3.477,NA,0.154,NA,5.067,4.686620393,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,56,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,1.08,7.5133,5.437,1,3.142,NA,0.133,NA,5.088,4.706148909,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,56,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,1.033,7.5133,6.834,1,2.774,NA,0.122,NA,4.296,3.973316132,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,57,PH,conifer,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.611,7.5133,12.567,1,3.79,NA,0.176,NA,3.475,3.214230228,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,57,PH,conifer,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.855,7.5133,7.63,1,3.897,NA,0.172,NA,4.996,4.620504107,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,57,PH,conifer,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.727,7.5133,8.037,1,6.65,NA,0.311,NA,7.255,6.709837785,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,58,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.836,7.5133,7.489,1,4.091,NA,0.186,NA,5.129,4.743313708,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,58,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.843,7.5133,8.4,1,3.945,NA,0.177,NA,4.987,4.612316845,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,58,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.867,7.5133,8.905,1,4.823,NA,0.239,NA,6.275,5.803935434,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,59,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.826,7.5133,8.797,1,4.264,NA,0.184,NA,5.283,4.885916396,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,59,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.895,7.5133,8.149,1,4.388,NA,0.208,NA,5.888,5.445662729,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,59,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.803,7.5133,9.821,1,4.809,NA,0.216,NA,5.79,5.354533976,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,60,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.928,7.5133,8.495,1,5.267,NA,0.271,NA,7.336,6.784744647,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,60,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.661,7.5133,14.04,1,3.783,NA,0.209,NA,3.752,3.470361838,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,60,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.739,7.5133,11.164,1,7.138,NA,0.373,NA,7.912,7.31772757,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,61,PH,conifer,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.792,7.5133,9.655,1,5.131,NA,0.309,NA,6.092,5.634399369,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,61,PH,conifer,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.818,7.5133,9.471,1,7.177,NA,0.447,NA,8.808,8.146175033,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,61,PH,conifer,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.769,7.5133,13.364,1,5.055,NA,0.308,NA,5.834,5.395766816,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,62,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.642,7.5133,13.913,1,7.519,NA,0.396,NA,7.242,6.697849769,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,62,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.754,7.5133,12.359,1,8.006,NA,0.423,NA,9.054,8.373590627,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,62,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.827,7.5133,11.006,1,8.124,NA,0.444,NA,10.074,9.317114827,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,63,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.789,7.5133,9.632,1,4.442,NA,0.309,NA,5.255,4.860370179,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,63,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.871,7.5133,12.041,1,4.062,NA,0.251,NA,5.307,4.907951617,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,63,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.722,7.5133,9.309,1,5.868,NA,0.399,NA,6.351,5.87400887,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,64,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.541,7.5133,17.707,1,7.412,NA,0.525,NA,6.02,5.567518963,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,64,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.625,7.5133,16.691,1,8.934,NA,0.61,NA,8.381,7.751731648,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,64,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.655,7.5133,14.203,1,9.881,NA,0.56,NA,9.707,8.978001062,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,65,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,1.145,7.5133,4.528,1,2.388,NA,0.162,NA,4.101,3.792769107,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,65,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.901,7.5133,13.401,1,4.614,NA,0.294,NA,6.235,5.766713382,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,65,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.743,7.5133,10.12,1,NA,NA,NA,NA,NA,NA,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,66,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.629,7.5133,13.191,1,6.246,NA,0.431,NA,5.892,5.449705971,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,66,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.739,7.5133,10.885,1,5.782,NA,0.356,NA,6.411,5.929076929,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,66,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.894,7.5133,8.84,1,5.295,NA,0.257,NA,7.099,6.565740636,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,67,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.855,7.5133,9.505,1,3.798,NA,0.162,NA,4.871,4.505368289,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,67,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.938,7.5133,7.16,1,3.586,NA,0.188,NA,5.044,4.665088478,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,67,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.98,7.5133,8.3,1,3.668,NA,0.179,NA,5.394,4.988847044,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,68,PH,hardwood,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.872,7.5133,10.243,1,4.501,NA,0.207,NA,5.886,5.444098928,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,68,PH,hardwood,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,0.928,7.5133,7.618,1,3.798,NA,0.186,NA,5.288,4.8904429,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,68,PH,hardwood,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.927,7.5133,8.766,1,5.147,NA,0.226,NA,7.153,6.615998218,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,70,PH,conifer,obs,NA,NA,PH,NA,NA,A,mineral,0-15,NA,0.931,7.5133,7.729,1,4.26,NA,0.197,NA,5.952,5.505137166,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,70,PH,conifer,obs,NA,NA,PH,NA,NA,B,mineral,0-15,NA,1.656,7.5133,8.043,1,10.222,NA,0.614,NA,25.391,23.48350499,1,
1992,NA,NA,NA,PHOREST,hf015-05,tang,42.537755,-72.171478,70,PH,conifer,obs,NA,NA,PH,NA,NA,C,mineral,0-15,NA,0.54,7.5133,18.856,1,4.044,NA,0.176,NA,3.277,3.030925997,1,
