arm_id,site,day,month,year,precipitation_mm,runoff_mm,sediment_delivery_kg_m
santee_mixed,SANTEE,12,9,66,67.0,17.9,0.4
santee_mixed,SANTEE,11,8,67,65.6,17.9,0.4
santee_mixed,SANTEE,20,8,67,119.1,59.7,0.0
santee_mixed,SANTEE,21,8,67,52.0,27.7,1.0
santee_mixed,SANTEE,28,9,67,80.4,21.9,0.4
santee_mixed,SANTEE,29,9,67,72.7,49.5,2.3
santee_mixed,SANTEE,8,4,68,65.9,12.3,0.2
santee_mixed,SANTEE,7,7,68,71.9,45.8,1.7
santee_mixed,SANTEE,8,7,68,46.3,22.0,0.0
santee_mixed,SANTEE,9,7,68,41.7,18.3,0.6
santee_mixed,SANTEE,24,7,68,48.8,0.3,0.0
santee_mixed,SANTEE,27,7,68,92.9,50.4,1.4
santee_mixed,SANTEE,11,9,68,106.5,62.6,2.0
santee_mixed,SANTEE,9,10,68,69.4,27.7,0.0
santee_mixed,SANTEE,6,4,69,39.9,4.4,0.0
santee_mixed,SANTEE,3,8,69,51.5,3.1,0.0
santee_mixed,SANTEE,13,10,69,68.6,21.7,0.4
santee_mixed,SANTEE,1,12,69,73.6,14.8,0.0
santee_mixed,SANTEE,4,2,70,48.4,4.4,0.0
santee_mixed,SANTEE,19,4,70,57.6,5.0,0.0
santee_mixed,SANTEE,27,3,71,89.0,30.0,0.6
santee_mixed,SANTEE,1,6,71,89.8,35.2,1.8
santee_mixed,SANTEE,1,12,71,58.4,4.4,0.0
santee_mixed,SANTEE,28,4,72,47.8,6.3,0.0
santee_mixed,SANTEE,17,7,72,45.3,0.0,0.0
santee_mixed,SANTEE,28,7,72,72.3,11.5,0.2
santee_mixed,SANTEE,16,9,72,100.8,35.1,0.8
santee_mixed,SANTEE,30,9,72,69.2,19.6,0.5
santee_mixed,SANTEE,25,4,73,46.7,1.6,0.0
santee_mixed,SANTEE,30,4,73,52.5,4.7,0.0
santee_mixed,SANTEE,7,5,73,74.8,15.4,0.4
santee_mixed,SANTEE,21,6,73,62.1,18.4,0.5
santee_mixed,SANTEE,7,8,73,56.2,7.8,0.0
santee_mixed,SANTEE,28,8,73,62.6,18.4,0.4
santee_mixed,SANTEE,13,10,73,54.2,7.4,0.0
santee_mixed,SANTEE,11,3,74,83.0,22.5,0.0
santee_mixed,SANTEE,21,6,74,97.6,35.4,0.6
santee_mixed,SANTEE,26,10,74,90.0,20.6,0.0
santee_mixed,SANTEE,29,6,75,59.0,4.3,0.0
santee_mixed,SANTEE,22,9,75,59.6,1.5,0.0
santee_mixed,SANTEE,9,10,75,55.3,19.1,0.0
santee_mixed,SANTEE,2,7,76,64.3,12.3,0.0
santee_mixed,SANTEE,2,8,76,60.2,2.9,0.0
santee_mixed,SANTEE,24,9,76,53.9,0.1,0.0
santee_mixed,SANTEE,6,2,77,51.3,6.1,0.0
santee_mixed,SANTEE,19,7,77,56.1,7.1,0.0
santee_mixed,SANTEE,6,9,77,65.4,15.6,0.3
santee_mixed,SANTEE,12,11,77,54.4,15.3,0.2
santee_mixed,SANTEE,13,11,77,79.3,56.9,0.0
santee_mixed,SANTEE,18,12,77,47.6,4.9,0.0
santee_mixed,SANTEE,24,12,77,13.9,0.8,0.0
santee_mixed,SANTEE,31,1,78,1.6,18.2,0.0
santee_mixed,SANTEE,4,2,78,15.8,3.7,0.0
santee_mixed,SANTEE,6,2,78,4.3,0.8,0.0
santee_mixed,SANTEE,7,10,78,76.4,27.1,0.6
santee_mixed,SANTEE,8,11,78,64.1,19.3,0.5
santee_mixed,SANTEE,13,11,78,43.9,12.2,0.0
santee_mixed,SANTEE,4,7,79,119.7,69.7,2.8
santee_mixed,SANTEE,18,8,79,48.3,0.8,0.0
santee_mixed,SANTEE,20,8,79,55.7,26.9,1.1
santee_mixed,SANTEE,26,6,80,72.1,13.3,0.3
santee_mixed,SANTEE,8,8,80,62.5,4.2,0.0
santee_mixed,SANTEE,26,8,80,43.5,0.9,0.0
santee_mixed,SANTEE,6,12,80,66.8,19.5,0.3
santee_mixed,SANTEE,28,1,81,138.2,81.4,0.0
santee_mixed,SANTEE,19,3,81,27.3,2.1,0.0
santee_mixed,SANTEE,29,3,81,51.9,32.6,0.0
santee_mixed,SANTEE,5,5,81,68.7,22.0,1.3
santee_mixed,SANTEE,20,9,81,77.6,13.6,0.0
santee_mixed,SANTEE,28,9,81,74.9,29.2,0.0
santee_mixed,SANTEE,30,9,81,91.4,49.5,2.0
santee_mixed,SANTEE,4,10,81,52.0,5.3,0.0
santee_mixed,SANTEE,9,9,82,101.9,49.3,0.0
santee_mixed,SANTEE,26,9,82,113.1,70.0,4.5
santee_mixed,SANTEE,31,12,82,52.2,16.5,0.0
santee_mixed,SANTEE,8,8,83,53.6,21.0,0.7
santee_mixed,SANTEE,24,2,84,41.3,14.9,0.0
santee_mixed,SANTEE,12,6,84,70.6,15.7,0.4
santee_mixed,SANTEE,19,8,84,65.2,7.4,0.0
santee_mixed,SANTEE,18,9,84,64.5,14.3,0.3
santee_mixed,SANTEE,13,12,84,107.8,59.1,0.0
santee_mixed,SANTEE,23,3,85,9.5,8.9,0.0
santee_mixed,SANTEE,24,5,85,74.9,42.5,1.1
santee_mixed,SANTEE,12,6,85,90.9,29.4,0.7
santee_mixed,SANTEE,27,6,85,40.2,11.2,0.0
santee_mixed,SANTEE,8,7,85,57.7,1.9,0.0
santee_mixed,SANTEE,25,7,85,50.9,17.7,0.3
santee_mixed,SANTEE,1,8,85,23.7,12.8,0.0
santee_mixed,SANTEE,9,5,86,60.1,3.5,0.0
santee_mixed,SANTEE,29,7,86,64.1,10.7,0.0
santee_mixed,SANTEE,17,6,87,55.5,18.6,0.6
santee_mixed,SANTEE,27,8,87,80.3,23.2,1.1
santee_mixed,SANTEE,28,2,88,38.3,1.1,0.0
santee_mixed,SANTEE,24,5,88,84.7,34.3,2.3
santee_mixed,SANTEE,21,11,88,61.4,10.6,0.0
santee_mixed,SANTEE,13,7,89,57.3,7.1,0.0
santee_mixed,SANTEE,22,9,89,104.9,43.4,2.1
santee_mixed,SANTEE,5,11,89,60.6,14.3,0.3
santee_mixed,SANTEE,30,12,89,57.1,3.2,0.0
santee_mixed,SANTEE,13,2,90,56.4,13.7,0.0
santee_mixed,SANTEE,18,7,90,69.7,16.8,0.7
santee_mixed,SANTEE,6,8,90,69.5,20.6,0.0
santee_mixed,SANTEE,7,8,90,135.3,111.9,5.3
santee_mixed,SANTEE,20,8,90,75.5,15.3,0.2
santee_mixed,SANTEE,29,9,90,60.6,4.5,0.0
santee_mixed,SANTEE,21,10,90,82.9,31.4,0.8
santee_mixed,SANTEE,25,3,91,57.2,2.6,0.0
santee_mixed,SANTEE,15,10,91,125.9,64.6,3.3
santee_mixed,SANTEE,11,7,92,56.4,1.6,0.0
santee_mixed,SANTEE,22,7,93,56.6,5.7,0.0
santee_mixed,SANTEE,19,7,94,44.3,17.5,0.0
santee_mixed,SANTEE,12,8,94,63.2,5.0,0.0
santee_mixed,SANTEE,8,4,95,56.8,3.6,0.0
santee_mixed,SANTEE,12,5,95,62.7,2.4,0.0
santee_mixed,SANTEE,9,7,95,83.1,27.0,0.5
santee_mixed,SANTEE,30,10,95,88.4,37.5,0.7
santee_mixed,SANTEE,14,3,96,61.1,16.5,0.0
santee_mixed,SANTEE,5,8,96,44.7,5.2,0.0
santee_mixed,SANTEE,11,8,96,39.6,0.1,0.0
santee_mixed,SANTEE,19,8,96,42.9,0.5,0.0
santee_mixed,SANTEE,20,8,96,59.9,36.4,0.0
santee_mixed,SANTEE,14,11,96,90.2,29.1,0.7
santee_mixed,SANTEE,12,7,97,65.4,19.0,0.6
santee_mixed,SANTEE,14,7,97,45.3,11.5,0.0
santee_mixed,SANTEE,10,8,97,80.6,24.4,0.8
santee_mixed,SANTEE,11,8,97,84.5,61.1,2.8
santee_mixed,SANTEE,19,9,97,59.4,6.6,0.0
santee_mixed,SANTEE,25,12,97,52.1,34.0,0.0
santee_mixed,SANTEE,5,2,98,30.7,7.3,0.0
santee_mixed,SANTEE,6,2,98,5.1,2.3,0.0
santee_mixed,SANTEE,26,6,98,103.3,53.8,1.7
santee_mixed,SANTEE,22,7,98,76.5,24.6,0.5
santee_mixed,SANTEE,12,9,98,187.6,137.2,6.7
santee_mixed,SANTEE,24,9,98,66.2,34.9,0.0
santee_mixed,SANTEE,5,10,98,79.0,22.5,0.9
santee_mixed,SANTEE,23,10,98,86.6,21.3,0.0
santee_mixed,SANTEE,9,12,98,51.8,17.7,0.0
santee_mixed,SANTEE,21,4,99,111.0,56.5,3.7
santee_mixed,SANTEE,21,10,99,130.9,85.0,3.1
santee_mixed,SANTEE,24,1,100,47.9,2.5,0.0
santee_mixed,SANTEE,14,7,100,62.5,14.4,0.2
santee_mixed,SANTEE,15,7,100,105.2,81.5,3.7
santee_mixed,SANTEE,22,11,100,54.9,5.8,0.0
