candidate_id,configuration_id,state,objective,boundary_flags,saturation_flags,evidence
GSI-5423,temperature-q25-q75|vpd-q05-q25|photoperiod-q00-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5424,temperature-q25-q75|vpd-q05-q25|photoperiod-q00-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5425,temperature-q25-q75|vpd-q05-q25|photoperiod-q05-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5426,temperature-q25-q75|vpd-q05-q25|photoperiod-q05-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5427,temperature-q25-q75|vpd-q05-q25|photoperiod-q05-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5428,temperature-q25-q75|vpd-q05-q25|photoperiod-q05-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5429,temperature-q25-q75|vpd-q05-q25|photoperiod-q05-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5430,temperature-q25-q75|vpd-q05-q25|photoperiod-q25-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5431,temperature-q25-q75|vpd-q05-q25|photoperiod-q25-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5432,temperature-q25-q75|vpd-q05-q25|photoperiod-q25-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5433,temperature-q25-q75|vpd-q05-q25|photoperiod-q25-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5434,temperature-q25-q75|vpd-q05-q25|photoperiod-q50-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5435,temperature-q25-q75|vpd-q05-q25|photoperiod-q50-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5436,temperature-q25-q75|vpd-q05-q25|photoperiod-q50-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5437,temperature-q25-q75|vpd-q05-q25|photoperiod-q75-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5438,temperature-q25-q75|vpd-q05-q25|photoperiod-q75-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5439,temperature-q25-q75|vpd-q05-q25|photoperiod-q95-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,photoperiod,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5440,temperature-q25-q75|vpd-q05-q50|photoperiod-q00-q05,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5441,temperature-q25-q75|vpd-q05-q50|photoperiod-q00-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5442,temperature-q25-q75|vpd-q05-q50|photoperiod-q00-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5443,temperature-q25-q75|vpd-q05-q50|photoperiod-q00-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5444,temperature-q25-q75|vpd-q05-q50|photoperiod-q00-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5445,temperature-q25-q75|vpd-q05-q50|photoperiod-q00-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5446,temperature-q25-q75|vpd-q05-q50|photoperiod-q05-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5447,temperature-q25-q75|vpd-q05-q50|photoperiod-q05-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5448,temperature-q25-q75|vpd-q05-q50|photoperiod-q05-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5449,temperature-q25-q75|vpd-q05-q50|photoperiod-q05-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5450,temperature-q25-q75|vpd-q05-q50|photoperiod-q05-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5451,temperature-q25-q75|vpd-q05-q50|photoperiod-q25-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5452,temperature-q25-q75|vpd-q05-q50|photoperiod-q25-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5453,temperature-q25-q75|vpd-q05-q50|photoperiod-q25-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5454,temperature-q25-q75|vpd-q05-q50|photoperiod-q25-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5455,temperature-q25-q75|vpd-q05-q50|photoperiod-q50-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5456,temperature-q25-q75|vpd-q05-q50|photoperiod-q50-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5457,temperature-q25-q75|vpd-q05-q50|photoperiod-q50-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5458,temperature-q25-q75|vpd-q05-q50|photoperiod-q75-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5459,temperature-q25-q75|vpd-q05-q50|photoperiod-q75-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5460,temperature-q25-q75|vpd-q05-q50|photoperiod-q95-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,photoperiod,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5461,temperature-q25-q75|vpd-q05-q75|photoperiod-q00-q05,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5462,temperature-q25-q75|vpd-q05-q75|photoperiod-q00-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5463,temperature-q25-q75|vpd-q05-q75|photoperiod-q00-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5464,temperature-q25-q75|vpd-q05-q75|photoperiod-q00-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5465,temperature-q25-q75|vpd-q05-q75|photoperiod-q00-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5466,temperature-q25-q75|vpd-q05-q75|photoperiod-q00-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5467,temperature-q25-q75|vpd-q05-q75|photoperiod-q05-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5468,temperature-q25-q75|vpd-q05-q75|photoperiod-q05-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5469,temperature-q25-q75|vpd-q05-q75|photoperiod-q05-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5470,temperature-q25-q75|vpd-q05-q75|photoperiod-q05-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5471,temperature-q25-q75|vpd-q05-q75|photoperiod-q05-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5472,temperature-q25-q75|vpd-q05-q75|photoperiod-q25-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5473,temperature-q25-q75|vpd-q05-q75|photoperiod-q25-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5474,temperature-q25-q75|vpd-q05-q75|photoperiod-q25-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5475,temperature-q25-q75|vpd-q05-q75|photoperiod-q25-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5476,temperature-q25-q75|vpd-q05-q75|photoperiod-q50-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5477,temperature-q25-q75|vpd-q05-q75|photoperiod-q50-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5478,temperature-q25-q75|vpd-q05-q75|photoperiod-q50-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5479,temperature-q25-q75|vpd-q05-q75|photoperiod-q75-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5480,temperature-q25-q75|vpd-q05-q75|photoperiod-q75-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5481,temperature-q25-q75|vpd-q05-q75|photoperiod-q95-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,photoperiod,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5482,temperature-q25-q75|vpd-q05-q95|photoperiod-q00-q05,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5483,temperature-q25-q75|vpd-q05-q95|photoperiod-q00-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5484,temperature-q25-q75|vpd-q05-q95|photoperiod-q00-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5485,temperature-q25-q75|vpd-q05-q95|photoperiod-q00-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5486,temperature-q25-q75|vpd-q05-q95|photoperiod-q00-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5487,temperature-q25-q75|vpd-q05-q95|photoperiod-q00-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5488,temperature-q25-q75|vpd-q05-q95|photoperiod-q05-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5489,temperature-q25-q75|vpd-q05-q95|photoperiod-q05-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5490,temperature-q25-q75|vpd-q05-q95|photoperiod-q05-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5491,temperature-q25-q75|vpd-q05-q95|photoperiod-q05-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5492,temperature-q25-q75|vpd-q05-q95|photoperiod-q05-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5493,temperature-q25-q75|vpd-q05-q95|photoperiod-q25-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5494,temperature-q25-q75|vpd-q05-q95|photoperiod-q25-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5495,temperature-q25-q75|vpd-q05-q95|photoperiod-q25-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5496,temperature-q25-q75|vpd-q05-q95|photoperiod-q25-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5497,temperature-q25-q75|vpd-q05-q95|photoperiod-q50-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5498,temperature-q25-q75|vpd-q05-q95|photoperiod-q50-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5499,temperature-q25-q75|vpd-q05-q95|photoperiod-q50-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5500,temperature-q25-q75|vpd-q05-q95|photoperiod-q75-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,INTERIOR,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5501,temperature-q25-q75|vpd-q05-q95|photoperiod-q75-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5502,temperature-q25-q75|vpd-q05-q95|photoperiod-q95-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,photoperiod,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5503,temperature-q25-q75|vpd-q05-q100|photoperiod-q00-q05,FINITE,6.49451448539000609,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5504,temperature-q25-q75|vpd-q05-q100|photoperiod-q00-q25,FINITE,6.49451448539000609,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5505,temperature-q25-q75|vpd-q05-q100|photoperiod-q00-q50,FINITE,6.45051512328070764,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5506,temperature-q25-q75|vpd-q05-q100|photoperiod-q00-q75,FINITE,8.79690543699827110,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5507,temperature-q25-q75|vpd-q05-q100|photoperiod-q00-q95,FINITE,10.50714952135354174,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5508,temperature-q25-q75|vpd-q05-q100|photoperiod-q00-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,DOUBLE_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5509,temperature-q25-q75|vpd-q05-q100|photoperiod-q05-q25,FINITE,6.49451448539000609,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5510,temperature-q25-q75|vpd-q05-q100|photoperiod-q05-q50,FINITE,6.45051512328070764,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5511,temperature-q25-q75|vpd-q05-q100|photoperiod-q05-q75,FINITE,8.85600834150781502,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5512,temperature-q25-q75|vpd-q05-q100|photoperiod-q05-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5513,temperature-q25-q75|vpd-q05-q100|photoperiod-q05-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5514,temperature-q25-q75|vpd-q05-q100|photoperiod-q25-q50,FINITE,6.30979334554564186,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5515,temperature-q25-q75|vpd-q05-q100|photoperiod-q25-q75,FINITE,10.04278582023723843,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5516,temperature-q25-q75|vpd-q05-q100|photoperiod-q25-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5517,temperature-q25-q75|vpd-q05-q100|photoperiod-q25-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5518,temperature-q25-q75|vpd-q05-q100|photoperiod-q50-q75,FINITE,13.21627823133524338,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5519,temperature-q25-q75|vpd-q05-q100|photoperiod-q50-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5520,temperature-q25-q75|vpd-q05-q100|photoperiod-q50-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5521,temperature-q25-q75|vpd-q05-q100|photoperiod-q75-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5522,temperature-q25-q75|vpd-q05-q100|photoperiod-q75-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5523,temperature-q25-q75|vpd-q05-q100|photoperiod-q95-q100,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,UPPER_SUPPORT_BOUNDARY,photoperiod,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5524,temperature-q25-q75|vpd-q25-q50|photoperiod-q00-q05,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5525,temperature-q25-q75|vpd-q25-q50|photoperiod-q00-q25,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5526,temperature-q25-q75|vpd-q25-q50|photoperiod-q00-q50,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5527,temperature-q25-q75|vpd-q25-q50|photoperiod-q00-q75,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
GSI-5528,temperature-q25-q75|vpd-q25-q50|photoperiod-q00-q95,FAILED_REQUIRED_PLOT_YEAR_CROSSING,+infinity,LOWER_SUPPORT_BOUNDARY,NONE,/home/workdir/cal04b-attempt-20260728-pathfix/objects/primary/candidate-observation-components.csv
