candidate_id,family,plot_year_windows,population_rows,minimum_yday,maximum_interval_upper_doy,factor_min,factor_max,factor_range,result
GSI-5472,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5472,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5473,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5473,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5473,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5474,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5474,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5474,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-5475,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5475,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5475,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-5476,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5476,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5476,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5477,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5477,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5477,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-5478,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5478,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5478,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-5479,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5479,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5479,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-5480,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5480,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5480,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-5481,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5481,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5481,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-5482,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5482,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5482,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5483,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5483,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5483,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5484,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5484,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5484,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5485,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5485,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5485,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5486,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5486,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5486,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-5487,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5487,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5487,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-5488,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5488,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5488,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5489,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5489,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5489,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5490,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5490,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5490,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5491,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5491,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5491,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-5492,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5492,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5492,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-5493,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5493,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5493,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5494,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5494,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5494,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5495,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5495,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5495,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-5496,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5496,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5496,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-5497,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5497,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5497,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5498,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5498,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5498,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-5499,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5499,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5499,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-5500,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5500,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5500,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-5501,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5501,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5501,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-5502,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5502,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5502,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-5503,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5503,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5503,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5504,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5504,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5504,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5505,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5505,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5505,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5506,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5506,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5506,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5507,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5507,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5507,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-5508,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5508,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5508,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-5509,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5509,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5509,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5510,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5510,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5510,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5511,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5511,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5511,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5512,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5512,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5512,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-5513,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5513,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5513,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-5514,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5514,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5514,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5515,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5515,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5515,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5516,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5516,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5516,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-5517,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5517,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5517,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-5518,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5518,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5518,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5519,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5519,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5519,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-5520,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5520,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5520,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-5521,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5521,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5521,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-5522,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5522,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5522,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-5523,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5523,vpd,313,27353,60,167,0.15361971824647125,1,0.84638028175352875,ACTIVE_ON_OBSERVED_FORCING
GSI-5523,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-5524,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5524,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5524,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5525,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5525,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5525,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5526,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5526,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5526,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5527,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5527,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5527,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5528,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5528,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5528,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-5529,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5529,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5529,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-5530,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5530,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5530,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5531,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5531,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5531,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5532,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5532,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5532,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5533,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5533,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5533,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-5534,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5534,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5534,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-5535,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5535,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5535,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5536,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5536,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5536,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5537,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5537,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5537,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-5538,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5538,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5538,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-5539,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5539,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5539,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5540,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5540,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5540,photoperiod,313,27353,60,167,0,0.99123218573081051,0.99123218573081051,ACTIVE_ON_OBSERVED_FORCING
GSI-5541,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5541,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5541,photoperiod,313,27353,60,167,0,0.98647642506895861,0.98647642506895861,ACTIVE_ON_OBSERVED_FORCING
GSI-5542,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5542,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5542,photoperiod,313,27353,60,167,0,0.95604808568546529,0.95604808568546529,ACTIVE_ON_OBSERVED_FORCING
GSI-5543,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5543,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5543,photoperiod,313,27353,60,167,0,0.93348862244056252,0.93348862244056252,ACTIVE_ON_OBSERVED_FORCING
GSI-5544,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5544,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5544,photoperiod,313,27353,60,167,0,0,0,SATURATED_ON_OBSERVED_FORCING
GSI-5545,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5545,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5545,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5546,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5546,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5546,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5547,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5547,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5547,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5548,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5548,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5548,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5549,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5549,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5549,photoperiod,313,27353,60,167,0,0.99729902737416121,0.99729902737416121,ACTIVE_ON_OBSERVED_FORCING
GSI-5550,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5550,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5550,photoperiod,313,27353,60,167,0,0.99582011305394014,0.99582011305394014,ACTIVE_ON_OBSERVED_FORCING
GSI-5551,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5551,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5551,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5552,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5552,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5552,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5553,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5553,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5553,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5554,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5554,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5554,photoperiod,313,27353,60,167,0,0.99709660466678374,0.99709660466678374,ACTIVE_ON_OBSERVED_FORCING
GSI-5555,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5555,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5555,photoperiod,313,27353,60,167,0,0.99550735333300555,0.99550735333300555,ACTIVE_ON_OBSERVED_FORCING
GSI-5556,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5556,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5556,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5557,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5557,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5557,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5558,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5558,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5558,photoperiod,313,27353,60,167,0,0.99581573564623116,0.99581573564623116,ACTIVE_ON_OBSERVED_FORCING
GSI-5559,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5559,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5559,photoperiod,313,27353,60,167,0,0.99352991578997696,0.99352991578997696,ACTIVE_ON_OBSERVED_FORCING
GSI-5560,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5560,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5560,photoperiod,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5561,temperature,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
GSI-5561,vpd,313,27353,60,167,0,1,1,ACTIVE_ON_OBSERVED_FORCING
