candidate_id,temperature_pair_id,vpd_pair_id,photoperiod_pair_id,minimum_temperature_inactive_c,minimum_temperature_unconstrained_c,vapor_pressure_deficit_unconstrained_pa,vapor_pressure_deficit_inactive_pa,photoperiod_inactive_hours,photoperiod_unconstrained_hours,boundary_class,saturation_flags
GSI-7572,temperature-q50-q100,vpd-q00-q75,photoperiod-q25-q50,0.590000000,19.910000000,30.266994000,655.895776750,12.478643418,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7573,temperature-q50-q100,vpd-q00-q75,photoperiod-q25-q75,0.590000000,19.910000000,30.266994000,655.895776750,12.478643418,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7574,temperature-q50-q100,vpd-q00-q75,photoperiod-q25-q95,0.590000000,19.910000000,30.266994000,655.895776750,12.478643418,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7575,temperature-q50-q100,vpd-q00-q75,photoperiod-q25-q100,0.590000000,19.910000000,30.266994000,655.895776750,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7576,temperature-q50-q100,vpd-q00-q75,photoperiod-q50-q75,0.590000000,19.910000000,30.266994000,655.895776750,13.947157389,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7577,temperature-q50-q100,vpd-q00-q75,photoperiod-q50-q95,0.590000000,19.910000000,30.266994000,655.895776750,13.947157389,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7578,temperature-q50-q100,vpd-q00-q75,photoperiod-q50-q100,0.590000000,19.910000000,30.266994000,655.895776750,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7579,temperature-q50-q100,vpd-q00-q75,photoperiod-q75-q95,0.590000000,19.910000000,30.266994000,655.895776750,15.020315923,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7580,temperature-q50-q100,vpd-q00-q75,photoperiod-q75-q100,0.590000000,19.910000000,30.266994000,655.895776750,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7581,temperature-q50-q100,vpd-q00-q75,photoperiod-q95-q100,0.590000000,19.910000000,30.266994000,655.895776750,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-7582,temperature-q50-q100,vpd-q00-q95,photoperiod-q00-q05,0.590000000,19.910000000,30.266994000,1100.647927550,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7583,temperature-q50-q100,vpd-q00-q95,photoperiod-q00-q25,0.590000000,19.910000000,30.266994000,1100.647927550,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7584,temperature-q50-q100,vpd-q00-q95,photoperiod-q00-q50,0.590000000,19.910000000,30.266994000,1100.647927550,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7585,temperature-q50-q100,vpd-q00-q95,photoperiod-q00-q75,0.590000000,19.910000000,30.266994000,1100.647927550,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7586,temperature-q50-q100,vpd-q00-q95,photoperiod-q00-q95,0.590000000,19.910000000,30.266994000,1100.647927550,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7587,temperature-q50-q100,vpd-q00-q95,photoperiod-q00-q100,0.590000000,19.910000000,30.266994000,1100.647927550,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7588,temperature-q50-q100,vpd-q00-q95,photoperiod-q05-q25,0.590000000,19.910000000,30.266994000,1100.647927550,11.239373219,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7589,temperature-q50-q100,vpd-q00-q95,photoperiod-q05-q50,0.590000000,19.910000000,30.266994000,1100.647927550,11.239373219,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7590,temperature-q50-q100,vpd-q00-q95,photoperiod-q05-q75,0.590000000,19.910000000,30.266994000,1100.647927550,11.239373219,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7591,temperature-q50-q100,vpd-q00-q95,photoperiod-q05-q95,0.590000000,19.910000000,30.266994000,1100.647927550,11.239373219,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7592,temperature-q50-q100,vpd-q00-q95,photoperiod-q05-q100,0.590000000,19.910000000,30.266994000,1100.647927550,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7593,temperature-q50-q100,vpd-q00-q95,photoperiod-q25-q50,0.590000000,19.910000000,30.266994000,1100.647927550,12.478643418,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7594,temperature-q50-q100,vpd-q00-q95,photoperiod-q25-q75,0.590000000,19.910000000,30.266994000,1100.647927550,12.478643418,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7595,temperature-q50-q100,vpd-q00-q95,photoperiod-q25-q95,0.590000000,19.910000000,30.266994000,1100.647927550,12.478643418,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7596,temperature-q50-q100,vpd-q00-q95,photoperiod-q25-q100,0.590000000,19.910000000,30.266994000,1100.647927550,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7597,temperature-q50-q100,vpd-q00-q95,photoperiod-q50-q75,0.590000000,19.910000000,30.266994000,1100.647927550,13.947157389,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7598,temperature-q50-q100,vpd-q00-q95,photoperiod-q50-q95,0.590000000,19.910000000,30.266994000,1100.647927550,13.947157389,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7599,temperature-q50-q100,vpd-q00-q95,photoperiod-q50-q100,0.590000000,19.910000000,30.266994000,1100.647927550,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7600,temperature-q50-q100,vpd-q00-q95,photoperiod-q75-q95,0.590000000,19.910000000,30.266994000,1100.647927550,15.020315923,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7601,temperature-q50-q100,vpd-q00-q95,photoperiod-q75-q100,0.590000000,19.910000000,30.266994000,1100.647927550,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7602,temperature-q50-q100,vpd-q00-q95,photoperiod-q95-q100,0.590000000,19.910000000,30.266994000,1100.647927550,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-7603,temperature-q50-q100,vpd-q00-q100,photoperiod-q00-q05,0.590000000,19.910000000,30.266994000,2155.325437000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7604,temperature-q50-q100,vpd-q00-q100,photoperiod-q00-q25,0.590000000,19.910000000,30.266994000,2155.325437000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7605,temperature-q50-q100,vpd-q00-q100,photoperiod-q00-q50,0.590000000,19.910000000,30.266994000,2155.325437000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7606,temperature-q50-q100,vpd-q00-q100,photoperiod-q00-q75,0.590000000,19.910000000,30.266994000,2155.325437000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7607,temperature-q50-q100,vpd-q00-q100,photoperiod-q00-q95,0.590000000,19.910000000,30.266994000,2155.325437000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7608,temperature-q50-q100,vpd-q00-q100,photoperiod-q00-q100,0.590000000,19.910000000,30.266994000,2155.325437000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7609,temperature-q50-q100,vpd-q00-q100,photoperiod-q05-q25,0.590000000,19.910000000,30.266994000,2155.325437000,11.239373219,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7610,temperature-q50-q100,vpd-q00-q100,photoperiod-q05-q50,0.590000000,19.910000000,30.266994000,2155.325437000,11.239373219,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7611,temperature-q50-q100,vpd-q00-q100,photoperiod-q05-q75,0.590000000,19.910000000,30.266994000,2155.325437000,11.239373219,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7612,temperature-q50-q100,vpd-q00-q100,photoperiod-q05-q95,0.590000000,19.910000000,30.266994000,2155.325437000,11.239373219,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7613,temperature-q50-q100,vpd-q00-q100,photoperiod-q05-q100,0.590000000,19.910000000,30.266994000,2155.325437000,11.239373219,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7614,temperature-q50-q100,vpd-q00-q100,photoperiod-q25-q50,0.590000000,19.910000000,30.266994000,2155.325437000,12.478643418,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7615,temperature-q50-q100,vpd-q00-q100,photoperiod-q25-q75,0.590000000,19.910000000,30.266994000,2155.325437000,12.478643418,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7616,temperature-q50-q100,vpd-q00-q100,photoperiod-q25-q95,0.590000000,19.910000000,30.266994000,2155.325437000,12.478643418,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7617,temperature-q50-q100,vpd-q00-q100,photoperiod-q25-q100,0.590000000,19.910000000,30.266994000,2155.325437000,12.478643418,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7618,temperature-q50-q100,vpd-q00-q100,photoperiod-q50-q75,0.590000000,19.910000000,30.266994000,2155.325437000,13.947157389,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7619,temperature-q50-q100,vpd-q00-q100,photoperiod-q50-q95,0.590000000,19.910000000,30.266994000,2155.325437000,13.947157389,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7620,temperature-q50-q100,vpd-q00-q100,photoperiod-q50-q100,0.590000000,19.910000000,30.266994000,2155.325437000,13.947157389,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7621,temperature-q50-q100,vpd-q00-q100,photoperiod-q75-q95,0.590000000,19.910000000,30.266994000,2155.325437000,15.020315923,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7622,temperature-q50-q100,vpd-q00-q100,photoperiod-q75-q100,0.590000000,19.910000000,30.266994000,2155.325437000,15.020315923,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7623,temperature-q50-q100,vpd-q00-q100,photoperiod-q95-q100,0.590000000,19.910000000,30.266994000,2155.325437000,15.287745094,15.294208010,DOUBLE_BOUNDARY,photoperiod
GSI-7624,temperature-q50-q100,vpd-q05-q25,photoperiod-q00-q05,0.590000000,19.910000000,111.993704700,221.146809000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7625,temperature-q50-q100,vpd-q05-q25,photoperiod-q00-q25,0.590000000,19.910000000,111.993704700,221.146809000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7626,temperature-q50-q100,vpd-q05-q25,photoperiod-q00-q50,0.590000000,19.910000000,111.993704700,221.146809000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7627,temperature-q50-q100,vpd-q05-q25,photoperiod-q00-q75,0.590000000,19.910000000,111.993704700,221.146809000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7628,temperature-q50-q100,vpd-q05-q25,photoperiod-q00-q95,0.590000000,19.910000000,111.993704700,221.146809000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7629,temperature-q50-q100,vpd-q05-q25,photoperiod-q00-q100,0.590000000,19.910000000,111.993704700,221.146809000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7630,temperature-q50-q100,vpd-q05-q25,photoperiod-q05-q25,0.590000000,19.910000000,111.993704700,221.146809000,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7631,temperature-q50-q100,vpd-q05-q25,photoperiod-q05-q50,0.590000000,19.910000000,111.993704700,221.146809000,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7632,temperature-q50-q100,vpd-q05-q25,photoperiod-q05-q75,0.590000000,19.910000000,111.993704700,221.146809000,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7633,temperature-q50-q100,vpd-q05-q25,photoperiod-q05-q95,0.590000000,19.910000000,111.993704700,221.146809000,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7634,temperature-q50-q100,vpd-q05-q25,photoperiod-q05-q100,0.590000000,19.910000000,111.993704700,221.146809000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7635,temperature-q50-q100,vpd-q05-q25,photoperiod-q25-q50,0.590000000,19.910000000,111.993704700,221.146809000,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7636,temperature-q50-q100,vpd-q05-q25,photoperiod-q25-q75,0.590000000,19.910000000,111.993704700,221.146809000,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7637,temperature-q50-q100,vpd-q05-q25,photoperiod-q25-q95,0.590000000,19.910000000,111.993704700,221.146809000,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7638,temperature-q50-q100,vpd-q05-q25,photoperiod-q25-q100,0.590000000,19.910000000,111.993704700,221.146809000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7639,temperature-q50-q100,vpd-q05-q25,photoperiod-q50-q75,0.590000000,19.910000000,111.993704700,221.146809000,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7640,temperature-q50-q100,vpd-q05-q25,photoperiod-q50-q95,0.590000000,19.910000000,111.993704700,221.146809000,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7641,temperature-q50-q100,vpd-q05-q25,photoperiod-q50-q100,0.590000000,19.910000000,111.993704700,221.146809000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7642,temperature-q50-q100,vpd-q05-q25,photoperiod-q75-q95,0.590000000,19.910000000,111.993704700,221.146809000,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7643,temperature-q50-q100,vpd-q05-q25,photoperiod-q75-q100,0.590000000,19.910000000,111.993704700,221.146809000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7644,temperature-q50-q100,vpd-q05-q25,photoperiod-q95-q100,0.590000000,19.910000000,111.993704700,221.146809000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7645,temperature-q50-q100,vpd-q05-q50,photoperiod-q00-q05,0.590000000,19.910000000,111.993704700,386.206216000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7646,temperature-q50-q100,vpd-q05-q50,photoperiod-q00-q25,0.590000000,19.910000000,111.993704700,386.206216000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7647,temperature-q50-q100,vpd-q05-q50,photoperiod-q00-q50,0.590000000,19.910000000,111.993704700,386.206216000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7648,temperature-q50-q100,vpd-q05-q50,photoperiod-q00-q75,0.590000000,19.910000000,111.993704700,386.206216000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7649,temperature-q50-q100,vpd-q05-q50,photoperiod-q00-q95,0.590000000,19.910000000,111.993704700,386.206216000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7650,temperature-q50-q100,vpd-q05-q50,photoperiod-q00-q100,0.590000000,19.910000000,111.993704700,386.206216000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7651,temperature-q50-q100,vpd-q05-q50,photoperiod-q05-q25,0.590000000,19.910000000,111.993704700,386.206216000,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7652,temperature-q50-q100,vpd-q05-q50,photoperiod-q05-q50,0.590000000,19.910000000,111.993704700,386.206216000,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7653,temperature-q50-q100,vpd-q05-q50,photoperiod-q05-q75,0.590000000,19.910000000,111.993704700,386.206216000,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7654,temperature-q50-q100,vpd-q05-q50,photoperiod-q05-q95,0.590000000,19.910000000,111.993704700,386.206216000,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7655,temperature-q50-q100,vpd-q05-q50,photoperiod-q05-q100,0.590000000,19.910000000,111.993704700,386.206216000,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7656,temperature-q50-q100,vpd-q05-q50,photoperiod-q25-q50,0.590000000,19.910000000,111.993704700,386.206216000,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7657,temperature-q50-q100,vpd-q05-q50,photoperiod-q25-q75,0.590000000,19.910000000,111.993704700,386.206216000,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7658,temperature-q50-q100,vpd-q05-q50,photoperiod-q25-q95,0.590000000,19.910000000,111.993704700,386.206216000,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7659,temperature-q50-q100,vpd-q05-q50,photoperiod-q25-q100,0.590000000,19.910000000,111.993704700,386.206216000,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7660,temperature-q50-q100,vpd-q05-q50,photoperiod-q50-q75,0.590000000,19.910000000,111.993704700,386.206216000,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7661,temperature-q50-q100,vpd-q05-q50,photoperiod-q50-q95,0.590000000,19.910000000,111.993704700,386.206216000,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7662,temperature-q50-q100,vpd-q05-q50,photoperiod-q50-q100,0.590000000,19.910000000,111.993704700,386.206216000,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7663,temperature-q50-q100,vpd-q05-q50,photoperiod-q75-q95,0.590000000,19.910000000,111.993704700,386.206216000,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7664,temperature-q50-q100,vpd-q05-q50,photoperiod-q75-q100,0.590000000,19.910000000,111.993704700,386.206216000,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7665,temperature-q50-q100,vpd-q05-q50,photoperiod-q95-q100,0.590000000,19.910000000,111.993704700,386.206216000,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7666,temperature-q50-q100,vpd-q05-q75,photoperiod-q00-q05,0.590000000,19.910000000,111.993704700,655.895776750,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7667,temperature-q50-q100,vpd-q05-q75,photoperiod-q00-q25,0.590000000,19.910000000,111.993704700,655.895776750,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7668,temperature-q50-q100,vpd-q05-q75,photoperiod-q00-q50,0.590000000,19.910000000,111.993704700,655.895776750,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7669,temperature-q50-q100,vpd-q05-q75,photoperiod-q00-q75,0.590000000,19.910000000,111.993704700,655.895776750,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7670,temperature-q50-q100,vpd-q05-q75,photoperiod-q00-q95,0.590000000,19.910000000,111.993704700,655.895776750,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7671,temperature-q50-q100,vpd-q05-q75,photoperiod-q00-q100,0.590000000,19.910000000,111.993704700,655.895776750,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7672,temperature-q50-q100,vpd-q05-q75,photoperiod-q05-q25,0.590000000,19.910000000,111.993704700,655.895776750,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7673,temperature-q50-q100,vpd-q05-q75,photoperiod-q05-q50,0.590000000,19.910000000,111.993704700,655.895776750,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7674,temperature-q50-q100,vpd-q05-q75,photoperiod-q05-q75,0.590000000,19.910000000,111.993704700,655.895776750,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7675,temperature-q50-q100,vpd-q05-q75,photoperiod-q05-q95,0.590000000,19.910000000,111.993704700,655.895776750,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7676,temperature-q50-q100,vpd-q05-q75,photoperiod-q05-q100,0.590000000,19.910000000,111.993704700,655.895776750,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7677,temperature-q50-q100,vpd-q05-q75,photoperiod-q25-q50,0.590000000,19.910000000,111.993704700,655.895776750,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7678,temperature-q50-q100,vpd-q05-q75,photoperiod-q25-q75,0.590000000,19.910000000,111.993704700,655.895776750,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7679,temperature-q50-q100,vpd-q05-q75,photoperiod-q25-q95,0.590000000,19.910000000,111.993704700,655.895776750,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7680,temperature-q50-q100,vpd-q05-q75,photoperiod-q25-q100,0.590000000,19.910000000,111.993704700,655.895776750,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7681,temperature-q50-q100,vpd-q05-q75,photoperiod-q50-q75,0.590000000,19.910000000,111.993704700,655.895776750,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7682,temperature-q50-q100,vpd-q05-q75,photoperiod-q50-q95,0.590000000,19.910000000,111.993704700,655.895776750,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7683,temperature-q50-q100,vpd-q05-q75,photoperiod-q50-q100,0.590000000,19.910000000,111.993704700,655.895776750,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7684,temperature-q50-q100,vpd-q05-q75,photoperiod-q75-q95,0.590000000,19.910000000,111.993704700,655.895776750,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7685,temperature-q50-q100,vpd-q05-q75,photoperiod-q75-q100,0.590000000,19.910000000,111.993704700,655.895776750,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7686,temperature-q50-q100,vpd-q05-q75,photoperiod-q95-q100,0.590000000,19.910000000,111.993704700,655.895776750,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7687,temperature-q50-q100,vpd-q05-q95,photoperiod-q00-q05,0.590000000,19.910000000,111.993704700,1100.647927550,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7688,temperature-q50-q100,vpd-q05-q95,photoperiod-q00-q25,0.590000000,19.910000000,111.993704700,1100.647927550,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7689,temperature-q50-q100,vpd-q05-q95,photoperiod-q00-q50,0.590000000,19.910000000,111.993704700,1100.647927550,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7690,temperature-q50-q100,vpd-q05-q95,photoperiod-q00-q75,0.590000000,19.910000000,111.993704700,1100.647927550,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7691,temperature-q50-q100,vpd-q05-q95,photoperiod-q00-q95,0.590000000,19.910000000,111.993704700,1100.647927550,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7692,temperature-q50-q100,vpd-q05-q95,photoperiod-q00-q100,0.590000000,19.910000000,111.993704700,1100.647927550,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7693,temperature-q50-q100,vpd-q05-q95,photoperiod-q05-q25,0.590000000,19.910000000,111.993704700,1100.647927550,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7694,temperature-q50-q100,vpd-q05-q95,photoperiod-q05-q50,0.590000000,19.910000000,111.993704700,1100.647927550,11.239373219,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7695,temperature-q50-q100,vpd-q05-q95,photoperiod-q05-q75,0.590000000,19.910000000,111.993704700,1100.647927550,11.239373219,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7696,temperature-q50-q100,vpd-q05-q95,photoperiod-q05-q95,0.590000000,19.910000000,111.993704700,1100.647927550,11.239373219,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7697,temperature-q50-q100,vpd-q05-q95,photoperiod-q05-q100,0.590000000,19.910000000,111.993704700,1100.647927550,11.239373219,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7698,temperature-q50-q100,vpd-q05-q95,photoperiod-q25-q50,0.590000000,19.910000000,111.993704700,1100.647927550,12.478643418,13.947157389,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7699,temperature-q50-q100,vpd-q05-q95,photoperiod-q25-q75,0.590000000,19.910000000,111.993704700,1100.647927550,12.478643418,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7700,temperature-q50-q100,vpd-q05-q95,photoperiod-q25-q95,0.590000000,19.910000000,111.993704700,1100.647927550,12.478643418,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7701,temperature-q50-q100,vpd-q05-q95,photoperiod-q25-q100,0.590000000,19.910000000,111.993704700,1100.647927550,12.478643418,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7702,temperature-q50-q100,vpd-q05-q95,photoperiod-q50-q75,0.590000000,19.910000000,111.993704700,1100.647927550,13.947157389,15.020315923,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7703,temperature-q50-q100,vpd-q05-q95,photoperiod-q50-q95,0.590000000,19.910000000,111.993704700,1100.647927550,13.947157389,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7704,temperature-q50-q100,vpd-q05-q95,photoperiod-q50-q100,0.590000000,19.910000000,111.993704700,1100.647927550,13.947157389,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7705,temperature-q50-q100,vpd-q05-q95,photoperiod-q75-q95,0.590000000,19.910000000,111.993704700,1100.647927550,15.020315923,15.287745094,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7706,temperature-q50-q100,vpd-q05-q95,photoperiod-q75-q100,0.590000000,19.910000000,111.993704700,1100.647927550,15.020315923,15.294208010,UPPER_SUPPORT_BOUNDARY,NONE
GSI-7707,temperature-q50-q100,vpd-q05-q95,photoperiod-q95-q100,0.590000000,19.910000000,111.993704700,1100.647927550,15.287745094,15.294208010,UPPER_SUPPORT_BOUNDARY,photoperiod
GSI-7708,temperature-q50-q100,vpd-q05-q100,photoperiod-q00-q05,0.590000000,19.910000000,111.993704700,2155.325437000,10.935970516,11.239373219,DOUBLE_BOUNDARY,NONE
GSI-7709,temperature-q50-q100,vpd-q05-q100,photoperiod-q00-q25,0.590000000,19.910000000,111.993704700,2155.325437000,10.935970516,12.478643418,DOUBLE_BOUNDARY,NONE
GSI-7710,temperature-q50-q100,vpd-q05-q100,photoperiod-q00-q50,0.590000000,19.910000000,111.993704700,2155.325437000,10.935970516,13.947157389,DOUBLE_BOUNDARY,NONE
GSI-7711,temperature-q50-q100,vpd-q05-q100,photoperiod-q00-q75,0.590000000,19.910000000,111.993704700,2155.325437000,10.935970516,15.020315923,DOUBLE_BOUNDARY,NONE
GSI-7712,temperature-q50-q100,vpd-q05-q100,photoperiod-q00-q95,0.590000000,19.910000000,111.993704700,2155.325437000,10.935970516,15.287745094,DOUBLE_BOUNDARY,NONE
GSI-7713,temperature-q50-q100,vpd-q05-q100,photoperiod-q00-q100,0.590000000,19.910000000,111.993704700,2155.325437000,10.935970516,15.294208010,DOUBLE_BOUNDARY,NONE
GSI-7714,temperature-q50-q100,vpd-q05-q100,photoperiod-q05-q25,0.590000000,19.910000000,111.993704700,2155.325437000,11.239373219,12.478643418,UPPER_SUPPORT_BOUNDARY,NONE
