plot_id,year,minimum_yday,maximum_calibration_interval_upper_doy,selected_row_count,derived_source_path,derived_source_sha256,raw_source_id,raw_source_path,raw_source_sha256,state
5B,2016,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2017,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2018,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2019,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2020,60,147,88,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2021,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2022,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2023,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5B,2024,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5B,references/canopy_phenology/daymet_calibration/raw/hubbard_5B_daymet_v4r1_1989_2024.csv,e158a5d60ba895d62f80e119b7e03a44acad35431f01efcedabdb3296ec3d6bd,PASS
5T,1989,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1990,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1991,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1992,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1993,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1994,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1995,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1996,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1997,60,160,101,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1998,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,1999,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2000,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2001,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2002,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2004,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2005,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2006,60,156,97,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2007,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2008,60,148,89,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2009,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2010,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2011,60,151,92,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2012,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2013,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2014,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2015,60,146,87,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2016,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2017,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2018,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2019,60,161,102,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2020,60,153,94,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2021,60,152,93,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2022,60,143,84,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2023,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
5T,2024,60,150,91,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-5T,references/canopy_phenology/daymet_calibration/raw/hubbard_5T_daymet_v4r1_1989_2024.csv,744ad3b2a8a0cd25aac51ac48adb00444d7ad4cda8dd7a6d769a397723d04d6a,PASS
6T,1989,60,142,83,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1990,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1991,60,140,81,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1992,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1993,60,158,99,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1994,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1995,60,156,97,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1996,60,155,96,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1997,60,160,101,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1998,60,138,79,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,1999,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2000,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2001,60,141,82,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2002,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2004,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2005,60,157,98,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2006,60,156,97,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2007,60,149,90,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2008,60,154,95,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2009,60,145,86,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
6T,2010,60,144,85,docs/work-packages/20260726-canopy-cal-04a-best-available-evidence-daymet-001/artifacts/daymet-daily-derived.csv,20df216ab2d45904e1ce474662e78853c1872a05f0e2c565daf482720b02f735,DAYMET-HB-6T,references/canopy_phenology/daymet_calibration/raw/hubbard_6T_daymet_v4r1_1989_2024.csv,df89e440614b576021f706ad4d84a67616a00fcc02467e4a8fb06816f887d6cb,PASS
