run_id,site,stratum,fixture,member_id,state,trace_sha256,trace_bytes,wat_sha256,wat_bytes,stderr_sha256,command
hubbardbrook_deciduous_nh__GSI-4395,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4395,PASS,9891b8829344483c890f9b666cc539adee1383ed7cd0fbb3435615d04c587d65,38908439,a5d7aad87872ae5248dad4171f133c9c77e7ee5f5d75af7eb5fb0045804cdafa,1247585,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4395/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4395/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4398,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4398,PASS,0be770c4c540317dfb5bad34319b6e982a6ee5c6804b7a8dd13ca9ff0317fd47,38738607,197d21d915521b1e5e658ac10826b180f921832381520e2c8e7ab119da3ea5cd,1240696,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4398/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4398/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4399,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4399,PASS,dd0c95dd3d3a0ea74acb27db079b17009b254d2fb89832f53a8199d6f9b7f1e8,38769075,71f84941b7ac684b9a0ba891f6ce26bc08cea0fba3610d661f0033ee6997fa9c,1240993,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4399/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4399/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4400,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4400,PASS,3b0a74753714718ccf9f98a598ccaaf588053452f727fd25dfb2395034696ec7,38768336,be0fcc96da4abeee4aa4e9d5ca5b18cf101c0a3a58723ed7133b7c52fffd0c77,1241322,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4400/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4400/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4402,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4402,PASS,0e712eed1084fd305f53f872fc418a930cd55539879c1b719bca336d772df16e,38182076,731bcacd16eb4195f2e49dae0f5d79606ad1926e16a2c9f04a75d6cc60e8666a,1214481,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4402/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4402/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4831,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4831,PASS,60442e489828b3cd132ac9460ffa90bee06987e9ad963e5f10e4b945870d049e,38855112,ca7d932b5c15beb66dc2cba013d4ac543227094c28db0ed701e53944536da2ab,1248520,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4831/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4831/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4832,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4832,PASS,fefd9989f8cd981b2d173b9fe4ef78dff005e2ec502802b4e8603c90ed5960ce,38852299,1300ad8a57d5843f9d808c016a7ea001c671166d0ae747d5aa3c886ba566f17c,1248258,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4832/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4832/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4833,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4833,PASS,857dd96eb2f97a8446edcd000b411654fab85cae8ff48b9944b4338d5b3d1061,38893122,b034698fbfa8ef89c62b31326f3d241cdf9c250b15939bc3893cd2cae16b70e9,1246496,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4833/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4833/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4837,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4837,PASS,d4adb0dba426f17c115964055b143f06919b4f021797e34f40383d0fb9f9f859,38709133,a265bac36c37c54d24d71b5525e464fb4786b5c5e4d460d41c5a07331b745486,1241063,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4837/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4837/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4838,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4838,PASS,7bd786c0270db61959db146ec2f11796fd446480c5376d6c0ab7b3afcda97d6e,38752554,bd5807d54c43c43a146ee9eb5f431f4569f82a3ecfe4660a4cd59926b62be8c9,1240036,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4838/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4838/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-4842,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-4842,PASS,35eadc5216d0dedeb3d3df7c3eff756e7e92f0c52a7394a072a2a99e6bd4a886,38206035,849161a3a993e89a112aa1f1df3e0b214718f3f53604c60cfec1bb437ec94190,1214091,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4842/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-4842/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5695,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5695,PASS,56daadab1ec427d9651653eccabc8320ce8444cd9ddfb799e49470439c43e52b,38706794,615341326ba5bb36d1bc8f66bf718c8c55f8452ffa9a1f054deb86f7f95e0efd,1244912,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5695/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5695/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5700,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5700,PASS,b5fd6bcaf44bc799aa2bcf6fb7b297e219b34b471c65cdf7ea639ddfc72e75c5,38601088,7638a60398ab11a5e79bc9b46bf7658b9bfbed7ce0d35be786c05e4ac9b65409,1239037,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5700/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5700/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5716,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5716,PASS,a80b0db1b00c3ca70d0cfb08ca3d09a977977c596e70496cb345d8dfa32dae0e,38650777,15fc922c8dd4c114696ae9880cb0c4a1a0e2e897b032aba6d12ca31a0e902b3d,1243309,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5716/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5716/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5717,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5717,PASS,9f1b0790e3b8c0491ca5c7453da8a29f35549a943247ee739b425c73d74c629f,38708618,c9c0f1eeceed2e51a59fb364daa9004fc69f5cb705855aff8faced9c8a320fd5,1244448,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5717/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5717/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5718,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5718,PASS,173934712fb2ea3d7026eaee86361ecf8314f9d4d09b775b7d193f8cffb3cd6a,38707538,62c1027f102f1e5f147e19f7aba8d8e99835c2a6362f8d7429bc2cf4b786984d,1244589,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5718/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5718/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5721,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5721,PASS,24273a361bbe953ad97565a4be3534effeb257cf7b82eadafc40a408680c3b2c,38535328,9edcad432d1d85b57cca71eca191ecc9aa3a84e9f22384a35d633a5faebd6f58,1237216,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5721/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5721/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5722,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5722,PASS,24b40df82a6cbcb31ea1408b4ebe2c9165046de61692c2e3d99c49d1f884ee36,38596404,a574cf97d1e61b4ebceeb9ea6f60935ec68e7b1e326437bd433f6a61a714826e,1238762,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5722/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5722/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5723,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5723,PASS,7336b3e6b28705e4341a2f2179a904c09f57abf74198b1520446b29c8716657e,38587949,da950a0e5ff2cd283268cd61a2eb59acaf7679d18aecd13e4db511cb514dd06b,1238552,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5723/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5723/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_deciduous_nh__GSI-5725,hubbard_brook,deciduous,hubbardbrook_deciduous_nh,GSI-5725,PASS,f4f38f84de5eb167e881c1f7bc0ba50272c661b0ba9318d443f23998d22be88f,38028269,3c11aa49235eb350d26d5f679ba0dd2052607c4e67e64c2b22fc0251f21f3018,1211865,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5725/fixture --run-file p10.native.run.toml --output-dir <scratch>/hubbardbrook_deciduous_nh__GSI-5725/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2198,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2198,PASS,035d2722c259983383f11489eb226aeab1e04e91d4c4da678f347351f9f9592e,39124461,74f335391ffc8f07c65423b772a87522912aa194826609a77b4c50e4ed8f0803,1217616,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2198/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2198/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2199,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2199,PASS,d5d73d97e623cff7af7423f5b0e8a443b6d4611efd061e372756bafc98d6a864,39136051,ca279c5df36c0aa136546e9c159928dbc4fbf35078ab4a0c055ac96fb8d8223c,1217805,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2199/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2199/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2629,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2629,PASS,903012cbfd0964bef0c3c535f283706a8a5f39e74a9de8ab96fd1566cd2af306,39714480,c251c28301547c0d53b572ace185a55ce6eaf97d2919536128800ba07d254012,1222914,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2629/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2629/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2630,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2630,PASS,d14f5b6abcfcd8708fb739c97b12aed63f08eb4c3da2d9bd4045fc4cf399f0c6,39738196,280fd8a063a2eb048eb07968ea93e6d794aa37074c5fccb4c096c46e42cb3186,1223063,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2630/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2630/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2631,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2631,PASS,bd2d22610b34876b62fc6e5d5fc36229faba131cef385a8b4596352a34bf4651,39735512,28a208ae5bc17555f2852dcab5b7daa683bdbe21aa85e4e5d6e215850b64abc0,1222754,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2631/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2631/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2634,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2634,PASS,0a9609498d4add5bb9b5f5c6595f12e43b3ad902e166b14425ae6f00f6c663ac,39600162,92cae6314cd6cde0dfff3ee7c8f632957197f462529edeaf4f258735e3cc884a,1221814,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2634/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2634/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2635,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2635,PASS,f77dc7d31b54e5f678ecb42edb0a6528a0c7a79c8e040d1626cf2f2674a7b73f,39640366,afbe15479b2a36310e0275e0370852c66b3af3d46ae861f005b32a07d294302d,1221924,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2635/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2635/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2636,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2636,PASS,589a231d50c1b581e743f699269b102ae42567c3fa96d71d2e819848e705b126,39635184,91e5c8444fcd4f647f194a4a66a645a99eb0c808fdaac92fdfb0b3a23fe325e9,1221762,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2636/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2636/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-2638,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-2638,PASS,64ff93ab35f088844cd5f5826cfc868b086eda6b7e2ea7f0e84e269aa5ddedda,39178155,19b5dc21905b8aa3b9137cf7086aa4098f565ecd95fef5f81fe905eaa06b6357,1217154,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-2638/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-2638/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-3941,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-3941,PASS,c96eec3ae4bcf9e9b89561cb677b568ba178489caee4fae89ec4051ec2a6532f,39114371,d653d3caa2b4323ed36856218f03065e5f3e015ddc57112ae2b859b6d8252d9c,1217448,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-3941/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-3941/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-3942,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-3942,PASS,cef1e288ba61324c8c4f3c2b236b5a944896ee61ff0daa3da8ee925b3923ef3e,39104808,233e3577577d27f1c4dfc26cde846767d2e838875ba6935352da3c0ac77550bb,1217080,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-3942/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-3942/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-3962,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-3962,PASS,2d51081fc42ee54859d6c515c7d312a0dad0f8ec09073b3690da2514516bab88,39044558,c3d8e80e33638d30af3882734d408f5722630a639956a1525655bfad8935b3ff,1216957,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-3962/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-3962/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-3963,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-3963,PASS,243dbfbf7fdab5f6fcaaa22a718bce3ab3fe7d9494bf9ad1a260f72364d509ec,39044480,9961d2abb68ee2b1c859be6b837bd9708081485d19fb57be6f65f0cf6fc8fc4a,1217162,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-3963/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-3963/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4372,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4372,PASS,3c6cf505e2e527ae27d054f1d690f1ddfba8d3ee6702802c1dd9f4fefb5edb46,39652636,3f175a27e1cc37edd62b8c56d6c6b7a5bcf1249d3a538dc6fd4df3bf1e59e742,1222821,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4372/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4372/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4377,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4377,PASS,efe6bba93534eb4679ca29cb593c28646ec16ebb75a65ddb06ba1a2dd5e4209e,39543753,8f9b656096278f4054f9bc0ee76ef4571a34108de9f2573ca757ac3cc66b16d1,1222667,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4377/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4377/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4393,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4393,PASS,9e221f740ddac139deffe2b2eec0b5696003ce8196f8e067e9eb52519be4c34f,39589402,fa3a8ec714b5bddf5e4d47b69b2b6037ea2aba3939ca91d3bc9633a148c97d00,1222529,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4393/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4393/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4394,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4394,PASS,3ec6240958668ca007e3e6b65ba93508d79054d1553f931420ee6f451c40be24,39621278,2b27eec1596fb91f63151aef26ff04fc0c16d64257bd53e41b1008ef948bb1a3,1223170,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4394/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4394/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4395,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4395,PASS,41df4dd2322782c636bcc3cda2337555d1992f6d98f88a4d59a92fb5bd74b5ba,39628469,ab60129552d6250221a31350c5a0a9baf658cb29b635249667a8982ed2ba8a77,1223296,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4395/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4395/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4398,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4398,PASS,a23f21f54ea5d9f99b6daf286d1ea623b731fc2f9b4b8d096eea04ed4a5db322,39481129,f976737a590d916573458581ee346392738075a24deb8a72a7edc2cfc637a017,1221945,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4398/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4398/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4399,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4399,PASS,e6aa2fc2f2ad750957f3d79ad3ce600c7657de0066d3aea13d9ca95ce6de02f8,39522263,e4ee2467f778832365233d6006e48ab6adc7c0310d12b08f7676ebde513188ae,1223072,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4399/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4399/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4400,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4400,PASS,c2d5ae1fd2836e9515d5899c653577667924171d9c2ae615c3db2b63d137753e,39507453,a9d6c949e2a16aac82c02f00ceaa26c865341dba64736efc18b9986f8d27734f,1223105,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4400/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4400/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4402,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4402,PASS,9967751961d5e0fbb621943d447e3bed9a524b6a942335f51d6851f84950f9b1,39066339,25cb7e14e5747a877442a9670c42264ba71585e30a9cba884b30654a66e6b678,1215849,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4402/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4402/output --legacy-sidecar-discovery --direct-production-executor
hubbardbrook_mixed_nh__GSI-4831,hubbard_brook,mixed,hubbardbrook_mixed_nh,GSI-4831,PASS,a029411460130b0475ae9bf98ca4ce8ba9255ce56e09c4d0e1f0eb6ed51ceb26,39460480,7bc31aab6784514bfcf53d14f18acde4ad6ddb0d23d57932557c9f6c1151e6f5,1222508,EPHEMERAL_PATH_BEARING_NOT_RETAINED,/home/workdir/openWEPP/target/release/openwepp-cli-hill --run-dir <scratch>/hubbardbrook_mixed_nh__GSI-4831/fixture --run-file p4.native.run.toml --output-dir <scratch>/hubbardbrook_mixed_nh__GSI-4831/output --legacy-sidecar-discovery --direct-production-executor
