site,stratum,fixture,member_id,quantity,units,matched_count,bias,mae,rmse,verdict
marcell,deciduous,marcell_deciduous_mn,GSI-4393,density,kg_m3,113,124.23018710308568,136.89233432468598,165.2208945229732,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4393,snow_depth,m,150,-0.15459469519174027,0.15657188968010352,0.18909318435818073,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4393,swe,mm,149,-19.158397588194546,26.756145814507203,36.489154874176016,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4394,density,kg_m3,113,124.22652076867668,136.88866799027696,165.21702440731127,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4394,snow_depth,m,150,-0.15460500722135137,0.15658220170971462,0.18911659302542674,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4394,swe,mm,149,-19.163141001721513,26.760889228034177,36.496114798396526,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4395,density,kg_m3,113,124.2264647734633,136.8886119950636,165.21696537036223,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4395,snow_depth,m,150,-0.15460519653337262,0.15658239102173588,0.18911702564679594,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4395,swe,mm,149,-19.163225844118656,26.76097407043132,36.49624087447144,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4398,density,kg_m3,113,124.2252519254447,136.887399147045,165.2156871598961,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4398,snow_depth,m,150,-0.15460746778403817,0.15658466227240142,0.18912264936265355,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4398,swe,mm,149,-19.164310220527234,26.762058446839898,36.49799223730578,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4399,density,kg_m3,113,124.22005558883959,136.88220281043988,165.210222061584,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4399,snow_depth,m,150,-0.1546146789091196,0.15659187339748284,0.18913919765694812,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4399,swe,mm,149,-19.168078206612737,26.765826432925394,36.503634529789366,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4400,density,kg_m3,113,124.2199366347748,136.8820838563751,165.21009716916518,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4400,snow_depth,m,150,-0.15461484323205738,0.15659203772042066,0.18913957521893687,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4400,swe,mm,149,-19.16816406476436,26.765912291077022,36.50376379266257,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4402,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4402,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4402,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4831,density,kg_m3,114,125.53424221338132,137.8463999618501,166.21322169498958,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4831,snow_depth,m,150,-0.1537178531276337,0.15569504761599695,0.18778383496147688,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4831,swe,mm,149,-18.731319927075656,26.337416866104604,35.81738033195438,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4832,density,kg_m3,113,124.27961757325669,136.94176479485697,165.27559912933793,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4832,snow_depth,m,150,-0.1542647521720497,0.15624194666041297,0.18849063916579578,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4832,swe,mm,149,-18.991600200957805,26.589348427270462,36.18729171957918,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4833,density,kg_m3,113,124.23436390215718,136.89651112375748,165.22531456759634,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4833,snow_depth,m,150,-0.154581921998472,0.1565591164868353,0.18906483945699348,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4833,swe,mm,149,-19.15242318041313,26.750171406725787,36.4796974514742,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4837,density,kg_m3,113,124.27978743320878,136.94193465480907,165.27433600689932,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4837,snow_depth,m,150,-0.15432427370282345,0.1563014681911867,0.188578186828858,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4837,swe,mm,149,-19.022441899778972,26.620190126091632,36.23509024440013,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4838,density,kg_m3,113,124.22978859434208,136.89193581594236,165.22047342348134,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4838,snow_depth,m,150,-0.15459409432818713,0.1565712888165504,0.18909221535368873,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4838,swe,mm,149,-19.158203805221127,26.755952031533788,36.48899534978148,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4842,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4842,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-4842,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5695,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5695,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5695,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5700,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5700,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5700,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5716,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5716,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5716,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5717,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5717,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5717,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5718,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5718,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5718,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5721,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5721,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5721,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5722,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5722,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5722,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5723,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5723,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5723,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5725,density,kg_m3,113,124.19886426412448,136.86101148572476,165.18812408216837,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5725,snow_depth,m,150,-0.15464402158599588,0.15662121607435914,0.18920587351820015,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,deciduous,marcell_deciduous_mn,GSI-5725,swe,mm,149,-19.18340378940037,26.781152015713026,36.52683211454298,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,mixed,marcell_mixed_mn,GSI-2198,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2198,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2198,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2199,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2199,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2199,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2629,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2629,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2629,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2630,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2630,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2630,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2631,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2631,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2631,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2634,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2634,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2634,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2635,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2635,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2635,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2636,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2636,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2636,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2638,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2638,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-2638,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3941,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3941,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3941,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3942,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3942,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3942,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3962,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3962,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3962,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3963,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3963,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-3963,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4372,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4372,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4372,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4377,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4377,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4377,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4393,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4393,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4393,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4394,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4394,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4394,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4395,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4395,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4395,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4398,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4398,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4398,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4399,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4399,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4399,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4400,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4400,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4400,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4402,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4402,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4402,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4831,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4831,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4831,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4832,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4832,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4832,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4833,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4833,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4833,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4837,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4837,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4837,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4838,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4838,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4838,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4842,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4842,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-4842,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5695,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5695,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5695,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5700,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5700,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5700,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5716,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5716,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5716,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5717,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5717,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5717,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5718,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5718,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5718,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5721,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5721,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5721,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5722,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5722,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5722,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5723,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5723,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5723,swe,mm,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5725,density,kg_m3,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5725,snow_depth,m,0,,,,NOT_EVALUATED
marcell,mixed,marcell_mixed_mn,GSI-5725,swe,mm,0,,,,NOT_EVALUATED
marcell,open,marcell_open_mn,OPEN-CONTROL,density,kg_m3,124,123.53473193420584,129.7126016671237,155.9662090976653,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,open,marcell_open_mn,OPEN-CONTROL,snow_depth,m,150,-0.13514438941502743,0.13950873537068728,0.17034118898492134,BOUNDED_NO_SOURCE_UNCERTAINTY
marcell,open,marcell_open_mn,OPEN-CONTROL,swe,mm,150,-13.44850411978183,20.802087628669746,27.430814854871247,BOUNDED_NO_SOURCE_UNCERTAINTY
