started_utc=2026-09-12T03:56:38Z
repo_head=d3bbc104b2b69ac16e96acb7722b0a9795a89d94
5db3436348bdaae05cfe458d33b97075c6a4e820d4fb474d506b0da17e22d943  /workdir/openWEPP/docs/work-packages/20260910-stage3-snow-accuracy-runtime-001/artifacts/R0-composition.patch
dc80bd1b382d6007f67e8c9588bbdbbced9cbeab712720d38f2faa5c491262d8  /workdir/openWEPP/docs/work-packages/20260910-stage3-snow-accuracy-runtime-001/artifacts/R0-untracked-source.tar.gz
63b6fc908598581db2d8858c6352849e2df76b5a543e7ecbae09792e6b1cdaee  /workdir/openWEPP/docs/work-packages/20260910-stage3-snow-accuracy-runtime-001/artifacts/R0-source.json
91878772522b22a733401600dc7c5b1442f627ab2357d6679ad0d030e2a69e88  /workdir/openWEPP/docs/work-packages/20260910-stage3-snow-accuracy-runtime-001/artifacts/PBC-final-build016.patch
219c81ef2241c1549d784f7781b59e18697b0e17b84ea004b4843b540ea27b54  /workdir/openWEPP/docs/work-packages/20260910-stage3-snow-accuracy-runtime-001/artifacts/PBC-final-build016-source.json
52e53716f3a640a1f90984b2294557f42fe629e91dcd444728db0a93590cdc1d  /workdir/openWEPP/docs/work-packages/20260910-stage3-b01-snow-cycle-integration-001/artifacts/correction145.patch
5f8d2d8c011974718435b08f29c83514c27bd88c3bf424720d863a900153c697  /workdir/openWEPP/docs/work-packages/20260910-stage3-b01-snow-cycle-integration-001/artifacts/correction145-source.json
5365a6e47b67d23663f668cbe5c1d6c1b063cf599abcd8be0c37115135c38985  /workdir/openWEPP/docs/work-packages/20260910-stage3-b01-snow-cycle-integration-001/artifacts/raw-stop-point145.tar.gz
1b7f8a7b48f02d0aa117969081295325e7af0e11de0d914af6306c739df338bb  /workdir/openWEPP/docs/work-packages/20260910-stage3-b01-snow-cycle-integration-001/artifacts/wb14-parent-cadence-repair-candidate.patch
patching file crates/openwepp-land-surface-energy/src/solver_litter_phase.rs
patching file crates/openwepp-land-surface-energy/src/solver_tests.rs
patching file crates/openwepp-land-surface-energy/src/transaction.rs
patching file crates/openwepp-land-surface-energy/src/transaction_v3_bridge.rs
patching file crates/openwepp-runner/Cargo.toml
patching file crates/openwepp-runner/src/hillslope/03_tests.rs
patching file crates/openwepp-runner/src/hillslope/05_runner_execution_and_outputs.rs
patching file crates/openwepp-runner/src/hillslope/direct_publication/day_input_and_helpers/00c_day_input_builder_impl.rs
patching file crates/openwepp-runner/src/hillslope/tests03/stage3_runner_qualification.rs
patching file tests/integration/land_surface_energy_balance_authority_contract.rs
patching file tests/integration/snow_terminal_enthalpy_event_numerics_contract.rs
patching file tests/integration/stage3_native_vegetation_laned_throughput_recovery.rs
R0_files=701 R0_mismatches=0
patching file crates/openwepp-hillslope-orchestrator/src/canonical_owner_bytes.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/03_kernel_support_00_support_helpers.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/mod.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_evaluation_validation_tests.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_solver/bulk.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_solver/evaluation.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_solver/persistent_state.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_solver/support.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_solver/terminal_event.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation/stage3_solver.rs
patching file crates/openwepp-hillslope-orchestrator/src/hydrology/support_helpers_mod/runoff_reconciliation.rs
patching file crates/openwepp-hillslope-orchestrator/src/lib.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_accuracy_bulk.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_accuracy_observer.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_owner_v4.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_adaptive_execution.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_adaptive_execution_tests.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_attachment_tests.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_production_qualification.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_snow_enthalpy_carry.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_terminal_chronology.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_terminal_execution.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_terminal_execution_batch.rs
patching file crates/openwepp-hillslope-orchestrator/src/snow_stage3_v11_terminal_execution_preterminal_replay.rs
patching file crates/openwepp-hillslope-orchestrator/src/v11_covered/canonical_covered_solver.rs
patching file crates/openwepp-hillslope-orchestrator/src/v11_covered/carrier_phase/snow_boundary.rs
patching file crates/openwepp-hillslope-orchestrator/src/v11_covered/carrier_phase.rs
patching file crates/openwepp-hillslope-orchestrator/src/v11_covered/open_snow_physical_support.rs
patching file crates/openwepp-hillslope-orchestrator/src/v11_covered/open_snow_terminal_accepted_endpoint.rs
patching file crates/openwepp-hillslope-orchestrator/src/v11_covered/physical_outcome_ledger.rs
patching file crates/openwepp-hillslope-orchestrator/src/v9_real_consumer_shadow_publication_retention.rs
patching file crates/openwepp-land-surface-energy/src/lib.rs
patching file crates/openwepp-land-surface-energy/src/snow_accuracy_policy.rs
patching file crates/openwepp-land-surface-energy/src/snow_accuracy_policy_tests.rs
patching file crates/openwepp-land-surface-energy/src/solver_covered_solve.rs
patching file crates/openwepp-persisted-restart-v1/src/snow_stage3_v11_tests.rs
patching file crates/openwepp-persisted-restart-v1/src/snow_stage3_v11_v5_snow_enthalpy.rs
patching file crates/openwepp-runner/src/hillslope/03_tests.rs
patching file crates/openwepp-runner/src/hillslope/direct_publication/day_input_and_helpers/00f_snow_accumulation_melt_trace.rs
patching file crates/openwepp-runner/src/hillslope/tests03/controlled_mechanism_experiments.rs
patching file crates/openwepp-runner/src/hillslope/tests03/snow_accuracy_experiment.rs
Traceback (most recent call last):
  File "<stdin>", line 4, in <module>
KeyError: 'files'
