source_id,observation_site,observed_stratum,binding_status,model_fixture,date,water_year,observed_snow_depth_m,observed_swe_mm,observed_density_kg_m3,snowcourse_count,point_count,snowcourse_ids,source_record_id,quality_flag
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1990-03-01,1990,0.397750,76.000,191.075,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1990-03-01:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1990-03-01,1990,0.413333,79.333,191.935,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1990-03-01:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1990-03-14,1990,0.146333,36.000,246.014,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1990-03-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1990-03-14,1990,0.170250,48.000,281.938,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1990-03-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1990-03-14,1990,0.134667,39.333,292.079,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1990-03-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1990-03-28,1990,0.141000,36.333,257.683,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1990-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1990-03-28,1990,0.149250,44.250,296.482,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1990-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1990-03-28,1990,0.096667,28.333,293.103,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1990-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1991-02-27,1991,0.326000,52.333,160.532,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1991-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1991-02-27,1991,0.407500,76.250,187.117,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1991-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1991-02-27,1991,0.401000,73.333,182.876,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1991-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1991-03-13,1991,0.328667,63.333,192.698,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1991-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1991-03-13,1991,0.392500,81.750,208.280,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1991-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1991-03-13,1991,0.369000,81.333,220.416,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1991-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1991-03-27,1991,0.100333,26.667,265.781,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1991-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1991-03-27,1991,0.149744,43.846,292.808,4,39,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1991-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1991-03-27,1991,0.069000,21.000,304.348,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1991-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1992-02-26,1992,0.395000,79.000,200.000,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1992-02-26:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1992-02-26,1992,0.440750,94.000,213.273,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1992-02-26:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1992-02-26,1992,0.462000,97.000,209.957,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1992-02-26:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1992-03-11,1992,0.269667,68.667,254.635,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1992-03-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1992-03-11,1992,0.281250,80.750,287.111,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1992-03-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1992-03-11,1992,0.270000,77.667,287.654,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1992-03-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1992-03-25,1992,0.207000,63.667,307.568,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1992-03-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1992-03-25,1992,0.198974,67.436,338.918,4,39,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1992-03-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1992-03-25,1992,0.137667,46.000,334.140,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1992-03-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1992-04-08,1992,0.058667,20.333,346.591,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1992-04-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1992-04-08,1992,0.036750,13.250,360.544,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1992-04-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1992-04-08,1992,0.008000,3.000,375.000,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1992-04-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1993-02-25,1993,0.365000,75.000,205.479,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1993-02-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1993-02-25,1993,0.424750,88.250,207.769,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1993-02-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1993-02-25,1993,0.473667,99.333,209.711,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1993-02-25:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1993-03-11,1993,0.305000,74.667,244.809,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1993-03-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1993-03-11,1993,0.360500,,,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1993-03-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1993-03-11,1993,0.345333,93.000,269.305,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1993-03-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1993-03-24,1993,0.280000,77.000,275.000,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1993-03-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1993-03-24,1993,0.336250,94.000,279.554,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1993-03-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1993-03-24,1993,0.322333,94.333,292.658,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1993-03-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1993-04-08,1993,0.121250,37.500,309.278,3,8,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1993-04-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1993-04-08,1993,0.105000,30.000,285.714,4,10,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1993-04-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1993-04-08,1993,0.004762,0.952,200.000,3,21,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1993-04-08:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1994-02-18,1994,0.472000,94.667,200.565,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1994-02-18:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1994-02-18,1994,0.540500,109.000,201.665,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1994-02-18:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1994-02-18,1994,0.553000,116.333,210.368,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1994-02-18:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1994-02-28,1994,0.370000,83.000,224.324,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1994-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1994-02-28,1994,0.410250,95.500,232.785,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1994-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1994-02-28,1994,0.337333,91.667,271.739,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1994-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1994-03-16,1994,0.224000,67.000,299.107,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1994-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1994-03-16,1994,0.235000,74.000,314.894,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1994-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1994-03-16,1994,0.145000,47.333,326.437,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1994-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1994-03-28,1994,0.208000,53.333,256.410,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1994-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1994-03-28,1994,0.223750,65.250,291.620,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1994-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1994-03-28,1994,0.141000,35.000,248.227,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1994-03-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1994-04-11,1994,0.078667,28.000,355.932,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1994-04-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1994-04-11,1994,0.064500,24.500,379.845,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1994-04-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1994-04-11,1994,0.017333,6.333,365.385,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1994-04-11:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1995-02-16,1995,0.402333,53.667,133.389,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1995-02-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1995-02-16,1995,0.472250,70.250,148.756,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1995-02-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1995-02-16,1995,0.516333,78.333,151.711,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1995-02-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1995-03-02,1995,0.375667,56.667,150.843,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1995-03-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1995-03-02,1995,0.396750,71.750,180.844,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1995-03-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1995-03-02,1995,0.420333,80.333,191.118,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1995-03-02:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1995-03-16,1995,0.087333,24.000,274.809,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1995-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1995-03-16,1995,0.087250,23.500,269.341,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1995-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1995-03-16,1995,0.041000,11.000,268.293,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1995-03-16:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1996-02-14,1996,0.682333,135.000,197.851,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1996-02-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1996-02-14,1996,0.699000,143.750,205.651,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1996-02-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1996-02-14,1996,0.702333,150.000,213.574,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1996-02-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1996-02-28,1996,0.831333,158.000,190.056,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1996-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1996-02-28,1996,0.870250,171.000,196.495,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1996-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1996-02-28,1996,0.886000,184.667,208.427,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1996-02-28:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1996-03-13,1996,0.691667,163.000,235.663,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1996-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1996-03-13,1996,0.698250,175.250,250.985,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1996-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1996-03-13,1996,0.707000,183.000,258.840,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1996-03-13:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1996-03-27,1996,0.639333,166.667,260.688,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1996-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1996-03-27,1996,0.675250,179.750,266.198,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1996-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1996-03-27,1996,0.622000,181.000,290.997,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1996-03-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1996-04-10,1996,0.608333,171.333,281.644,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1996-04-10:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1996-04-10,1996,0.587750,174.000,296.044,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1996-04-10:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1996-04-10,1996,0.528000,170.333,322.601,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1996-04-10:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1996-04-24,1996,0.233333,64.000,274.286,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1996-04-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1996-04-24,1996,0.124500,35.500,285.141,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1996-04-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1996-04-24,1996,0.029333,8.333,284.091,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1996-04-24:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1997-02-12,1997,0.602333,119.667,198.672,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1997-02-12:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1997-02-12,1997,0.670500,141.500,211.037,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1997-02-12:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1997-02-12,1997,0.653333,144.000,220.408,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1997-02-12:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1997-02-27,1997,0.559333,124.000,221.692,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1997-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1997-02-27,1997,0.608750,142.250,233.676,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1997-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1997-02-27,1997,0.592667,146.000,246.344,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1997-02-27:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1997-03-14,1997,0.713667,153.667,215.320,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1997-03-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1997-03-14,1997,0.787250,179.250,227.691,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1997-03-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1997-03-14,1997,0.775000,182.000,234.839,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1997-03-14:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,conifer,bound,marcell_conifer_mn,1997-03-26,1997,0.699333,165.333,236.416,3,30,PINE;S23;S54,RDS-2021-0016:MEF_snowSWE_biweekly:conifer:1997-03-26:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,deciduous,bound,marcell_deciduous_mn,1997-03-26,1997,0.779500,191.500,245.670,4,40,S11;S21;S22;S51,RDS-2021-0016:MEF_snowSWE_biweekly:deciduous:1997-03-26:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
marcell_rds_2021_0016,marcell_experimental_forest,open,bound,marcell_open_mn,1997-03-26,1997,0.763333,188.000,246.288,3,30,JUNC;S52;S5WS,RDS-2021-0016:MEF_snowSWE_biweekly:open:1997-03-26:stratum_mean,stratum_mean;density_derived_from_mean_swe_depth
