scenario,member_or_default,event_id,event_year,direction,operator,model_level,observed_date,threshold_gsi21,event_date_gsi21,matched,selected_crossing_ordinal,selected_crossing_date,residual_days,global_same_direction_count,in_window_count,extra_in_window_count,out_of_window_count
VPD_UNCONSTRAINED,GSI-4831,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.60797215010945194,True,739118.989956219,2024-08-20,-3.010043781,4,1,0,3
VPD_UNCONSTRAINED,GSI-4831,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.5,0.60797215010945194,True,739118.989956219,2024-08-20,-3.010043781,4,1,0,3
VPD_UNCONSTRAINED,GSI-4831,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.91213382567814472,True,739382.729404545,2025-05-11,10.729404545,5,1,0,4
VPD_UNCONSTRAINED,GSI-4831,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.5,0.91213382567814472,True,739382.729404545,2025-05-11,10.729404545,5,1,0,4
VPD_UNCONSTRAINED,GSI-4831,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.85264852285555526,True,739485.189951922,2025-08-22,-13.810048078,4,1,0,3
VPD_UNCONSTRAINED,GSI-4831,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.5,0.85264852285555526,True,739485.189951922,2025-08-22,-13.810048078,4,1,0,3
VPD_UNCONSTRAINED,GSI-4832,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.018783933302957828,True,738988.059432221,2024-04-12,-38.940567779,5,1,0,4
VPD_UNCONSTRAINED,GSI-4832,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.5,0.018783933302957828,True,738988.059432221,2024-04-12,-38.940567779,5,1,0,4
VPD_UNCONSTRAINED,GSI-4832,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.1356843085709413,True,739147.452639372,2024-09-18,25.452639372,4,1,0,3
VPD_UNCONSTRAINED,GSI-4832,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.5,0.1356843085709413,True,739147.452639372,2024-09-18,25.452639372,4,1,0,3
VPD_UNCONSTRAINED,GSI-4832,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.24231595788212057,True,739354.225804184,2025-04-13,-17.774195816,5,1,0,4
VPD_UNCONSTRAINED,GSI-4832,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.5,0.24231595788212057,True,739354.225804184,2025-04-13,-17.774195816,5,1,0,4
VPD_UNCONSTRAINED,GSI-4832,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.27240471322349336,True,739513.941540090,2025-09-19,14.941540090,4,1,0,3
VPD_UNCONSTRAINED,GSI-4832,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.5,0.27240471322349336,True,739513.941540090,2025-09-19,14.941540090,4,1,0,3
VPD_UNCONSTRAINED,GSI-4833,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.0096232701992947454,True,738956.716733172,2024-03-11,-70.283266828,5,1,0,4
VPD_UNCONSTRAINED,GSI-4833,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.41750318369000655,0.0096232701992947454,True,738967.502771315,2024-03-22,-59.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-4833,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.069512957809376608,True,739181.125397006,2024-10-22,59.125397006,4,1,0,3
VPD_UNCONSTRAINED,GSI-4833,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.41750318369000655,0.069512957809376608,True,739169.671870659,2024-10-10,47.671870659,4,1,0,3
VPD_UNCONSTRAINED,GSI-4833,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.1241418343374005,True,739322.716733172,2025-03-12,-49.283266828,5,1,0,4
VPD_UNCONSTRAINED,GSI-4833,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.41750318369000655,0.1241418343374005,True,739332.979740348,2025-03-22,-39.020259652,5,1,0,4
VPD_UNCONSTRAINED,GSI-4833,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.1395567220470427,True,739546.264447074,2025-10-22,47.264447074,4,1,0,3
VPD_UNCONSTRAINED,GSI-4833,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.41750318369000655,0.1395567220470427,True,739535.708979927,2025-10-11,36.708979927,4,1,0,3
VPD_UNCONSTRAINED,GSI-4837,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,True,738981.685556248,2024-04-05,-45.314443752,5,1,0,4
VPD_UNCONSTRAINED,GSI-4837,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.5,0,True,738981.685556248,2024-04-05,-45.314443752,5,1,0,4
VPD_UNCONSTRAINED,GSI-4837,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.020057056473337578,True,739153.274423171,2024-09-24,31.274423171,4,1,0,3
VPD_UNCONSTRAINED,GSI-4837,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.5,0.020057056473337578,True,739153.274423171,2024-09-24,31.274423171,4,1,0,3
VPD_UNCONSTRAINED,GSI-4837,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.078328675874533599,True,739347.493308317,2025-04-06,-24.506691683,5,1,0,4
VPD_UNCONSTRAINED,GSI-4837,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.5,0.078328675874533599,True,739347.493308317,2025-04-06,-24.506691683,5,1,0,4
VPD_UNCONSTRAINED,GSI-4837,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.13034728266198756,True,739519.792823444,2025-09-25,20.792823444,4,1,0,3
VPD_UNCONSTRAINED,GSI-4837,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.5,0.13034728266198756,True,739519.792823444,2025-09-25,20.792823444,4,1,0,3
VPD_UNCONSTRAINED,GSI-4838,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,True,738949.912367133,2024-03-04,-77.087632867,5,1,0,4
VPD_UNCONSTRAINED,GSI-4838,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.40825955292554028,0,True,738960.955435507,2024-03-15,-66.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-4838,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.0091795027988022075,True,739185.776438198,2024-10-26,63.776438198,4,1,0,3
VPD_UNCONSTRAINED,GSI-4838,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.40825955292554028,0.0091795027988022075,True,739176.027885202,2024-10-17,54.027885202,4,1,0,3
VPD_UNCONSTRAINED,GSI-4838,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.035848645107648965,True,739315.912367133,2025-03-05,-56.087632867,5,1,0,4
VPD_UNCONSTRAINED,GSI-4838,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.40825955292554028,0.035848645107648965,True,739326.762628591,2025-03-16,-45.237371409,5,1,0,4
VPD_UNCONSTRAINED,GSI-4838,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.059655974325173299,True,739551.484598913,2025-10-27,52.484598913,4,1,0,3
VPD_UNCONSTRAINED,GSI-4838,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.40825955292554028,0.059655974325173299,True,739541.164315171,2025-10-17,42.164315171,4,1,0,3
VPD_UNCONSTRAINED,GSI-4842,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-4842,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.33084033571176369,0,True,738931.696265942,2024-02-15,-95.303734058,5,1,0,4
VPD_UNCONSTRAINED,GSI-4842,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0,True,739217.381234153,2024-11-27,95.381234153,4,1,0,3
VPD_UNCONSTRAINED,GSI-4842,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.33084033571176369,0,True,739202.271855815,2024-11-12,80.271855815,4,1,0,3
VPD_UNCONSTRAINED,GSI-4842,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0,True,739282.613270817,2025-01-31,-89.386729183,5,1,0,4
VPD_UNCONSTRAINED,GSI-4842,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.33084033571176369,0,True,739297.657065643,2025-02-15,-74.342934357,5,1,0,4
VPD_UNCONSTRAINED,GSI-4842,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0,True,739584.727658819,2025-11-29,85.727658819,4,1,0,3
VPD_UNCONSTRAINED,GSI-4842,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.33084033571176369,0,True,739568.293636973,2025-11-13,69.293636973,4,1,0,3
VPD_UNCONSTRAINED,GSI-5695,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.0076727616519057821,True,738930.984466405,2024-02-14,-96.015533595,5,1,0,4
VPD_UNCONSTRAINED,GSI-5695,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.30780455149763369,0.0076727616519057821,True,738967.502771315,2024-03-22,-59.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5695,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.061383405327881307,True,739203.010017525,2024-11-13,81.010017525,4,1,0,3
VPD_UNCONSTRAINED,GSI-5695,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.30780455149763369,0.061383405327881307,True,739166.491749483,2024-10-07,44.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5695,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.091891877538806802,True,739296.984466405,2025-02-14,-75.015533595,5,1,0,4
VPD_UNCONSTRAINED,GSI-5695,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.30780455149763369,0.091891877538806802,True,739333.502771315,2025-03-23,-38.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5695,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.11841609031790126,True,739569.010017525,2025-11-14,70.010017525,4,1,0,3
VPD_UNCONSTRAINED,GSI-5695,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.30780455149763369,0.11841609031790126,True,739532.491749483,2025-10-08,33.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5700,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-5700,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.29238177915087887,0,True,738960.955435507,2024-03-15,-66.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5700,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.0080954540341038137,True,739211.839749068,2024-11-21,89.839749068,4,1,0,3
VPD_UNCONSTRAINED,GSI-5700,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.29238177915087887,0.0080954540341038137,True,739173.039077574,2024-10-14,51.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5700,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.02573624516059559,True,739288.154808293,2025-02-06,-83.845191707,5,1,0,4
VPD_UNCONSTRAINED,GSI-5700,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.29238177915087887,0.02573624516059559,True,739326.955435507,2025-03-16,-45.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5700,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.048312723273981187,True,739577.839749068,2025-11-22,78.839749068,4,1,0,3
VPD_UNCONSTRAINED,GSI-5700,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.29238177915087887,0.048312723273981187,True,739539.039077574,2025-10-15,40.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5716,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.0076727616519057821,True,738930.984466405,2024-02-14,-96.015533595,5,1,0,4
VPD_UNCONSTRAINED,GSI-5716,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.30780455149763369,0.0076727616519057821,True,738967.502771315,2024-03-22,-59.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5716,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.061383405327881307,True,739203.010017525,2024-11-13,81.010017525,4,1,0,3
VPD_UNCONSTRAINED,GSI-5716,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.30780455149763369,0.061383405327881307,True,739166.491749483,2024-10-07,44.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5716,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.091891877538806802,True,739296.984466405,2025-02-14,-75.015533595,5,1,0,4
VPD_UNCONSTRAINED,GSI-5716,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.30780455149763369,0.091891877538806802,True,739333.502771315,2025-03-23,-38.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5716,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.11841609031790126,True,739569.010017525,2025-11-14,70.010017525,4,1,0,3
VPD_UNCONSTRAINED,GSI-5716,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.30780455149763369,0.11841609031790126,True,739532.491749483,2025-10-08,33.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5717,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.0072012481920351694,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-5717,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.28888906896019267,0.0072012481920351694,True,738967.502771315,2024-03-22,-59.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5717,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.057611217015788939,True,739210.720978773,2024-11-20,88.720978773,4,1,0,3
VPD_UNCONSTRAINED,GSI-5717,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.28888906896019267,0.057611217015788939,True,739166.491749483,2024-10-07,44.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5717,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.086244855113502175,True,739289.273564973,2025-02-07,-82.726435027,5,1,0,4
VPD_UNCONSTRAINED,GSI-5717,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.28888906896019267,0.086244855113502175,True,739333.502771315,2025-03-23,-38.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5717,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.11113907807860199,True,739576.720978773,2025-11-21,77.720978773,4,1,0,3
VPD_UNCONSTRAINED,GSI-5717,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.28888906896019267,0.11113907807860199,True,739532.491749483,2025-10-08,33.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5718,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.0071905693196184306,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-5718,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.28846066968443534,0.0071905693196184306,True,738967.502771315,2024-03-22,-59.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5718,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.057525784210269867,True,739210.919135637,2024-11-20,88.919135637,4,1,0,3
VPD_UNCONSTRAINED,GSI-5718,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.28846066968443534,0.057525784210269867,True,739166.491749483,2024-10-07,44.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5718,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.086116960923523292,True,739289.075428296,2025-02-07,-82.924571704,5,1,0,4
VPD_UNCONSTRAINED,GSI-5718,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.28846066968443534,0.086116960923523292,True,739333.502771315,2025-03-23,-38.497228685,5,1,0,4
VPD_UNCONSTRAINED,GSI-5718,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.11097426775632645,True,739576.919135637,2025-11-21,77.919135637,4,1,0,3
VPD_UNCONSTRAINED,GSI-5718,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.28846066968443534,0.11097426775632645,True,739532.491749483,2025-10-08,33.491749483,4,1,0,3
VPD_UNCONSTRAINED,GSI-5721,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-5721,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.29238177915087887,0,True,738960.955435507,2024-03-15,-66.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5721,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.0080954540341038137,True,739211.839749068,2024-11-21,89.839749068,4,1,0,3
VPD_UNCONSTRAINED,GSI-5721,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.29238177915087887,0.0080954540341038137,True,739173.039077574,2024-10-14,51.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5721,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.02573624516059559,True,739288.154808293,2025-02-06,-83.845191707,5,1,0,4
VPD_UNCONSTRAINED,GSI-5721,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.29238177915087887,0.02573624516059559,True,739326.955435507,2025-03-16,-45.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5721,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.048312723273981187,True,739577.839749068,2025-11-22,78.839749068,4,1,0,3
VPD_UNCONSTRAINED,GSI-5721,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.29238177915087887,0.048312723273981187,True,739539.039077574,2025-10-15,40.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5722,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-5722,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.2730674920181474,0,True,738960.955435507,2024-03-15,-66.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5722,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.0075606808887368282,True,739221.169454115,2024-12-01,99.169454115,4,1,0,3
VPD_UNCONSTRAINED,GSI-5722,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.2730674920181474,0.0075606808887368282,True,739173.039077574,2024-10-14,51.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5722,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.024036148697013961,True,739278.825012491,2025-01-27,-93.174987509,5,1,0,4
VPD_UNCONSTRAINED,GSI-5722,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.2730674920181474,0.024036148697013961,True,739326.955435507,2025-03-16,-45.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5722,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.045121259660250504,True,739587.169454115,2025-12-02,88.169454115,4,1,0,3
VPD_UNCONSTRAINED,GSI-5722,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.2730674920181474,0.045121259660250504,True,739539.039077574,2025-10-15,40.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5723,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,False,,,,5,0,0,5
VPD_UNCONSTRAINED,GSI-5723,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.27263225547850806,0,True,738960.955435507,2024-03-15,-66.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5723,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.0075486300782832997,True,739221.427068522,2024-12-01,99.427068522,4,1,0,3
VPD_UNCONSTRAINED,GSI-5723,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.27263225547850806,0.0075486300782832997,True,739173.039077574,2024-10-14,51.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5723,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.023997837984494397,True,739278.567440826,2025-01-27,-93.432559174,5,1,0,4
VPD_UNCONSTRAINED,GSI-5723,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.27263225547850806,0.023997837984494397,True,739326.955435507,2025-03-16,-45.044564493,5,1,0,4
VPD_UNCONSTRAINED,GSI-5723,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.045049341832267553,True,739587.427068522,2025-12-02,88.427068522,4,1,0,3
VPD_UNCONSTRAINED,GSI-5723,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.27263225547850806,0.045049341832267553,True,739539.039077574,2025-10-15,40.039077574,4,1,0,3
VPD_UNCONSTRAINED,GSI-5725,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0,False,,,,0,0,0,0
VPD_UNCONSTRAINED,GSI-5725,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.19115116294774365,0,True,738931.722648699,2024-02-15,-95.277351301,5,1,0,4
VPD_UNCONSTRAINED,GSI-5725,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0,False,,,,0,0,0,0
VPD_UNCONSTRAINED,GSI-5725,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.19115116294774365,0,True,739202.271855815,2024-11-12,80.271855815,4,1,0,3
VPD_UNCONSTRAINED,GSI-5725,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0,False,,,,0,0,0,0
VPD_UNCONSTRAINED,GSI-5725,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.19115116294774365,0,True,739297.722648699,2025-02-15,-74.277351301,5,1,0,4
VPD_UNCONSTRAINED,GSI-5725,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0,False,,,,0,0,0,0
VPD_UNCONSTRAINED,GSI-5725,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.19115116294774365,0,True,739568.271855815,2025-11-13,69.271855815,4,1,0,3
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28672465761850391,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28672465761850391,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-2198,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.40026774520408431,True,739012.509040076,2024-05-06,-14.490959924,15,2,1,13
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2024-falling,2024,falling,EVENT_YEAR_RELATIVE,0.50,2024-05-21,0.42828033862071679,0.40026774520408431,True,738941.686406362,2024-02-25,-85.313593638,11,2,1,9
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2024-rising,2024,rising,ABSOLUTE_0_5,0.50,2024-08-24,0.5,0.28672465761850391,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2024-rising,2024,rising,EVENT_YEAR_RELATIVE,0.50,2024-08-24,0.42828033862071679,0.28672465761850391,False,,,,12,0,0,12
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2025-falling,2025,falling,ABSOLUTE_0_5,0.50,2025-05-01,0.5,0.46522443091353305,True,739354.278911799,2025-04-13,-17.721088201,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2025-falling,2025,falling,EVENT_YEAR_RELATIVE,0.50,2025-05-01,0.49892745178859782,0.46522443091353305,True,739354.314649952,2025-04-13,-17.685350048,15,3,2,12
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2025-rising,2025,rising,ABSOLUTE_0_5,0.50,2025-09-05,0.5,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-2199,2025-rising,2025,rising,EVENT_YEAR_RELATIVE,0.50,2025-09-05,0.49892745178859782,0.20604738172288015,False,,,,16,0,0,16
PHOTOPERIOD_UNCONSTRAINED,GSI-2629,2024-falling,2024,falling,ABSOLUTE_0_5,0.50,2024-05-21,0.5,0.37770805320801271,True,739011.889717937,2024-05-05,-15.110282063,16,1,0,15
