block,order,arm,run,pid,elapsed_ms,rss_kib,hwm_kib,smaps_rss_kib,private_clean_kib,private_dirty_kib,private_total_kib
4,BA,B,9,3196718,961,36156,36468,36156,24532,11616,36148
4,BA,B,9,3196718,1005,36380,36468,36380,24532,11840,36372
4,BA,B,9,3196718,1049,36880,36880,36880,24532,12340,36872
4,BA,B,9,3196718,1091,36880,36880,36880,24532,12340,36872
4,BA,B,9,3196718,1135,36884,36884,36884,24532,12344,36876
4,BA,B,9,3196718,1178,37140,37140,37140,24532,12600,37132
4,BA,B,9,3196718,1222,37140,37140,37140,24532,12600,37132
4,BA,B,9,3196718,1265,37352,37352,37356,24532,12816,37348
4,BA,B,9,3196718,1308,37356,37356,37356,24532,12816,37348
4,BA,B,9,3196718,1350,37356,37356,37356,24532,12816,37348
4,BA,B,9,3196718,1394,37356,37356,37356,24532,12816,37348
4,BA,B,9,3196718,1437,37356,37356,37356,24532,12816,37348
4,BA,B,9,3196718,1479,37436,37436,37436,24532,12896,37428
4,BA,B,9,3196718,1524,37436,37436,37436,24532,12896,37428
4,BA,B,9,3196718,1566,37496,37496,37496,24532,12956,37488
4,BA,B,9,3196718,1609,37560,37560,37560,24532,13020,37552
4,BA,B,9,3196718,1653,37560,37560,37624,24532,13084,37616
4,BA,B,9,3196718,1697,37688,37688,37688,24532,13148,37680
4,BA,B,9,3196718,1740,37728,37728,37728,24532,13188,37720
4,BA,B,9,3196718,1783,40516,40516,40516,24532,15976,40508
4,BA,B,9,3196718,1826,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,1871,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,1914,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,1958,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,2002,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,2046,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,2089,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,2133,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,2176,42060,42060,42060,24532,17520,42052
4,BA,B,9,3196718,2218,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2263,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2307,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2349,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2392,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2436,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2480,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2525,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2568,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2611,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2655,42064,42064,42064,24532,17524,42056
4,BA,B,9,3196718,2698,42144,42144,42832,24532,18292,42824
4,BA,B,9,3196718,2742,47324,47324,47324,24532,22784,47316
4,BA,B,9,3196718,2786,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,2830,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,2875,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,2919,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,2961,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3005,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3049,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3096,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3140,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3183,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3226,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3270,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3313,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3357,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3399,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3440,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3486,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3531,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3576,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3622,47336,47336,47336,24532,22796,47328
4,BA,B,9,3196718,3667,48024,48024,48024,24532,23484,48016
4,BA,B,9,3196718,3711,51828,51828,51828,24532,27288,51820
4,BA,B,9,3196718,3755,45372,51756,45372,24532,20832,45364
4,BA,B,9,3196718,3799,49452,51756,49452,24532,24912,49444
4,BA,B,9,3196718,3842,49824,51756,49824,24532,25284,49816
4,BA,B,9,3196718,3886,50432,51756,50432,24532,25892,50424
4,BA,B,9,3196718,3930,51316,51756,51316,24532,26776,51308
4,BA,B,9,3196718,3973,51664,51756,51664,24532,27124,51656
4,BA,B,9,3196718,4017,52712,52712,52712,24532,28172,52704
4,BA,B,9,3196718,4061,53412,53412,53412,24532,28872,53404
4,BA,B,9,3196718,4103,53568,53568,53568,24532,29028,53560
4,BA,B,9,3196718,4148,54384,54384,54384,24532,29844,54376
4,BA,B,9,3196718,4193,54864,54864,54864,24532,30324,54856
4,BA,B,9,3196718,4236,55980,55980,55980,24532,31440,55972
4,BA,B,9,3196718,4278,56140,56140,56140,24532,31600,56132
4,BA,B,9,3196718,4322,56620,56620,56620,24532,32080,56612
4,BA,B,9,3196718,4359,57100,57100,57740,24532,33200,57732
4,BA,B,9,3196718,4401,57900,57900,57900,24532,33360,57892
4,BA,B,9,3196718,4444,58376,58376,58376,24532,33836,58368
4,BA,B,9,3196718,4487,59016,59016,59016,24532,34476,59008
4,BA,B,9,3196718,4529,59496,59496,59496,24532,34956,59488
4,BA,B,9,3196718,4567,60136,60136,60136,24532,35596,60128
4,BA,B,9,3196718,4610,60456,60456,60776,24532,36236,60768
4,BA,B,9,3196718,4652,61576,61576,61576,24532,37036,61568
4,BA,B,9,3196718,4695,62212,62212,62212,24532,37672,62204
4,BA,B,9,3196718,4737,62372,62372,62372,24532,37832,62364
4,BA,B,9,3196718,4778,63012,63012,63012,24532,38472,63004
4,BA,B,9,3196718,4820,63652,63652,63652,24532,39112,63644
4,BA,B,9,3196718,4860,63812,63812,63812,24532,39272,63804
4,BA,B,9,3196718,4904,64448,64448,64448,24532,39908,64440
4,BA,B,9,3196718,4945,65248,65248,65408,24532,40868,65400
4,BA,B,9,3196718,4987,65568,65568,65568,24532,41028,65560
4,BA,B,9,3196718,5031,66204,66204,66204,24532,41664,66196
4,BA,B,9,3196718,5074,66524,66524,66524,24532,41984,66516
4,BA,B,9,3196718,5115,67484,67484,67484,24532,42944,67476
4,BA,B,9,3196718,5157,67620,67620,67620,24604,43008,67612
4,BA,B,9,3196718,5193,67636,67636,67636,24604,43024,67628
4,BA,B,9,3196718,5235,67636,67636,67636,24604,43024,67628
4,BA,B,9,3196718,5278,71452,71452,71692,24604,47080,71684
4,BA,B,9,3196718,5320,71748,71748,71748,24660,47080,71740
4,BA,B,9,3196718,5360,71748,71748,71748,24660,47080,71740
4,BA,B,9,3196718,5401,71748,71748,71748,24660,47080,71740
4,BA,B,9,3196718,5443,71748,71748,71748,24660,47080,71740
4,BA,B,9,3196718,5481,71748,71748,71748,24660,47080,71740
4,BA,B,9,3196718,5520,71748,71748,71748,24660,47080,71740
4,BA,B,9,3196718,5559,70264,75708,70264,27156,43100,70256
5,AB,B,12,3199169,9,20340,20340,20464,18824,1632,20456
5,AB,B,12,3199169,52,29460,29460,29868,24612,5248,29860
5,AB,B,12,3199169,95,31676,31676,31676,24612,7056,31668
5,AB,B,12,3199169,137,32760,32760,32760,24612,8140,32752
5,AB,B,12,3199169,180,33240,33240,33240,24824,8408,33232
5,AB,B,12,3199169,223,33240,33240,33240,24824,8408,33232
5,AB,B,12,3199169,268,33476,33476,33480,24824,8648,33472
5,AB,B,12,3199169,312,33884,33884,33884,24952,8924,33876
5,AB,B,12,3199169,354,33884,33884,33884,24952,8924,33876
5,AB,B,12,3199169,399,34092,34092,34092,24952,9132,34084
5,AB,B,12,3199169,442,34092,34092,34092,24952,9132,34084
5,AB,B,12,3199169,485,34092,34092,34092,24952,9132,34084
5,AB,B,12,3199169,528,34092,34092,34092,24952,9132,34084
5,AB,B,12,3199169,570,34196,34196,34196,24952,9236,34188
5,AB,B,12,3199169,614,34200,34200,34200,24952,9240,34192
5,AB,B,12,3199169,657,34244,34244,34244,24952,9284,34236
5,AB,B,12,3199169,701,34316,34316,34316,24952,9356,34308
5,AB,B,12,3199169,745,34412,34412,34412,24952,9452,34404
5,AB,B,12,3199169,787,34464,34464,34464,24952,9504,34456
5,AB,B,12,3199169,830,35192,35528,35392,25016,10368,35384
5,AB,B,12,3199169,871,35480,36892,36540,25016,11516,36532
5,AB,B,12,3199169,914,36604,36892,36624,25016,11600,36616
5,AB,B,12,3199169,956,36644,36892,36644,25016,11620,36636
5,AB,B,12,3199169,998,36996,36996,37320,25016,12296,37312
5,AB,B,12,3199169,1041,37368,37368,37368,25016,12344,37360
5,AB,B,12,3199169,1084,37368,37368,37368,25016,12344,37360
5,AB,B,12,3199169,1128,37372,37372,37376,25016,12352,37368
5,AB,B,12,3199169,1172,37632,37632,37632,25016,12608,37624
5,AB,B,12,3199169,1214,37632,37632,37632,25016,12608,37624
5,AB,B,12,3199169,1256,37828,37828,37828,25016,12804,37820
5,AB,B,12,3199169,1300,37828,37828,37828,25016,12804,37820
5,AB,B,12,3199169,1343,37832,37832,37836,25016,12812,37828
5,AB,B,12,3199169,1386,37836,37836,37836,25016,12812,37828
5,AB,B,12,3199169,1430,38028,38028,38028,25016,13004,38020
5,AB,B,12,3199169,1474,38036,38036,38036,25016,13012,38028
5,AB,B,12,3199169,1517,38052,38052,38060,25016,13036,38052
5,AB,B,12,3199169,1560,38060,38060,38060,25016,13036,38052
5,AB,B,12,3199169,1605,38068,38068,38068,25016,13044,38060
5,AB,B,12,3199169,1647,38148,38148,38148,25016,13124,38140
5,AB,B,12,3199169,1691,38188,38188,38188,25016,13164,38180
5,AB,B,12,3199169,1733,39160,39160,39160,25016,14136,39152
5,AB,B,12,3199169,1776,41216,41216,41216,25016,16192,41208
5,AB,B,12,3199169,1820,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,1863,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,1907,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,1950,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,1993,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,2036,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,2079,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,2122,42864,42864,42864,25016,17840,42856
5,AB,B,12,3199169,2165,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2209,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2252,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2297,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2339,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2382,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2425,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2468,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2511,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2554,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2597,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2640,42868,42868,42868,25016,17844,42860
5,AB,B,12,3199169,2683,44844,44844,44844,25016,19820,44836
5,AB,B,12,3199169,2727,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,2770,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,2813,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,2856,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,2900,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,2944,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,2988,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3031,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3074,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3118,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3162,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3205,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3249,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3293,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3336,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3381,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3424,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3467,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3509,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3552,47856,47856,47856,25016,22832,47848
5,AB,B,12,3199169,3595,47868,47868,47868,25016,22844,47860
5,AB,B,12,3199169,3639,52348,52348,52348,25016,27324,52340
5,AB,B,12,3199169,3684,52348,52348,45596,25016,20572,45588
5,AB,B,12,3199169,3727,49428,52180,49428,25016,24404,49420
5,AB,B,12,3199169,3773,50488,52180,50488,25016,25464,50480
5,AB,B,12,3199169,3817,51220,52180,51220,25016,26196,51212
5,AB,B,12,3199169,3860,51916,52180,51916,25016,26892,51908
5,AB,B,12,3199169,3903,52440,52440,52440,25016,27416,52432
5,AB,B,12,3199169,3945,53140,53140,53140,25016,28116,53132
5,AB,B,12,3199169,3988,53800,53800,53800,25016,28776,53792
5,AB,B,12,3199169,4031,53960,53960,54628,25016,29604,54620
5,AB,B,12,3199169,4073,54948,54948,54948,25016,29924,54940
5,AB,B,12,3199169,4116,55428,55428,55428,25016,30404,55420
5,AB,B,12,3199169,4158,55748,55748,55748,25016,30724,55740
5,AB,B,12,3199169,4201,56708,56708,56708,25016,31684,56700
5,AB,B,12,3199169,4244,57344,57344,57344,25016,32320,57336
5,AB,B,12,3199169,4288,57504,57504,57504,25016,32480,57496
5,AB,B,12,3199169,4331,57984,57984,57984,25016,32960,57976
5,AB,B,12,3199169,4374,58784,58784,58784,25016,33760,58776
5,AB,B,12,3199169,4417,59104,59104,59104,25016,34080,59096
5,AB,B,12,3199169,4460,59744,59744,59744,25016,34720,59736
5,AB,B,12,3199169,4502,60068,60068,60540,25016,35516,60532
5,AB,B,12,3199169,4545,60860,60860,60860,25016,35836,60852
5,AB,B,12,3199169,4587,61500,61500,61500,25016,36476,61492
5,AB,B,12,3199169,4630,61820,61820,61820,25016,36796,61812
5,AB,B,12,3199169,4675,62620,62620,62620,25016,37596,62612
5,AB,B,12,3199169,4718,63256,63256,63256,25016,38232,63248
5,AB,B,12,3199169,4761,63416,63416,63416,25016,38392,63408
5,AB,B,12,3199169,4804,64536,64536,64536,25016,39512,64528
5,AB,B,12,3199169,4847,65016,65016,65016,25016,39992,65008
5,AB,B,12,3199169,4890,65332,65332,65332,25016,40308,65324
5,AB,B,12,3199169,4933,65812,65812,66132,25016,41108,66124
5,AB,B,12,3199169,4975,66772,66772,66772,25016,41748,66764
5,AB,B,12,3199169,5019,66932,66932,66932,25016,41908,66924
5,AB,B,12,3199169,5062,67568,67568,67568,25016,42544,67560
5,AB,B,12,3199169,5104,67792,67792,67792,25016,42768,67784
5,AB,B,12,3199169,5148,67872,67872,67872,25080,42784,67864
5,AB,B,12,3199169,5190,67872,67872,67872,25080,42784,67864
5,AB,B,12,3199169,5231,69900,69900,71756,25080,46668,71748
5,AB,B,12,3199169,5274,71928,71928,71928,25080,46840,71920
5,AB,B,12,3199169,5316,71928,71928,71928,25080,46840,71920
5,AB,B,12,3199169,5358,71928,71928,71928,25080,46840,71920
5,AB,B,12,3199169,5400,71928,71928,71928,25080,46840,71920
5,AB,B,12,3199169,5442,71928,71928,71928,25080,46840,71920
5,AB,B,12,3199169,5485,74068,74068,75924,25080,50836,75916
6,BA,B,13,3201309,9,20992,20992,21116,19476,1632,21108
6,BA,B,13,3201309,50,27568,27568,29416,24620,4788,29408
6,BA,B,13,3201309,92,31324,31324,31408,24804,6596,31400
6,BA,B,13,3201309,134,32416,32416,32416,24804,7604,32408
6,BA,B,13,3201309,175,33076,33332,33080,24804,8268,33072
6,BA,B,13,3201309,217,33348,33348,33348,24932,8408,33340
6,BA,B,13,3201309,259,33348,33348,33348,24932,8408,33340
6,BA,B,13,3201309,301,33836,33836,33864,24932,8924,33856
6,BA,B,13,3201309,343,33992,33992,33992,25060,8924,33984
6,BA,B,13,3201309,386,33992,33992,33992,25060,8924,33984
6,BA,B,13,3201309,428,34200,34200,34200,25060,9132,34192
6,BA,B,13,3201309,471,34200,34200,34200,25060,9132,34192
6,BA,B,13,3201309,512,34200,34200,34200,25060,9132,34192
6,BA,B,13,3201309,554,34200,34200,34200,25060,9132,34192
6,BA,B,13,3201309,596,34300,34300,34300,25060,9232,34292
6,BA,B,13,3201309,636,34304,34304,34304,25060,9236,34296
6,BA,B,13,3201309,678,34320,34320,34352,25060,9284,34344
6,BA,B,13,3201309,720,34352,34352,34352,25060,9284,34344
6,BA,B,13,3201309,763,34424,34424,34424,25060,9356,34416
6,BA,B,13,3201309,804,34520,34520,34520,25060,9452,34512
6,BA,B,13,3201309,846,34572,34572,34572,25060,9504,34564
6,BA,B,13,3201309,889,35300,35636,35300,25124,10168,35292
6,BA,B,13,3201309,931,35456,37000,35456,25124,10324,35448
6,BA,B,13,3201309,974,36712,37000,36712,25124,11580,36704
6,BA,B,13,3201309,1017,36752,37000,36752,25124,11620,36744
6,BA,B,13,3201309,1059,36752,37000,36840,25124,11708,36832
6,BA,B,13,3201309,1102,37476,37476,37476,25124,12344,37468
6,BA,B,13,3201309,1144,37476,37476,37476,25124,12344,37468
6,BA,B,13,3201309,1187,37476,37476,37476,25124,12344,37468
6,BA,B,13,3201309,1229,37720,37720,37740,25124,12608,37732
6,BA,B,13,3201309,1271,37740,37740,37740,25124,12608,37732
6,BA,B,13,3201309,1313,37740,37740,37740,25124,12608,37732
6,BA,B,13,3201309,1355,37808,37808,37808,25124,12676,37800
6,BA,B,13,3201309,1397,37808,37808,37808,25124,12676,37800
6,BA,B,13,3201309,1439,37808,37808,37812,25124,12680,37804
6,BA,B,13,3201309,1481,37920,37920,37920,25124,12788,37912
6,BA,B,13,3201309,1523,37920,37920,37920,25124,12788,37912
6,BA,B,13,3201309,1566,38112,38112,38112,25124,12980,38104
6,BA,B,13,3201309,1608,38112,38112,38112,25124,12980,38104
6,BA,B,13,3201309,1650,38120,38120,38120,25124,12988,38112
6,BA,B,13,3201309,1692,38120,38120,38120,25124,12988,38112
6,BA,B,13,3201309,1735,38192,38192,38192,25124,13060,38184
6,BA,B,13,3201309,1778,38252,38252,38252,25124,13120,38244
6,BA,B,13,3201309,1819,38284,38284,38284,25124,13152,38276
6,BA,B,13,3201309,1862,38336,38336,38336,25124,13204,38328
6,BA,B,13,3201309,1904,41128,41128,41128,25124,15996,41120
6,BA,B,13,3201309,1946,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,1988,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2030,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2072,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2115,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2159,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2201,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2243,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2285,42684,42684,42684,25124,17552,42676
6,BA,B,13,3201309,2329,42684,42684,42688,25124,17556,42680
6,BA,B,13,3201309,2373,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2416,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2459,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2504,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2547,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2591,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2634,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2677,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2720,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2765,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2809,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2852,42688,42688,42688,25124,17556,42680
6,BA,B,13,3201309,2894,44752,44752,44752,25124,19620,44744
6,BA,B,13,3201309,2939,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,2982,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3024,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3067,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3111,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3154,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3196,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3240,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3284,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3328,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3371,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3416,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3458,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3502,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3546,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3590,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3633,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3677,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3722,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3765,47948,47948,47948,25124,22816,47940
6,BA,B,13,3201309,3810,47960,47960,47960,25124,22828,47952
6,BA,B,13,3201309,3854,52440,52440,52440,25124,27308,52432
6,BA,B,13,3201309,3898,46116,52288,46116,25124,20984,46108
6,BA,B,13,3201309,3942,49760,52288,49760,25124,24628,49752
6,BA,B,13,3201309,3985,50632,52288,50632,25124,25500,50624
6,BA,B,13,3201309,4029,51180,52288,51180,25124,26048,51172
6,BA,B,13,3201309,4073,52064,52288,52064,25124,26932,52056
6,BA,B,13,3201309,4117,52588,52588,52588,25124,27456,52580
6,BA,B,13,3201309,4161,53284,53284,53284,25124,28152,53276
6,BA,B,13,3201309,4205,54332,54332,54332,25124,29200,54324
6,BA,B,13,3201309,4249,54492,54492,54492,25124,29360,54484
6,BA,B,13,3201309,4292,54828,54828,54988,25124,29856,54980
6,BA,B,13,3201309,4337,55640,55640,55640,25124,30508,55632
6,BA,B,13,3201309,4381,56120,56120,56120,25124,30988,56112
6,BA,B,13,3201309,4425,56920,56920,56920,25124,31788,56912
6,BA,B,13,3201309,4469,57400,57400,57400,25124,32268,57392
6,BA,B,13,3201309,4513,57876,57876,58356,25124,33224,58348
6,BA,B,13,3201309,4557,58996,58996,58996,25124,33864,58988
6,BA,B,13,3201309,4600,59476,59476,59476,25124,34344,59468
6,BA,B,13,3201309,4644,59796,59796,59796,25124,34664,59788
6,BA,B,13,3201309,4688,60276,60276,60276,25124,35144,60268
6,BA,B,13,3201309,4732,61232,61232,61232,25124,36100,61224
6,BA,B,13,3201309,4779,61872,61872,61872,25124,36740,61864
6,BA,B,13,3201309,4823,62192,62192,62192,25124,37060,62184
6,BA,B,13,3201309,4868,63152,63152,63152,25124,38020,63144
6,BA,B,13,3201309,4912,63788,63788,63788,25124,38656,63780
6,BA,B,13,3201309,4957,64588,64588,64588,25124,39456,64580
6,BA,B,13,3201309,5001,64588,64588,64588,25124,39456,64580
6,BA,B,13,3201309,5046,65352,65352,65352,25124,40220,65344
6,BA,B,13,3201309,5090,66148,66148,66148,25124,41016,66140
6,BA,B,13,3201309,5133,66628,66628,66628,25124,41496,66620
6,BA,B,13,3201309,5177,67424,67424,67424,25124,42292,67416
6,BA,B,13,3201309,5221,68064,68064,68064,25124,42932,68056
6,BA,B,13,3201309,5265,68512,68512,68512,25188,43316,68504
6,BA,B,13,3201309,5309,68528,68528,68528,25188,43332,68520
6,BA,B,13,3201309,5352,68528,68528,68528,25188,43332,68520
6,BA,B,13,3201309,5396,72584,72584,72584,25188,47388,72576
6,BA,B,13,3201309,5439,72584,72584,72584,25188,47388,72576
6,BA,B,13,3201309,5483,72584,72584,72584,25188,47388,72576
6,BA,B,13,3201309,5527,72584,72584,72584,25188,47388,72576
6,BA,B,13,3201309,5572,72584,72584,72584,25188,47388,72576
6,BA,B,13,3201309,5615,72584,72584,72584,25188,47388,72576
6,BA,B,13,3201309,5660,51636,76516,51636,27300,24328,51628
7,AB,B,16,3203754,9,20608,20608,20732,19092,1632,20724
7,AB,B,16,3203754,52,29028,29028,29252,24144,5100,29244
7,AB,B,16,3203754,95,31272,31272,31272,24208,7056,31264
7,AB,B,16,3203754,139,32252,32252,32356,24208,8140,32348
7,AB,B,16,3203754,181,32816,32816,32816,24400,8408,32808
7,AB,B,16,3203754,224,32816,32816,32816,24400,8408,32808
7,AB,B,16,3203754,268,33052,33052,33052,24400,8644,33044
7,AB,B,16,3203754,312,33460,33460,33460,24528,8924,33452
7,AB,B,16,3203754,356,33460,33460,33460,24528,8924,33452
7,AB,B,16,3203754,400,33668,33668,33668,24528,9132,33660
7,AB,B,16,3203754,443,33668,33668,33668,24528,9132,33660
7,AB,B,16,3203754,486,33668,33668,33668,24528,9132,33660
7,AB,B,16,3203754,530,33668,33668,33668,24528,9132,33660
7,AB,B,16,3203754,573,33772,33772,33772,24528,9236,33764
7,AB,B,16,3203754,616,33772,33772,33772,24528,9236,33764
7,AB,B,16,3203754,659,33820,33820,33820,24528,9284,33812
7,AB,B,16,3203754,701,33888,33888,33888,24528,9352,33880
7,AB,B,16,3203754,744,33920,33920,33920,24528,9384,33912
7,AB,B,16,3203754,788,34028,34028,34028,24528,9492,34020
7,AB,B,16,3203754,832,34184,34184,34184,24592,9584,34176
7,AB,B,16,3203754,875,34988,36596,34988,24656,10324,34980
7,AB,B,16,3203754,919,36244,36596,36244,24656,11580,36236
7,AB,B,16,3203754,962,36284,36596,36284,24656,11620,36276
7,AB,B,16,3203754,1006,36508,36596,36508,24656,11844,36500
7,AB,B,16,3203754,1051,37008,37008,37008,24656,12344,37000
7,AB,B,16,3203754,1094,37008,37008,37008,24656,12344,37000
7,AB,B,16,3203754,1138,37008,37008,37012,24656,12348,37004
7,AB,B,16,3203754,1181,37268,37268,37268,24656,12604,37260
7,AB,B,16,3203754,1223,37268,37268,37268,24656,12604,37260
7,AB,B,16,3203754,1266,37440,37440,37440,24656,12776,37432
7,AB,B,16,3203754,1310,37444,37444,37444,24656,12780,37436
7,AB,B,16,3203754,1354,37444,37444,37448,24656,12784,37440
7,AB,B,16,3203754,1398,37452,37452,37452,24656,12788,37444
7,AB,B,16,3203754,1441,37452,37452,37452,24656,12788,37444
7,AB,B,16,3203754,1485,37624,37624,37624,24656,12960,37616
7,AB,B,16,3203754,1527,37624,37624,37624,24656,12960,37616
7,AB,B,16,3203754,1571,37628,37628,37628,24656,12964,37620
7,AB,B,16,3203754,1614,37696,37696,37720,24656,13056,37712
7,AB,B,16,3203754,1657,37720,37720,37720,24656,13056,37712
7,AB,B,16,3203754,1700,37832,37832,37832,24656,13168,37824
7,AB,B,16,3203754,1742,37860,37860,37860,24656,13196,37852
7,AB,B,16,3203754,1785,40768,40768,40768,24656,16104,40760
7,AB,B,16,3203754,1829,42380,42380,42380,24656,17716,42372
